,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
3,3,137563459593611_1449415128408431,2016-09-14 07:15:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1449415128408431/?type=3,"Want to experience something completely different this fall? We're testing a variety of new accommodations, and reservations are still possible! Couples should try our Micro-Cube or Double-Tent for comfort, or the Cocoon Tree Bed or Goutte d’Ô for an experience like no other! Families and friends might want to try out our custom designed Tiny Home on Wheels. Find out more here: http://ow.ly/ilJm303ZBum","Want to eerience something completely different this fall? We're testing a variety of new accommodations, and reservations are still possible! Couples should try our Micro-Cube or Double-Tent for comfort, or the Cocoon Tree Bed or Goutte d’Ô for an eerience like no other! Families and friends might want to try out our custom designed Tiny Home on Wheels. Find out more here:",[],5551,590,1721,5090,301,157,1,1,1,0,7862,Social,en,0.049960691823899374,ParksCanada_facebook,"['ami', 'friend']",positive
74,74,137563459593611_1457661080917169,2016-09-22 10:48:29,https://www.facebook.com/ParksCanada/videos/1457661080917169/,"101 days left until 2017 and the start of an exciting year of #Canada150 celebrations!
For the occasion, we are taking you to our vast country's farthest points: the #4Corners of Canada. 
Wherever YOU are, join the Canada 150 countdown today!","days left until and the start of an exciting year of celebrations! For the occasion, we are taking you to our vast country's farthest points: the of Canada. Wherever YOU are, join the Canada countdown today!","['#Canada150', '#4Corners']",1079,29,641,995,78,5,1,0,0,0,1749,Environmental,en,0.1768691724941725,ParksCanada_facebook,['or'],positive
78,78,137563459593611_1451187471564530,2016-09-19 07:35:01,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1451187471564530/?type=3,"The Micro-Cube’s contemporary design is sure to be a hit this fall! This experimental accommodation offers panoramic views of Riding Mountain National Park and Forillon National Park, Parks Canada! Reservations are still possible, find out more here: http://ow.ly/ilJm303ZBum","The Micro-Cube’s contemporary design is sure to be a hit this fall! This eerimental accommodation offers panoramic views of Riding Mountain National Park and Forillon National Park, Parks Canada! Reservations are still possible, find out more here:",[],1414,64,200,1319,73,19,1,2,0,0,1678,Environmental,en,0.06623823924731183,ParksCanada_facebook,"['park', 'or']",positive
80,80,137563459593611_1461507717199172,2016-09-26 11:09:16,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1461507717199172/?type=3,"It’s official! Our underwater archaeology team was able to confirm HMS Terror based on scans, dives and solid archaeological data. Thanks to Inuit knowledge and the work of all our partners, we’ve finally solved another part of the #Franklin mystery! Learn more : http://ow.ly/DLnT304zBQD","It’s official! Our underwater archaeology team was able to confirm HMS Terror based on scans, dives and solid archaeological data. Thanks to Inuit knowledge and the work of all our partners, we’ve finally solved another part of the mystery! Learn more : D",['#Franklin'],1343,15,312,1266,35,42,0,0,0,0,1670,Social,en,0.4024636243386243,ParksCanada_facebook,['inuit'],positive
87,87,137563459593611_1442473859102558,2016-09-08 06:45:01,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1442473859102558/?type=3,"Your life, your film! On September 10th, show the world what it really means to be Canadian! Canada In A Day #CanadainaDay http://ow.ly/1Wqq303WZ2c","Your life, your film! On September th, show the world what it really means to be Canadian! Canada In A Day 2c",['#CanadainaDay'],1454,25,145,1377,70,7,0,0,0,0,1624,Environmental,en,0.18450564674523007,ParksCanada_facebook,['or'],positive
107,107,137563459593611_1458753444141266,2016-09-24 07:10:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1458753444141266/?type=3,"It's #InternationalRabbitDay! The top of Gros Morne Mountain is closed to hikers every spring so that arctic hare can raise their young undisturbed. Our conservation team has monitored snowshoe and arctic hare in Gros Morne National Park since 1997! (We know rabbits and hares aren't the same species, but they're in the same family... close enough right?!) 🐰 http://ow.ly/Qden304vF15","It's ! The top of Gros Morne Mountain is closed to hikers every spring so that arctic hare can raise their young undisturbed. Our conservation team has monitored snowshoe and arctic hare in Gros Morne National Park since ! (We know rabbits and hares aren't the same species, but they're in the same family... close enough right?!)",['#InternationalRabbitDay'],1243,34,143,1141,85,13,4,0,0,0,1420,Environmental,en,0.15358669108669107,ParksCanada_facebook,"['conservation', 'park', 'species', 'or']",positive
117,117,137563459593611_1452195654797045,2016-09-21 08:35:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1452195654797045/?type=3,A rainforest in Canada! Where? http://bit.ly/1LjbmrO #NationalForestWeek Pacific Rim National Park Reserve,A rainforest in Canada! Where? Pacific Rim National Park Reserve,['#NationalForestWeek'],1258,22,81,1154,87,15,2,0,0,0,1361,Environmental,en,0.21860977564102568,ParksCanada_facebook,"['park', 'or']",positive
138,138,137563459593611_1462584863758124,2016-09-27 14:10:15,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1462584863758124/?type=3,"Our red chairs help you connect with nature in the country’s most unique and treasured places! Find out more about the history of your favourite places to #ShareTheChair: http://ow.ly/Ur1e304BSid 
We’d love to see YOUR red chair moments, share them in the comments below! #TimeToConnect","Our red chairs help you connect with nature in the country’s most unique and treasured places! Find out more about the history of your favourite places to : d We’d love to see YOUR red chair moments, share them in the comments below!","['#ShareTheChair', '#TimeToConnect']",1039,127,71,986,46,6,1,0,0,0,1237,Environmental,en,0.12350398936170212,ParksCanada_facebook,"['air', 'or', 'nature']",positive
168,168,137563459593611_1437229922960285,2016-09-05 08:10:31,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1437229922960285/?type=3,"Happy #LabourDay!! Today is the perfect day to admire Mother Nature's work!

Photo taken in Gros Morne National Park.",Happy !! Today is the perfect day to admire Mother Nature's work! Photo taken in Gros Morne National Park.,['#LabourDay'],1011,17,74,958,51,1,1,0,0,0,1102,Environmental,en,0.26815476190476195,ParksCanada_facebook,"['park', 'or', 'nature']",positive
171,171,137563459593611_1458501157499828,2016-09-25 05:55:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1458501157499828/?type=3,"Happy #WorldRiversDay! Why not celebrate on a Heritage River, like the Rideau Waterway? http://ow.ly/QSF0304uY0F Rideau Canal","Happy ! Why not celebrate on a Heritage River, like the Rideau Waterway? Rideau Canal",['#WorldRiversDay'],1015,9,62,949,53,13,0,0,0,0,1086,Environmental,en,0.3671130952380952,ParksCanada_facebook,"['water', 'eau']",positive
189,189,137563459593611_1457632484253362,2016-09-22 09:37:15,https://www.facebook.com/ParksCanada/photos/a.424247457591875.123704.137563459593611/1457632304253380/?type=3,"FALL in love with the great outdoors this season! Happy #FirstDayofFall! 

Photo taken in Georgian Bay Islands National Park.",FALL in love with the great outdoors this season! Happy ! Photo taken in Georgian Bay Islands National Park.,['#FirstDayofFall'],914,23,74,863,41,8,2,0,0,0,1011,Environmental,en,0.23106666666666664,ParksCanada_facebook,"['lands', 'park', 'or']",positive
201,201,137563459593611_1444549115561699,2016-09-11 06:35:01,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1444549115561699/?type=3,"Have you heard? The countdown to #Canada150 is on, and we're getting more excited every day to celebrate with you! Experience the best of Canada with us in 2017... for FREE! http://ow.ly/Fjd23041mSQ

Photo taken in Prince Albert National Park.","Have you heard? The countdown to is on, and we're getting more excited every day to celebrate with you! Eerience the best of Canada with us in ... for FREE! Photo taken in Prince Albert National Park.",['#Canada150'],836,16,97,802,31,2,0,0,1,0,949,Environmental,en,0.2736502976190476,ParksCanada_facebook,"['park', 'or']",positive
215,215,137563459593611_1448795821803695,2016-09-12 16:39:17,,"Parks Canada is excited about the reports of the discovery of the wreck of HMS Terror. 

The discovery of HMS Terror would be important for Inuit communities and Canada, reflecting the ongoing and valuable role of Inuit traditional knowledge in the search and making a significant contribution to completing the Franklin story. 

Parks Canada is currently working with our partners to validate the details of the discovery.","Parks Canada is excited about the reports of the discovery of the wreck of HMS Terror. The discovery of HMS Terror would be important for Inuit communities and Canada, reflecting the ongoing and valuable role of Inuit traditional knowledge in the search and making a significant contribution to completing the Franklin story. Parks Canada is currently working with our partners to validate the details of the discovery.",[],648,28,227,594,29,24,0,1,0,0,903,Social,en,0.1929882154882155,ParksCanada_facebook,['inuit'],positive
