,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_likes,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
86,86,2016-10-24_07-07-04,2016-10-24 07:07:04,https://instagram.fyvr3-1.fna.fbcdn.net/vp/5495f3273013531fbe32d5e49f00ecea/5AF7877C/t51.2885-15/e35/25005279_149583202351969_7511849250393686016_n.jpg,« La folie du lundi »Des Chevêches des terriers prisent en photo par l’une de nos caméras infrarouges à détecteur de mouvement. Nos biologistes utilisent ces caméras pour prendre des photos au cœur des habitats sauvages aux quatre coins du Canada.,La folie du lundi nDes des terriers prisent en photo par une de nos ras infrarouges tecteur de mouvement Nos biologistes utilisent ces ras pour prendre des photos au ur des habitats sauvages aux quatre coins du Canada,[],2,9,11,unknown,fr,0.0,environnementcan_instagram,,neutral
132,132,2016-10-27_07-52-28,2016-10-27 07:52:28,https://instagram.fyvr3-1.fna.fbcdn.net/vp/cc2b7f64b5007e2a9afec867fe4a4c4d/5AF72F14/t51.2885-15/e35/24838215_183473228899594_4460688742260146176_n.jpg,"Voici une photo d’une station météorologique automatisée prise en mars dernier dans la vallée Callaghan près de Whistler, alors que le soleil se pointait au-dessus des montagnes et qu’une gelée blanche recouvrait toujours la neige. Les stations météorologiques automatisées comme celle-ci, qui est située près de Whistler en Colombie-Britannique, permettent d’obtenir des données météorologiques qui contribuent à la production de prévisions plus précises!",Voici une photo une station orologique prise en mars dernier dans la Callaghan de Whistler alors que le soleil se pointait au dessus des montagnes et une blanche recouvrait toujours la neige nLes stations orologiques es comme celle ci qui est de Whistler en Colombie Britannique permettent obtenir des es orologiques qui contribuent la production de visions plus cises,[],1,7,8,Environmental,fr,0.0,environnementcan_instagram,['or'],neutral
133,133,2016-10-28_07-56-15,2016-10-28 07:56:15,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4239221cc86aa5ab98dc9ff1ae26d7a4/5AE5BF7E/t51.2885-15/e35/24838715_188091061743786_8607374968130371584_n.jpg,"De nombreuses stations météorologiques sont isolées. En arrière-plan se trouve le phare de Pachena. Un hélicoptère de la Garde côtière amène à bon port des techniciens près de Bamfield en Colombie-Britannique pour qu’ils puissent travailler à la station météorologique. Cette station météorologique se trouve le long du sentier de la Côte-Ouest, un sentier de renommée mondiale.",De nombreuses stations orologiques sont es En plan se trouve le phare de Pachena Un de la Garde ne bon port des techniciens de Bamfield en Colombie Britannique pour ils puissent travailler la station orologique Cette station orologique se trouve le long du sentier de la te Ouest un sentier de mondiale,[],1,7,8,Economical,fr,0.0,environnementcan_instagram,"['mondiale', 'mondial']",neutral
137,137,2016-10-26_07-29-26,2016-10-26 07:29:26,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e620ecea8914f37e884dd9b5b1c911ab/5AD8E6D6/t51.2885-15/e35/25006838_2030171670552335_6262880985579257856_n.jpg,"En dénombrant la population des hérons à proximité du fleuve Fraser en Colombie-Britannique, nous avons aperçu ce drôle de héron et sa partenaire en train de construire un nid sur un poteau. Ce poteau devait avoir quelque chose de spécial pour qu’ils y élèvent un oisillon.",En nombrant la population des rons du fleuve Fraser en Colombie Britannique nous avons ce le de ron et sa partenaire en train de construire un nid sur un poteau Ce poteau devait avoir quelque chose de cial pour ils vent un oisillon,[],2,6,8,Environmental,fr,0.0,environnementcan_instagram,"['fleuve', 'eau', 'air']",neutral
143,143,2016-10-21_08-26-00,2016-10-21 08:26:00,https://instagram.fyvr3-1.fna.fbcdn.net/vp/20d2dca50796174e227a8e0923b516c3/5AFCEBF9/t51.2885-15/e35/24327877_2031688483731887_7091553813915500544_n.jpg,Notre minifourgonnette est repérée lors d’une visite de terrain axée sur la conservation des oiseaux dans la magnifique aire nommée Lac du Bois Grasslands.,Notre minifourgonnette est lors une visite de terrain sur la conservation des oiseaux dans la magnifique aire Lac du Bois Grasslands,[],1,7,8,Environmental,fr,0.0,environnementcan_instagram,"['lands', 'oiseau', 'air', 'conservation', 'oiseaux', 'eau', 'or']",neutral
171,171,2016-10-31_06-48-21,2016-10-31 06:48:21,https://instagram.fyvr3-1.fna.fbcdn.net/vp/941e88843ba6393bf7fdeb7d8224646d/5AD86638/t51.2885-15/e35/25016412_2250068935219625_7367678223448014848_n.jpg,« JE SUIS UN HIBOU MAGIQUE QUI TRANSMET UN MESSAGE – HOU-HOU! » Une Chevêche des terriers qui essaye vraiment d’être effrayante…Joyeuse Hou-lloween!,JE SUIS UN HIBOU MAGIQUE QUI TRANSMET UN MESSAGE HOU HOU Une des terriers qui essaye vraiment Joyeuse Hou lloween,[],1,6,7,unknown,fr,0.0,environnementcan_instagram,,neutral
178,178,2016-10-17_07-39-46,2016-10-17 07:39:46,https://instagram.fyvr3-1.fna.fbcdn.net/vp/fe3fe8de14942472f9542ef0f0e8e8ec/5A638D88/t51.2885-15/e15/25012412_151396235620751_2097230580721647616_n.jpg,"Vous nous connaissez probablement sous le nom d’Environnement Canada, mais notre nom est maintenant Environnement et Changement climatique Canada, et ce, depuis près d’un an déjà. Que faisons-nous? Bien sûr, nous vous faisons connaître les conditions météorologiques pour vous aider à planifier vos journées, mais nous faisons beaucoup plus! Suivez-nous et découvrez les différents rôles que nous jouons. Nous vous donnons accès à des photos et à des vidéos exclusives du travail en coulisses des équipes dont les bureaux se trouvent aux quatre coins de notre magnifique pays.",Vous nous connaissez probablement sous le nom Environnement Canada mais notre nom est maintenant Environnement et Changement climatique Canada et ce depuis un Que faisons nous Bien nous vous faisons tre les conditions orologiques pour vous aider planifier vos es mais nous faisons beaucoup plus Suivez nous et couvrez les rents les que nous jouons Nous vous donnons des photos et des os exclusives du travail en coulisses des quipes dont les bureaux se trouvent aux quatre coins de notre magnifique pays,[],0,6,6,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'climat', 'changement climatique', 'climatique', 'eau', 'or']",neutral
198,198,2016-10-20_07-19-42,2016-10-20 07:19:42,https://instagram.fyvr3-1.fna.fbcdn.net/vp/d12a1187a564538ffc48ef6de599c429/5AEEEBB2/t51.2885-15/e35/24327328_497420643975399_1095751053195870208_n.jpg,"« La patrouille des macareux arrive à la rescousse! Ce jeune macareux trouvé près de la réserve écologique de la baie Witless, à Terre-Neuve, est sorti de son habitat sécuritaire parce qu’il a été attiré par les lumières des collectivités avoisinantes qui brillent la nuit. Nous posons des bagues aux macareux que nous sauvons et nous prenons leurs mesures avant de les remettre en liberté dans l’océan. » – Sabina, Équipe du SCF",La patrouille des macareux arrive la rescousse Ce jeune macareux de la serve cologique de la baie Witless Terre Neuve est sorti de son habitat curitaire parce il par les res des avoisinantes qui brillent la nuit Nous posons des bagues aux macareux que nous sauvons et nous prenons leurs mesures avant de les remettre en dans Sabina quipe du SCF,[],1,4,5,Environmental,fr,0.0,environnementcan_instagram,"['parc', 'or', 'air']",neutral
199,199,2016-10-25_08-02-00,2016-10-25 08:02:00,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1511f9abe660b4aa3bd70230e3d48f50/5AF4F3B5/t51.2885-15/e35/25012811_593718587686245_7682335907034169344_n.jpg,"Faites la connaissance de Lynne (à gauche) et de Barbara (à droite). En , ces deux femmes ont fait partie de la toute première équipe féminine de chercheuses du Service canadien de la faune (SCF) envoyée en Arctique pour procéder au baguage des oiseaux. Depuis, années ont passé et Barbara travaille toujours au sein du SCF. Ce mois-ci, elle se trouve sur l’île Manitoulin où elle dénombre les Grues du Canada.",Faites la connaissance de Lynne gauche et de Barbara droite En 1975 ces deux femmes ont fait partie de la toute quipe minine de chercheuses du Service canadien de la faune SCF en Arctique pour der au baguage des oiseaux Depuis 41 es ont et Barbara travaille toujours au sein du SCF Ce mois ci elle se trouve sur le Manitoulin elle nombre les Grues du Canada,[],2,3,5,Environmental,fr,0.325,environnementcan_instagram,"['oiseau', 'faune', 'eau', 'oiseaux', 'ice']",positive
207,207,2016-10-27_13-17-31,2016-10-27 13:17:31,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a60f47992be02324bfb08962e40f0919/5AE0140F/t51.2885-15/e35/25011015_136738260377390_4285309727027494912_n.jpg,"Docteur Fred Roots a eu tout un parcours, et nous lui devons beaucoup. L’eloration et la découverte ont été au cœur de sa vie, et il a joué un rôle influent dans le développement d’Environnement Canada. Qu’il s’agisse d’organiser le Programme du plateau continental polaire ou de présider le Programme sur l’homme et la biosphère de l’UNESCO, ses réalisations ont été multiples. Monsieur Roots est également connu pour sa contribution à la rédaction du Traité sur l’Antarctique – un traité dont l’héritage se perpétue encore aujourd’hui. Nous nous souviendrons toujours de lui. :",Docteur Fred Roots eu tout un parcours et nous lui devons beaucoup exploration et la couverte ont au ur de sa vie et il un le influent dans le veloppement Environnement Canada il agisse organiser le Programme du plateau continental polaire ou de sider le Programme sur homme et la de UNESCO ses alisations ont multiples Monsieur Roots est galement connu pour sa contribution la daction du sur Antarctique un dont ritage se tue encore hui Nous nous souviendrons toujours de lui studentsonice,[],0,5,5,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'parc', 'vert', 'ice', 'air', 'eau', 'or']",neutral
