,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_likes,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
0,0,2017-12-29_10-27-12,2017-12-29 10:27:12,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f45a35039e1403cab4417257b19574b2/5AE3FC14/t51.2885-15/e35/26074021_183745329029406_8019917742339522560_n.jpg,"We had an amazing on Instagram, swipe through to see our TOP TEN posts! ⭐️ Thank you for following and tagging us in all of your incredible photos this year. We're so pleased to be a part of your adventures and your . Did YOUR favourite make the list?.....",amazing 2017 Instagram swipe see TOP TEN posts Thank following tagging us incredible photos year pleased part adventures Canada150 favourite make list canada parkscanada exploreCanada ohcanada enjoycanada tourcanada instatravel travelgram tourism instago wanderlust ilovetravel getoutside travel travelphotography roadtrip Canada150 bucketlist wanderlust,"[""canada150"",""canada"",""parkscanada"",""explorecanada"",""ohcanada"",""enjoycanada"",""tourcanada"",""instatravel"",""travelgram"",""tourism"",""instago"",""wanderlust"",""ilovetravel"",""getoutside"",""travel"",""travelphotography"",""roadtrip"",""canada150"",""bucketlist"",""wanderlust""]",119,9444,9563,Environmental,en,0.3403415627614682,parks.canada_instagram,"['park', 'or']",positive
5,5,2017-12-19_13-50-08,2017-12-19 13:50:08,https://instagram.fyvr3-1.fna.fbcdn.net/vp/88f27420a9b573fcc600409964a59af7/5AEC8B75/t51.2885-15/e35/25018388_1973615779521052_6366722823666270208_n.jpg,"Bruce Peninsula National Park welcomes elorers of all ages to uncover the natural wonders of its limestone coasts, mixed-wood forests, cliffside cedars, clear-water lakes and vibrant orchids.: .....",Bruce Peninsula National Park welcomes explorers ages uncover natural wonders limestone coasts mixed wood forests cliffside cedars clear water lakes vibrant orchids zachbaranowski BrucePeninsulaNationalPark BrucePeninsula BrucePeninsulaNP ExploreCanada parkscanada canada canadaswonderland igerscanada ohcanada canadaday igcanada tourcanada enjoycanada adventure wanderlust DiscoverON ontario lakeontario northernontario ontarioparks exploreontario ontariocanada,"[""brucepeninsulanationalpark"",""brucepeninsula"",""brucepeninsulanp"",""explorecanada"",""parkscanada"",""canada"",""canadaswonderland"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""adventure"",""wanderlust"",""discoveron"",""ontario"",""lakeontario"",""ontario_adventures"",""northernontario"",""ontarioparks"",""exploreontario"",""ontariocanada""]",54,5951,6005,Environmental,en,0.15674228811021265,parks.canada_instagram,"['natural', 'coasts', 'park', 'lakes', 'coast', 'water', 'or']",positive
7,7,2017-12-31_14-08-32,2017-12-31 14:08:32,https://instagram.fyvr3-1.fna.fbcdn.net/vp/7fa4b919e2eede921c545649b9325dbb/5AE6A383/t51.2885-15/e35/25036651_169311167133875_3773667147981520896_n.jpg,"We don’t know about you, but our New Year’s resolution is to see more stunning views like this one, and eerience more of what Canada has to offer. Happy New Year’s Eve! It’s been an incredible year, THANK YOU for spending with us.: Gros Morne National Park: .....",know New resolution see stunning views like one experience Canada offer Happy New Eve incredible year THANK spending Canada150 us Gros Morne National Park tomcochrane GrosMorne GrosMorneNP NL Newfoundland coastal Liveyouradventure Instatravel Vacation TravelGram Travel LiveOutdoors Instago Wanderlust Wanderer Travelphotography ILoveTravel Trip Vacay TravelTheWorld ParksCanada Canada150 Bucketlist DestinationCanada Dreamy eastcoast sunset bucketlist,"[""canada150"",""grosmorne"",""grosmornenp"",""nl"",""newfoundland"",""coastal"",""liveyouradventure"",""instatravel"",""vacation"",""travelgram"",""travel"",""liveoutdoors"",""instago"",""wanderlust"",""wanderer"",""travelphotography"",""ilovetravel"",""trip"",""vacay"",""traveltheworld"",""parkscanada"",""canada150"",""bucketlist"",""destinationcanada"",""dreamy"",""eastcoast"",""sunset"",""bucketlist""]",26,5641,5667,Environmental,en,0.2232777777777777,parks.canada_instagram,"['park', 'or', 'coastal', 'coast']",positive
11,11,2017-12-16_16-15-53,2017-12-16 16:15:53,https://instagram.fyvr3-1.fna.fbcdn.net/vp/d681504a3133b58ec3565657922f6df8/5AE62478/t51.2885-15/e35/25008217_1855533341425054_7670060937746841600_n.jpg,"Golden sunsets, and sandy beaches… it’s colours like these that make Prince Edward Island National Park worth eloring any time of year! ️ : .....",Golden sunsets sandy colours like make Prince Edward Island National Park worth exploring time year PEI princeedwardislandnp explorepei princeedwardisland anneofgreengables parkscanada igerscanada ohcanada canadaday igcanada ExploreCanada parkscanada canada tourcanada enjoycanada instago wander wanderer wanderlust vacation travelgram instatravel instagood traveller tourist,"[""pei"",""princeedwardislandnp"",""explorepei"",""princeedwardisland"",""anneofgreengables"",""parkscanada"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""explorecanada"",""parkscanada"",""canada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""instago"",""wander"",""wanderer"",""wanderlust"",""vacation"",""travelgram"",""instatravel"",""instagood"",""traveller"",""tourist""]",47,5349,5396,Environmental,en,0.31540336879432623,parks.canada_instagram,"['park', 'or', 'gold']",positive
18,18,2017-12-22_09-55-15,2017-12-22 09:55:15,https://instagram.fyvr3-1.fna.fbcdn.net/vp/33950b1350c48ddf0889816201b70d1b/5AFDD613/t51.2885-15/e35/25021421_780258478823950_61535250580242432_n.jpg,"One of the most admired destinations in Yoho National Park, Emerald Lake is home to spectacular views, stunning wildlife and nature and unlimited adventure. : .....",One admired destinations Yoho National Park Emerald Lake home spectacular views stunning wildlife nature unlimited adventure horizonunknown hellobc YohoNationalPark YohoNP Yoho ExploreCanada parkscanada canada canadaswonderland igerscanada ohcanada canadaday igcanada tourcanada enjoycanada adventure wanderlust explorebc bc beautifulbc hellobc tourismbc travelbc britishcolumbia beautifulbritishcolumbia,"[""yohonationalpark"",""yohonp"",""yoho"",""explorecanada"",""parkscanada"",""canada"",""canadaswonderland"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""adventure"",""wanderlust"",""explorebc"",""bc"",""beautifulbc"",""hellobc"",""tourismbc"",""travelbc"",""britishcolumbia"",""beautifulbritishcolumbia""]",58,4969,5027,Environmental,en,0.3399753715406617,parks.canada_instagram,"['wildlife', 'nature', 'park', 'mer', 'eau', 'or', 'lake ']",positive
23,23,2017-12-05_16-02-17,2017-12-05 16:02:17,https://instagram.fyvr3-1.fna.fbcdn.net/vp/beba2dd17a8ddae5b15dd22f1479181c/5ADC4DBA/t51.2885-15/e35/24845323_174314319820631_8414547046962298880_n.jpg,"Winter has arrived at Riding Mountain National Park, and it’s the perfect time to view wildlife! : .ca..... ",Winter arrived Riding Mountain National Park perfect time view wildlife mfkphotography ca RMNP RidingNP RidingMountain Manitoba exploreMB canada parkscanada exploreCanada ohcanada enjoycanada tourcanada instatravel travelgram tourism instago wanderlust ilovetravel getoutside travel travelphotography roadtrip Canada150 bucketlist wanderlust wildlife bunny rabbit,"[""rmnp"",""ridingnp"",""ridingmountain"",""manitoba"",""exploremb"",""canada"",""parkscanada"",""explorecanada"",""ohcanada"",""enjoycanada"",""tourcanada"",""instatravel"",""travelgram"",""tourism"",""instago"",""wanderlust"",""ilovetravel"",""getoutside"",""travel"",""travelphotography"",""roadtrip"",""canada150"",""bucketlist"",""wanderlust"",""wildlife"",""bunny"",""rabbit""]",37,4743,4780,Environmental,en,0.08315476190476191,parks.canada_instagram,"['wildlife', 'park', 'or']",positive
25,25,2017-12-24_10-40-11,2017-12-24 10:40:11,https://instagram.fyvr3-1.fna.fbcdn.net/vp/16386cf3c898403cfc71d9d2c4bfe47e/5AFD9E95/t51.2885-15/e35/25036351_520840714960861_1580159163013529600_n.jpg,"Soaring fjords and moody mountains tower above a diverse panorama of beaches and bogs, forests and barren cliffs. Discover all that Gros Morne National Park has to offer.: .....",Soaring fjords moody mountains tower diverse panorama beaches bogs forests barren cliffs Discover Gros Morne National Park offer lorisimmondz newfoundlandlabrador GrosMorneNP GrosMorne ExploreNL ExploreCanada parkscanada canada canadaswonderland igerscanada ohcanada canadaday igcanada tourcanada enjoycanada adventure wanderlust newfoundland newfoundlandandlabrador newfoundlander igdaily instadaily instagood nofilter,"[""grosmornenp"",""grosmorne"",""explorenl"",""explorecanada"",""parkscanada"",""canada"",""canadaswonderland"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""adventure"",""wanderlust"",""newfoundland"",""newfoundlandandlabrador"",""newfoundlander"",""igdaily"",""instadaily"",""instagood"",""nofilter""]",30,4674,4704,Environmental,en,0.10895833333333332,parks.canada_instagram,"['park', 'or']",positive
35,35,2017-12-04_13-42-50,2017-12-04 13:42:50,https://instagram.fyvr3-1.fna.fbcdn.net/vp/62c9a5d914cda46bd30a0c0fef636cbc/5AE47B59/t51.2885-15/e35/24178134_529705037387025_1821718255568420864_n.jpg,"A breathtaking view of Mount Asgard. One of the most famous of the Baffin Mountains, located in Auyuittuq National Park, NU. : .....",breathtaking view Mount Asgard One famous Baffin Mountains located Auyuittuq National Park NU arturstanisz mountasgard AuyuittuqNP baffinisland nunavut explorenunavut views canada explorecnada imagesofcanada igerscanada adventure mountains wanderlust abovethearcticcircle traveker landscape view travel scenic goals landscapelovers asgard,"[""mountasgard"",""auyuittuqnp"",""baffinisland"",""nunavut"",""explorenunavut"",""views"",""canada"",""explorecnada"",""imagesofcanada"",""igerscanada"",""adventure"",""mountains"",""wanderlust"",""abovethearcticcircle"",""traveker"",""landscape"",""view"",""travel"",""scenic"",""goals"",""landscapelovers"",""asgard""]",48,4315,4363,Environmental,en,0.16039550264550265,parks.canada_instagram,"['lands', 'park', 'or', 'landscape']",positive
36,36,2017-12-14_16-02-36,2017-12-14 16:02:36,https://instagram.fyvr3-1.fna.fbcdn.net/vp/abc8e7982c7f68b0e0ffebca681f9b05/5AE0CE96/t51.2885-15/e35/25014977_170128556917030_7832243816286388224_n.jpg,"Simply serene, there’s no other way to describe it! Isolated and remote, Sable Island is one of Canada’s furthest offshore islands and where wild horses roam free : .r.parsons : Sable Island National Park Reserve.....",Simply serene way describe Isolated remote Sable Island one furthest offshore islands wild horses roam free claire parsons Sable Island National Park Reserve sableisland sableislandnpr halifax novascotia visitnovascotia novascotia parkscanada igerscanada ohcanada canadaday igcanada ExploreCanada parkscanada canada tourcanada enjoycanada instago wander wanderer wanderlust vacation travelgram instatravel instagood traveller tourist beach,"[""sableisland"",""sableislandnpr"",""halifax"",""novascotia"",""visitnovascotia"",""novascotia"",""parkscanada"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""explorecanada"",""parkscanada"",""canada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""instago"",""wander"",""wanderer"",""wanderlust"",""vacation"",""travelgram"",""instatravel"",""instagood"",""traveller"",""tourist"",""beach""]",25,4326,4351,Environmental,en,0.23108258928571426,parks.canada_instagram,"['lands', 'park', 'or', 'air']",positive
41,41,2017-12-20_14-03-31,2017-12-20 14:03:31,https://instagram.fyvr3-1.fna.fbcdn.net/vp/d7525fefcbb52abcec4a70a03d30724f/5AE2C3AB/t51.2885-15/e35/25022540_288738281648791_1731258221315751936_n.jpg,"Elk Island National Park offers a unique way to soak up winter`s enchantment. Bundle up, pack a thermos and head out to the Astotin Lake Area for a wicked on-ice adventure! ️ : .....",Elk Island National Park offers unique way soak winter enchantment Bundle pack thermos head Astotin Lake Area wicked ice adventure jarridholscher TravelAlberta ElkIslandNationalPark ElkIsland ElkIslandNP ExploreAlberta travelalberta alberta ExploreCanada parkscanada canada canadaswonderland igerscanada ohcanada,"[""elkislandnationalpark"",""elkisland"",""elkislandnp"",""explorealberta"",""travelalberta"",""alberta"",""explorecanada"",""parkscanada"",""canada"",""canadaswonderland"",""igerscanada"",""ohcanada""]",30,4255,4285,Environmental,en,0.33252976190476186,parks.canada_instagram,"['park', 'lake ', 'ice', 'or']",positive
