,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
19,19,842394578875486209,2017-03-16 15:18:13,['https://t.co/zTJMTCgf4K'],"RT @Transport_gc: If you fly a #drone for fun, this cheat sheet is for you. Learn the rules the easy way:
https://t.co/zTJMTCgf4K #NoDroneZ…",RT fly drone fun cheat sheet Learn rules easy way https co zTJMTCgf4K,"['#drone', '#NoDroneZ']",292,0,292,unknown,en,0.5111111111111112,Positive,CCG_GCC_tweeter,
21,21,839503437821800450,2017-03-08 15:49:51,['https://t.co/\xe2\x80\xa6'],RT @CanadianPM: Celebrate #IWD2017 by advocating for gender equality and recognizing the accomplishments of women everywhere: https://t.co/…,RT CanadianPM Celebrate IWD2017 advocating gender equality recognizing accomplishments women everywhere https co,['#IWD2017'],288,0,288,Social,en,0.0,Neutral,CCG_GCC_tweeter,"['gender', 'equality', 'women']"
26,26,841250157001900032,2017-03-13 11:30:41,"['https://t.co/eVFrRshZJo', 'https://t.co/sRUTWTyb7g']",Do you love adventure? Consider a #career in the Canadian Coast Guard. Learn about our CCG College program here https://t.co/eVFrRshZJo https://t.co/sRUTWTyb7g,love adventure Consider career Canadian Coast Guard Learn CCG College program https co eVFrRshZJo https co sRUTWTyb7g,['#career'],108,130,238,Environmental,en,0.5,Positive,CCG_GCC_tweeter,"['guard', 'coast']"
32,32,839503274365579264,2017-03-08 15:49:12,['https://t.co/T28lWiAcJI'],RT @CanadianPM: “We all benefit from a more gender equal world.” #IWD2017 #EqualityMatters https://t.co/T28lWiAcJI,RT CanadianPM benefit gender equal world IWD2017 EqualityMatters https co T28lWiAcJI,"['#IWD2017', '#EqualityMatters']",206,0,206,Social,en,0.25,Neutral,CCG_GCC_tweeter,"['gender', 'equality']"
33,33,840231054933938180,2017-03-10 16:01:08,"['https://t.co/KxATAyOtq', 'https://t.co/lNjpducqci']",Do you have a #nursing background? The Canadian Coast Guard is #hiring health officers. Learn more https://t.co/KxATAyOtqD https://t.co/lNjpducqci,nursing background Canadian Coast Guard hiring health officers Learn https co KxATAyOtqD https co lNjpducqci,"['#nursing', '#hiring']",130,76,206,Environmental,en,0.5,Positive,CCG_GCC_tweeter,"['guard', 'ice', 'coast']"
49,49,841725938081628160,2017-03-14 19:01:16,['https://t.co/l9O3z7D5ro'],The final grand hull block of the 1st Offshore Fisheries Science Vessel is lifted into place at #VSY #OFSV @seaspan #CCGProud https://t.co/l9O3z7D5ro,final grand hull block 1st Offshore Fisheries Science Vessel lifted place VSY OFSV seaspan CCGProud https co l9O3z7D5ro,"['#VSY', '#OFSV', '#CCGProud']",61,71,132,Environmental,en,0.25,Neutral,CCG_GCC_tweeter,"['fisheries ', 'or']"
61,61,840227017228460032,2017-03-10 15:45:06,"['https://t.co/tRzxXvHKIk', 'https://t.co/TUEYSjMF6T']","THIS could be your view at work. Don’t miss the boat, check out Canadian Coast Guard #job openings here https://t.co/tRzxXvHKIk #CoolJobs https://t.co/TUEYSjMF6T",could view work miss boat check Canadian Coast Guard job openings https co tRzxXvHKIk CoolJobs https co TUEYSjMF6T,"['#job', '#CoolJobs']",45,69,114,Environmental,en,0.0,Neutral,CCG_GCC_tweeter,"['guard', 'or', 'coast']"
71,71,839453339960102915,2017-03-08 12:30:47,['https://t.co/ji37bJSgJa'],Today we celebrate all women working with the #CCG! #CCGProud to have you onboard. #IWD2017 #EqualityMatters https://t.co/ji37bJSgJa,Today celebrate women working CCG CCGProud onboard IWD2017 EqualityMatters https co ji37bJSgJa,"['#CCG', '#CCGProud', '#IWD2017', '#EqualityMatters']",36,64,100,Social,en,0.0,Neutral,CCG_GCC_tweeter,"['equality', 'women']"
81,81,839503207864889344,2017-03-08 15:48:56,[],"RT @CanadianPM: On International Women’s Day, make a commitment to gender equality and share it on social media using the hashtag #Equality…",RT CanadianPM International Day make commitment gender equality share social media using hashtag,['#Equality'],90,0,90,Social,en,0.016666666666666666,Neutral,CCG_GCC_tweeter,"['gender', 'equality']"
82,82,841257602575159298,2017-03-13 12:00:16,['https://t.co/wOGEj6n6Ub'],"A warm welcome to our new Commissioner, Jeffery Hutchinson as he assumes command of the Canadian Coast Guard today. https://t.co/wOGEj6n6Ub",warm welcome new Commissioner Jeffery Hutchinson assumes command Canadian Coast Guard today https co wOGEj6n6Ub,[],40,50,90,Environmental,en,0.5121212121212121,Positive,CCG_GCC_tweeter,"['guard', 'coast']"
