,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
21,21,771758542873387014,2016-09-02 17:15:49,['https://t.co/5wuOeDQBmI'],RT @MPO_DFO: Le #GC révise la #Loisurlespêches. Les fonds sont accessibles aux groupes autochtones. https://t.co/5wuOeDQBmI,RT Le GC vise la Les fonds sont accessibles aux groupes autochtones https co 5wuOeDQBmI,"['#GC', '#Loisurlesp']",12,0,12,Social,fr,0.0,Neutral,MPO_TNL_tweeter,['autochtones']
63,63,775733532480114689,2016-09-13 16:31:01,[],"RT @MPO_DFO: Min LeBlanc : Fier du rôle de @GCC_CCG,  #SHC, nos partenaires &amp; la communauté inuite du #Nunavut dans #MissionErebusTerror de…",RT Min LeBlanc Fier du le de SHC nos partenaires amp la inuite du Nunavut dans MissionErebusTerror,"['#SHC', '#Nunavut', '#MissionErebusTerror']",8,0,8,Environmental,fr,0.0,Neutral,MPO_TNL_tweeter,"['or', 'air']"
173,173,776488356112990209,2016-09-15 18:30:25,['https://t.co/H54bfpHk'],Souvenez-vous de 1997? 2 enfants de Resolute trouvent une capsule du NGCC #HenryLarsen. Photo: Famille Bulford #GCC https://t.co/H54bfpHku0,Souvenez 1997 enfants Resolute trouvent capsule NGCC HenryLarsen Photo Famille Bulford GCC https co H54bfpHku0,"['#HenryLarsen', '#GCC']",4,1,5,Social,fr,0.0,Neutral,MPO_TNL_tweeter,"['ami', 'enfants', 'famille']"
175,175,776533696279175170,2016-09-15 21:30:35,['https://t.co/7XwlsuJeSX'],Voyage dans le temp de 1997! 2 enfants de Resolute trouvent sa capsule de NGCC #HenryLarsen. Photo: Famille Bulford https://t.co/7XwlsuJeSX,Voyage temp 1997 enfants Resolute trouvent capsule NGCC HenryLarsen Photo Famille Bulford https co 7XwlsuJeSX,['#HenryLarsen'],4,1,5,Social,fr,0.0,Neutral,MPO_TNL_tweeter,"['ami', 'enfants', 'famille']"
179,179,781483807702708224,2016-09-29 13:20:33,[],RT @JTFAtlantic: Le #CCCOSHalifax a coordonné le sauvetage de l'équipage à bord d'un navire de pêche en feu 28 NM à l'OSO de Port aux Choix…,RT JTFAtlantic Le CCCOSHalifax le sauvetage de quipage bord un navire de en feu 28 NM OSO de Port aux,['#CCCOSHalifax'],5,0,5,Environmental,fr,0.0,Neutral,MPO_TNL_tweeter,['or']
241,241,773167248294969344,2016-09-06 14:33:31,['https://t.co/\xe2\x80\xa6'],"RT @MPO_Centre: NGCC #HenryLarsen jette un coup d’œil sur le Crystal Serenity, lorsque ces deux sont à Pond Inlet, #Arctique. https://t.co/…",RT NGCC HenryLarsen jette un coup il sur le Crystal Serenity lorsque ces deux sont Pond Inlet Arctique https co,"['#HenryLarsen', '#Arctique']",4,0,4,Environmental,fr,0.0,Neutral,MPO_TNL_tweeter,['or']
291,291,778594336812494848,2016-09-21 13:58:50,['https://t.\xe2\x80\xa6'],RT @MPO_Science: #LSV  Le béluga a une couche de gras de 5 pouces pour supporter les températures arctiques? #Baleine #cultsci16 https://t.…,RT LSV Le luga une couche de gras de pouces pour supporter les ratures arctiques Baleine cultsci16 https,"['#LSV', '#Baleine', '#cultsci16']",4,0,4,Environmental,fr,0.0,Neutral,MPO_TNL_tweeter,['or']
306,306,778256743293943808,2016-09-20 15:37:21,['https://t.co/w3Sc2o2BuH'],RT @MPO_Science: Vous êtes-vous demandé comment le MPO évalue les stocks? Découvrez ci-après #scilit16 🐟 https://t.co/w3Sc2o2BuH,RT Vous vous comment le MPO value les stocks couvrez ci scilit16 https co w3Sc2o2BuH,['#scilit16'],4,0,4,unknown,fr,0.0,Neutral,MPO_TNL_tweeter,
316,316,777955818553696257,2016-09-19 19:41:35,['https://t.co/DA1OvpNU1s'],RT @environnementca: Ohé! Du bateau! Avez-vous vérifié les prévisions #maritimes? #Aaaargh! #TalkLikeaPirateDay https://t.co/DA1OvpNU1s,RT environnementca Du bateau Avez vous les visions maritimes Aaaargh TalkLikeaPirateDay https co DA1OvpNU1s,"['#maritimes', '#Aaaargh', '#TalkLikeaPirateDay']",4,0,4,Environmental,fr,0.0,Neutral,MPO_TNL_tweeter,"['environnement', 'eau']"
471,471,771712025542193152,2016-09-02 14:10:59,['https://t.c\xe2\x80\xa6'],"RT @MPO_Centre: NM Qamutik, décharge sa cargaison à Eureka après une escorte par le NGCC #HenryLarsen. Belle photo Cam Bremner! https://t.c…",RT NM Qamutik charge sa cargaison Eureka une escorte par le NGCC HenryLarsen Belle photo Cam Bremner https,['#HenryLarsen'],3,0,3,Environmental,fr,0.0,Neutral,MPO_TNL_tweeter,['or']
