,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
0,0,299048997203389_365055377269417,2017-11-17 09:00:00,https://www.facebook.com/GardeCotiereCanadienne/videos/365055377269417/,"Fait amusant vendredi :
Nous sommes fières d’avoir 114 navires, 23 hélicoptères et 4 500 membres travaillant sans relâche à la protection du plus long littoral au monde que forment les 243 000 kilomètres de côtes accidentées du Canada.

Nous sommes la plus haute compétence maritime au pays et elle mène ses activités 24 heures sur 24 dans des conditions parmi les plus difficiles de la planète, afin de fournir des services essentiels pour la sécurité, la sûreté et la croissance économique.","Fait amusant vendredi : Nous sommes fières d’avoir navires, hélicoptères et membres travaillant sans relâche à la protection du plus long littoral au monde que forment les kilomètres de côtes accidentées du Canada. Nous sommes la plus haute compétence maritime au pays et elle mène ses activités heures sur dans des conditions parmi les plus difficiles de la planète, afin de fournir des services essentiels pour la sécurité, la sûreté et la croissance économique.",[],74,5,80,64,10,0,0,0,0,0,159,Environmental,fr,0.10416666666666667,GardeCotiereCanadienne_facebook,"['or', 'ice']",positive
2,2,299048997203389_364986400609648,2017-11-13 13:00:00,https://www.facebook.com/GardeCotiereCanadienne/videos/364986400609648/,"Nous avons fièrement participé avec des partenaires du Danemark, de la Finlande, de l'Islande, de la Norvège, de la Russie, de la Suède et des États-Unis lors du forum Arctique de la Garde côtière qui s`est tenu en septembre 2017 en Islande. Regardez les faits saillants de l'exercice «Arctic Guardian» de trois jours:","Nous avons fièrement participé avec des partenaires du Danemark, de la Finlande, de l'Islande, de la Norvège, de la Russie, de la Suède et des États-Unis lors du forum Arctique de la Garde côtière qui s`est tenu en septembre en Islande. Regardez les faits saillants de l'exercice «Arctic Guardian» de trois jours:",[],46,3,32,41,5,0,0,0,0,0,81,Environmental,fr,0.3333333333333333,GardeCotiereCanadienne_facebook,"['guard', 'or', 'ice', 'air']",positive
5,5,299048997203389_361351767639778,2017-11-02 12:00:00,https://www.facebook.com/GardeCotiereCanadienne/videos/361351767639778/,"La Garde côtière: d’hier à aujourd’hui! Incorporant un mélange de photos et de vidéos historiques et modernes, nous sommes fiers de servir les Canadiens.","La Garde côtière: d’hier à aujourd’hui! Incorporant un mélange de photos et de vidéos historiques et modernes, nous sommes fiers de servir les Canadiens.",[],27,0,36,21,6,0,0,0,0,0,63,Social,fr,0.0,GardeCotiereCanadienne_facebook,['historique'],neutral
6,6,299048997203389_364995907275364,2017-11-15 13:00:00,https://www.facebook.com/GardeCotiereCanadienne/photos/a.315762808865341.1073741828.299048997203389/364995657275389/?type=3,"Nous recrutons! Êtes-vous un réserviste à la recherche d'un changement de carrière civil stimulant et enrichissant? 

Découvrez comment vous pouvez rejoindre notre équipe à terre ou à bord d'un navire de la Garde côtière canadienne : ow.ly/j21J30gpXVm",Nous recrutons! Êtes-vous un réserviste à la recherche d'un changement de carrière civil stimulant et enrichissant? Découvrez comment vous pouvez rejoindre notre équipe à terre ou à bord d'un navire de la Garde côtière canadienne :,[],27,1,30,27,0,0,0,0,0,0,58,Social,fr,0.0,GardeCotiereCanadienne_facebook,"['civil', 'changement', 'change']",neutral
17,17,299048997203389_371625093279112,2017-11-27 10:00:01,https://www.facebook.com/GardeCotiereCanadienne/photos/a.315762808865341.1073741828.299048997203389/371624969945791/?type=3,"Félicitations à Frédérick-Sébastien Doucet, matelot sur le NGCC Pierre- Radisson! Le gouvernement du Québec lui a remis la médaille du civisme pour un acte de bravoure réalisé lors d’un sauvetage sur le fleuve St-Laurent, à - 30°C, en février 2015.","Félicitations à Frédérick-Sébastien Doucet, matelot sur le NGCC Pierre- Radisson! Le gouvernement du Québec lui a remis la médaille du civisme pour un acte de bravoure réalisé lors d’un sauvetage sur le fleuve St-Laurent, à - °C, en février .",[],33,0,3,33,0,0,0,0,0,0,36,Environmental,fr,0.0,GardeCotiereCanadienne_facebook,"['fleuve', 'or']",neutral
22,22,299048997203389_371326109975677,2017-11-23 17:20:56,https://www.facebook.com/GardeCotiereCanadienne/videos/371326109975677/,"Le mois dernier, nous avons participé à l’« exercice Mer des Salish » le plus grand exercice d'incident majeur de l'histoire de la Garde côtière canadienne! L'exercice majeur d'entraînement aux incidents maritimes de deux jours a eu lieu à l'est de l’île Salt Spring, en Colombie-Britannique. Forces armées canadiennes Transports et infrastructure au Canada BC Ferries U.S. Coast Guard Royal Canadian Marine Search and Rescue","Le mois dernier, nous avons participé à l’« exercice Mer des Salish » le plus grand exercice d'incident majeur de l'histoire de la Garde côtière canadienne! L'exercice majeur d'entraînement aux incidents maritimes de deux jours a eu lieu à l'est de l’île Salt Spring, en Colombie-Britannique. Forces armées canadiennes Transports et infrastructure au Canada BC Ferries U.S. Coast Guard Royal Canadian Marine Search and Rescue",[],23,1,7,23,0,0,0,0,0,0,31,Environmental,fr,0.0,GardeCotiereCanadienne_facebook,"['ice', 'coast', 'guard', 'mer', 'marine', 'or']",neutral
24,24,299048997203389_373291483112473,2017-11-28 10:52:37,https://www.facebook.com/GardeCotiereCanadienne/photos/a.315762808865341.1073741828.299048997203389/373291436445811/?type=3,"Nous procédons actuellement aux opérations de balisage d’automne sur le fleuve Saint-Laurent. Nous retirons les bouées d’été et en remplaçons certaines par des bouées d’hiver. Puisque les bouées sont installées aux limites sécuritaires des chenaux, le balisage constitue une opération risquée. Il faut manoeuvrer le navire dans toutes sortes de conditions, tout en considérant les risques encourus par l’équipage. Surtout lorsque le pont est glacé, que l’eau dégouline des bouées et que le navire est en mouvement, la sécurité de l’équipage doit demeurer une priorité.","Nous procédons actuellement aux opérations de balisage d’automne sur le fleuve Saint-Laurent. Nous retirons les bouées d’été et en remplaçons certaines par des bouées d’hiver. Puisque les bouées sont installées aux limites sécuritaires des chenaux, le balisage constitue une opération risquée. Il faut manoeuvrer le navire dans toutes sortes de conditions, tout en considérant les risques encourus par l’équipage. Surtout lorsque le pont est glacé, que l’eau dégouline des bouées et que le navire est en mouvement, la sécurité de l’équipage doit demeurer une priorité.",[],26,0,4,26,0,0,0,0,0,0,30,Environmental,fr,0.0,GardeCotiereCanadienne_facebook,"['fleuve', 'eau', 'or', 'air']",neutral
28,28,299048997203389_364971210611167,2017-11-13 08:00:00,https://www.facebook.com/GardeCotiereCanadienne/photos/a.315762808865341.1073741828.299048997203389/364970627277892/?type=3,"Lundi Motivation
D'élève du génie au sous-commissaire de la Garde côtière! Mario Pelletier a commencé sa carrière en tant que élève en mécanique au Collège de la Garde côtière. À présent, il est notre Sous-commissaire des opérations.","Lundi Motivation D'élève du génie au sous-commissaire de la Garde côtière! Mario Pelletier a commencé sa carrière en tant que élève en mécanique au Collège de la Garde côtière. À présent, il est notre Sous-commissaire des opérations.",[],26,1,0,23,3,0,0,0,0,0,27,Environmental,fr,0.0,GardeCotiereCanadienne_facebook,['air'],neutral
32,32,299048997203389_368076550300633,2017-11-16 09:30:00,https://www.facebook.com/GardeCotiereCanadienne/photos/a.315762808865341.1073741828.299048997203389/368076340300654/?type=3,La Garde côtière recrute. Votre vie dans notre équipe n’en sera qu’extraordinaire! Postulez maintenant : ow.ly/lLKV30gCsJ2,La Garde côtière recrute. Votre vie dans notre équipe n’en sera qu’extraordinaire! Postulez maintenant : 2,[],9,5,9,8,1,0,0,0,0,0,23,Environmental,fr,0.0,GardeCotiereCanadienne_facebook,"['or', 'air']",neutral
33,33,299048997203389_364992377275717,2017-11-14 09:00:00,https://www.facebook.com/GardeCotiereCanadienne/photos/a.315762808865341.1073741828.299048997203389/364992170609071/?type=3,Avez-vous ce qu’il faut pour postuler au Collège de la Garde côtière canadienne? Voyez si vous êtes admissible. ow.ly/gkVN302Y4M5,Avez-vous ce qu’il faut pour postuler au Collège de la Garde côtière canadienne? Voyez si vous êtes admissible.,[],8,0,15,7,1,0,0,0,0,0,23,unknown,fr,0.0,GardeCotiereCanadienne_facebook,,neutral
