,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
4,4,242079006274865_271427593340006,2017-08-05 08:00:28,https://www.facebook.com/CanadianCoastGuard/photos/a.267094607106638.1073741834.242079006274865/271427593340006/?type=3,"Regular training like the recent SAREX in Pictou, Nova Scotia helps to improve the response capabilities of both Canadian Coast Guard and its Search & Rescue partners.","Regular training like the recent SAREX in Pictou, Nova Scotia helps to improve the response capabilities of both Canadian Coast Guard and its Search & Rescue partners.",[],197,4,50,172,23,2,0,0,0,0,251,Environmental,en,0.0,CanadianCoastGuard_facebook,"['guard', 'coast']",neutral
14,14,242079006274865_281323755683723,2017-08-31 15:43:33,https://www.facebook.com/CanadianCoastGuard/photos/a.258864731262959.1073741828.242079006274865/281323755683723/?type=3,"On Tuesday August 29 the Canadian Coast Guard successfully located four hikers who had lost their way along the Lighthouse Trail at Killarney. The Ontario Provincial Police requested assistance via the Joint Rescue Coordination Centre in Trenton Ontario.

The Coast Guard's inshore rescue boat crew stationed at Britt was tasked to search for 3 females, one male and their dog. 

The Coast Guard brought the group aboard their fast rescue craft and transported them back to Killarney. All were in good condition.

Photo caption: From left to right Stephen Pitman, Mollie King, and Keith Pettinger of the Canadian Coast Guard Inshore Rescue Boat station at Britt. The crew assisted four hikers and their dog at Tar Vat Bay Tuesday August 29 2017","On Tuesday August the Canadian Coast Guard successfully located four hikers who had lost their way along the Lighthouse Trail at Killarney. The Ontario Provincial Police requested assistance via the Joint Rescue Coordination Centre in Trenton Ontario. The Coast Guard's inshore rescue boat crew stationed at Britt was tasked to search for females, one male and their dog. The Coast Guard brought the group aboard their fast rescue craft and transported them back to Killarney. All were in good condition. Photo caption: From left to right Stephen Pitman, Mollie King, and Keith Pettinger of the Canadian Coast Guard Inshore Rescue Boat station at Britt. The crew assisted four hikers and their dog at Tar Vat Bay Tuesday August",[],165,14,11,163,2,0,0,0,0,0,190,Environmental,en,0.3875,CanadianCoastGuard_facebook,"['guard', 'or', 'ice', 'coast']",positive
20,20,242079006274865_274879736328125,2017-08-14 08:01:13,https://www.facebook.com/CanadianCoastGuard/photos/a.258864731262959.1073741828.242079006274865/274879736328125/?type=3,"Did you know? On an average day, Canadian Coast Guard assists 43 people in 13 search and rescue cases? http://ow.ly/uK4P30dOGFB","Did you know? On an average day, Canadian Coast Guard assists people in search and rescue cases?",[],103,1,49,95,3,5,0,0,0,0,153,Environmental,en,0.1,CanadianCoastGuard_facebook,"['guard', 'coast']",positive
30,30,242079006274865_274130309736401,2017-08-12 08:01:06,https://www.facebook.com/CanadianCoastGuard/photos/a.264046547411444.1073741832.242079006274865/274130306403068/?type=3,"The Canadian Coast Guard College has a planetarium that simulates the night sky from any point on earth, in any season! http://ow.ly/dZ0R30e3j1s","The Canadian Coast Guard College has a planetarium that simulates the night sky from any point on earth, in any season!",[],94,1,31,89,4,1,0,0,0,0,126,Environmental,en,0.0,CanadianCoastGuard_facebook,"['planet', 'guard', 'coast']",neutral
31,31,242079006274865_275672932915472,2017-08-16 08:00:40,https://www.facebook.com/CanadianCoastGuard/photos/a.264046547411444.1073741832.242079006274865/275672929582139/?type=3,Love the sea? Want a challenging career? The CCG College is for you! A promising career awaits you. Apply now http://bit.ly/1Oegevg,Love the sea? Want a challenging career? The CCG College is for you! A promising career awaits you. Apply now,[],94,1,31,89,4,1,0,0,0,0,126,Environmental,en,0.3125,CanadianCoastGuard_facebook,['or'],positive
36,36,242079006274865_280835005732598,2017-08-30 08:00:35,https://www.facebook.com/CanadianCoastGuard/photos/a.263618650787567.1073741830.242079006274865/280834995732599/?type=3,"The CCGS Henry Larsen welcomed 241 guests onboard during a five hour visit in Clyde River, Nunavut last month. Guests received a tour of the vessel and insight into what we do in the North. We even celebrated the visit with ice cream and freshly baked cookies!","The CCGS Henry Larsen welcomed guests onboard during a five hour visit in Clyde River, Nunavut last month. Guests received a tour of the vessel and insight into what we do in the North. We even celebrated the visit with ice cream and freshly baked cookies!",[],106,2,15,104,0,2,0,0,0,0,123,Environmental,en,0.4375,CanadianCoastGuard_facebook,"['or', 'ice']",positive
37,37,242079006274865_280564402426325,2017-08-29 12:02:04,https://www.facebook.com/CanadianCoastGuard/photos/a.263618650787567.1073741830.242079006274865/280564329092999/?type=3,"A/Assistant Commissioner Coast Guard Atlantic Region, Don Llewellyn, and Captain Wayne Duffett met with Captain Patrick Armstrong and his senior crew aboard the USCG Maple during a recent port call in St. John’s as part of ongoing collaboration between the Canadian and American Coast Guard. Coincidentally, Captain Marc Rothwell who retired from the Canadian Coast Guard in January 2016 as Commanding Officer of the CCGS Louis S. St-Laurent, was working aboard the Maple as Ice Navigator when she visited St. John’s and enjoyed reconnecting with former colleagues.","A/Assistant Commissioner Coast Guard Atlantic Region, Don Llewellyn, and Captain Wayne Duffett met with Captain Patrick Armstrong and his senior crew aboard the USCG Maple during a recent port call in St. John’s as part of ongoing collaboration between the Canadian and American Coast Guard. Coincidentally, Captain Marc Rothwell who retired from the Canadian Coast Guard in January as Commanding Officer of the CCGS Louis S. St-Laurent, was working aboard the Maple as Ice Navigator when she visited St. John’s and enjoyed reconnecting with former colleagues.",[],106,2,15,104,0,2,0,0,0,0,123,Environmental,en,0.0,CanadianCoastGuard_facebook,"['guard', 'mer', 'or', 'ice', 'coast']",neutral
38,38,242079006274865_273040249845407,2017-08-09 11:00:27,https://www.facebook.com/CanadianCoastGuard/photos/a.263618650787567.1073741830.242079006274865/273040246512074/?type=3,"The CCGS Sir Wilfrid Laurier departed July 3rd for the Arctic. Aboard the ship were Canadian Hydrographic Services vessels True North and Whiskey Jack, heading North to begin their work. A stop was made in Dutch Harbour, Alaska to pick up American scientists joining the team.","The CCGS Sir Wilfrid Laurier departed July rd for the Arctic. Aboard the ship were Canadian Hydrographic Services vessels True North and Whiskey Jack, heading North to begin their work. A stop was made in Dutch Harbour, Alaska to pick up American scientists joining the team.",[],106,2,15,104,0,2,0,0,0,0,123,Environmental,en,0.0,CanadianCoastGuard_facebook,"['or', 'ice', 'mer']",neutral
53,53,242079006274865_278691632613602,2017-08-24 08:01:22,https://www.facebook.com/CanadianCoastGuard/photos/a.258864731262959.1073741828.242079006274865/278691632613602/?type=3,This could be your office! Check out a wide variety of seagoing and shore-based jobs with the Canadian Coast Guard. Interested? We’re hiring! http://ow.ly/vR6F30dJNr8,This could be your office! Check out a wide variety of seagoing and shore-based jobs with the Canadian Coast Guard. Interested? We’re hiring! 8,[],53,2,49,53,0,0,0,0,0,0,104,Environmental,en,-0.07738095238095237,CanadianCoastGuard_facebook,"['guard', 'or', 'ice', 'coast']",negative
58,58,242079006274865_277356706080428,2017-08-20 13:55:00,https://www.facebook.com/CanadianCoastGuard/photos/a.261340221015410.1073741829.242079006274865/277356516080447/?type=3,"Canadian Coast Guard employees march to show their pride of inclusion and diversity. Thank you Canada Pride Montreal 2017 and Fierté Canada Pride for including us in the parade! We welcome all those who can serve. Join us, we’re hiring: http://ow.ly/9pUS30ew9Jo Fierté Montréal / Montréal Pride","Canadian Coast Guard employees march to show their pride of inclusion and diversity. Thank you Canada Pride Montreal and Fierté Canada Pride for including us in the parade! We welcome all those who can serve. Join us, we’re hiring: Fierté Montréal / Montréal Pride",[],72,2,24,63,8,1,0,0,0,0,98,Environmental,en,0.3,CanadianCoastGuard_facebook,"['guard', 'or', 'coast']",positive
59,59,242079006274865_270748950074537,2017-08-03 14:18:10,https://www.facebook.com/CanadianCoastGuard/photos/a.258864731262959.1073741828.242079006274865/270748950074537/?type=3,You hold a Mate certificate and have experience in navigation? Take on new challenges and become Maritime Search and Rescue Coordinator for the CCG: http://bit.ly/2u611cJ.,You hold a Mate certificate and have eerience in navigation? Take on new challenges and become Maritime Search and Rescue Coordinator for the CCG: .,[],36,4,57,36,0,0,0,0,0,0,97,Environmental,en,0.0,CanadianCoastGuard_facebook,['or'],neutral
68,68,242079006274865_275780609571371,2017-08-16 13:37:49,https://www.facebook.com/CanadianCoastGuard/photos/a.253426318473467.1073741826.242079006274865/275780499571382/?type=3,,,[],68,3,14,65,3,0,0,0,0,0,85,unknown,tl,0.4083333333333334,CanadianCoastGuard_facebook,,positive
72,72,242079006274865_270398273442938,2017-08-02 15:07:19,https://www.facebook.com/CanadianCoastGuard/photos/a.263644827451616.1073741831.242079006274865/270398270109605/?type=3,"Our crew aboard CCGS Constable Carrière, one of our mid-shore patrol vessels that provides maritime security on the Great Lakes, is honoured to attend the Grand Haven Coast Guard Festival in western Michigan. Each year, this festival in Grand Haven, which is known as Coast Guard City USA, attracts hundreds of thousands of visitors, and honours those who have sacrificed their lives in the service of their country. The two Coast Guards deliver a multitude of maritime services including Search and Rescue, Environmental Response, Icebreaking, Marine Communications and Traffic Services, Aids to Navigation, Maritime Security and Waterways Management.
Photos: Petty Officer 2nd Class Lauren Steenson, U.S. Coast Guard","Our crew aboard CCGS Constable Carrière, one of our mid-shore patrol vessels that provides maritime security on the Great Lakes, is honoured to attend the Grand Haven Coast Guard Festival in western Michigan. Each year, this festival in Grand Haven, which is known as Coast Guard City USA, attracts hundreds of thousands of visitors, and honours those who have sacrificed their lives in the service of their country. The two Coast Guards deliver a multitude of maritime services including Search and Rescue, Environmental Response, Icebreaking, Marine Communications and Traffic Services, Aids to Navigation, Maritime Security and Waterways Management. Photos: Petty Officer nd Class Lauren Steenson, U.S. Coast Guard",[],76,4,4,75,1,0,0,0,0,0,84,Environmental,en,0.0,CanadianCoastGuard_facebook,"['lakes', 'ice', 'coast', 'water', 'guard', 'marine', 'or']",neutral
