,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
32,32,566325673547435_726518427528158,2017-06-19 07:30:32,,"« Les déplacements en avion, en train, en autocar ou en traversier ne sont pas seulement une commodité, ils font partie intégrante de notre vie moderne. C’est pourquoi nous devons viser l’accessibilité universelle, et l'adaption individuelle doit être une me sure en cas de défaut, et non la norme. Nous devrions prévoir l’aménagement en fonction de l’accessibilité, bâtir en fonction de l’accessibilité et former les employés sur l’accessibilité. Un Canadien sur sept a une déficience et cette proportion augmente à mesure que la population vieillit, donc l’accessibilité universelle est à la fois un impératif éthique et un impératif opérationnel. »

Scott Streiner parle au  Comité consultatif sur l’accessibilité sur la manière de rendre le réseau national de transport du Canada le plus accessible au monde – de la théorie à la pratique

http://ow.ly/eKoY30cEWvv","« Les déplacements en avion, en train, en autocar ou en traversier ne sont pas seulement une commodité, ils font partie intégrante de notre vie moderne. C’est pourquoi nous devons viser l’accessibilité universelle, et l'adaption individuelle doit être une me sure en cas de défaut, et non la norme. Nous devrions prévoir l’aménagement en fonction de l’accessibilité, bâtir en fonction de l’accessibilité et former les employés sur l’accessibilité. Un Canadien sur sept a une déficience et cette proportion augmente à mesure que la population vieillit, donc l’accessibilité universelle est à la fois un impératif éthique et un impératif opérationnel. » Scott Streiner parle au Comité consultatif sur l’accessibilité sur la manière de rendre le réseau national de transport du Canada le plus accessible au monde – de la théorie à la pratique",[],2,0,0,2,0,0,0,0,0,0,2,Environmental,fr,0.0,OfficeDesTransportsDuCanada_facebook,"['eau', 'or', 'mer']",neutral
50,50,566325673547435_732710813575586,2017-06-30 15:04:59,https://www.facebook.com/OfficeDesTransportsDuCanada/photos/a.568957893284213.1073741828.566325673547435/732710813575586/?type=3,"Le saviez-vous? Nous avons été des pionniers sur le plan de la neutralité du Net...
En 1908, la Commission des chemins de fer avait plein pouvoir sur les taxes des services de messagerie, de téléphonie et de télégraphie du Canada. 

Et en 1910, la Commission a statué que le CP, qui exploitait un service de nouvelles par télégraphe, pratiquait des prix discriminatoires en imposant des frais plus élevés pour la livraison des messages qui provenaient d’autres services de nouvelles. Dans l’industrie du téléphone, un principe semblable a été appliqué lorsqu’on a interdit à Bell Téléphone, qui bénéficiait d'un monopole dans une grande partie du Canada, d’offrir des services fondés sur le contenu.
 
La décision de la Commission établissait un principe de base des télécommunications canadiennes, soit la séparation du contrôle du contenu du message par rapport au contrôle de sa transmission, une expression précoce de ce que nous appelons maintenant la « neutralité du Net ». 

Si vous voulez en savoir plus sur notre histoire, consultez le document « Au cœur des transports : l'histoire en mouvement » à l’adresse > http://ow.ly/35ct30dbqMv #Canada150","Le saviez-vous? Nous avons été des pionniers sur le plan de la neutralité du Net... En , la Commission des chemins de fer avait plein pouvoir sur les taxes des services de messagerie, de téléphonie et de télégraphie du Canada. Et en , la Commission a statué que le CP, qui eloitait un service de nouvelles par télégraphe, pratiquait des prix discriminatoires en imposant des frais plus élevés pour la livraison des messages qui provenaient d’autres services de nouvelles. Dans l’industrie du téléphone, un principe semblable a été appliqué lorsqu’on a interdit à Bell Téléphone, qui bénéficiait d'un monopole dans une grande partie du Canada, d’offrir des services fondés sur le contenu. La décision de la Commission établissait un principe de base des télécommunications canadiennes, soit la séparation du contrôle du contenu du message par rapport au contrôle de sa transmission, une eression précoce de ce que nous appelons maintenant la « neutralité du Net ». Si vous voulez en savoir plus sur notre histoire, consultez le document « Au cœur des transports : l'histoire en mouvement » à l’adresse >",['#Canada150'],1,0,1,1,0,0,0,0,0,0,2,Economical,fr,0.0,OfficeDesTransportsDuCanada_facebook,"['commission', 'industrie', 'tax', 'transport']",neutral
66,66,566325673547435_731974976982503,2017-06-29 10:01:34,https://www.facebook.com/OfficeDesTransportsDuCanada/photos/a.568957893284213.1073741828.566325673547435/731974976982503/?type=3,"Notre rôle consiste à déterminer s’il existe un navire canadien à la fois adapté et disponible pour être affecté à l’activité visée dans une demande de licence de cabotage. 

Le rôle du demandeur est de fournir une justification claire et complète concernant la nécessité d’importer un navire étranger pour effectuer l’activité proposée (si cela est le cas). 

Le type de renseignements à fournir dans cette justification dépend de l’activité proposée. Pour en savoir davantage, consultez la section 2.3 de nos lignes directrices : http://ow.ly/DHG230aDDNn","Notre rôle consiste à déterminer s’il existe un navire canadien à la fois adapté et disponible pour être affecté à l’activité visée dans une demande de licence de cabotage. Le rôle du demandeur est de fournir une justification claire et complète concernant la nécessité d’importer un navire étranger pour effectuer l’activité proposée (si cela est le cas). Le type de renseignements à fournir dans cette justification dépend de l’activité proposée. Pour en savoir davantage, consultez la section de nos lignes directrices :",[],1,0,0,1,0,0,0,0,0,0,1,Environmental,fr,0.0,OfficeDesTransportsDuCanada_facebook,"['or', 'ice', 'air']",neutral
68,68,566325673547435_724590421054292,2017-06-15 09:15:26,https://www.facebook.com/OfficeDesTransportsDuCanada/photos/a.568957893284213.1073741828.566325673547435/724590421054292/?type=3,"#Astucesvoyage > Vous avez un problème?

Si vous n'êtes pas satisfait de la réponse de votre transporteur aérien au sujet de votre plainte écrite, consultez ce site Web pour savoir comment nous pouvons vous aider.

  > Prenez l'air averti > Dix conseils clés > http://ow.ly/4nk1SM","> Vous avez un problème? Si vous n'êtes pas satisfait de la réponse de votre transporteur aérien au sujet de votre plainte écrite, consultez ce site Web pour savoir comment nous pouvons vous aider. > Prenez l'air averti > Dix conseils clés >",['#Astucesvoyage'],1,0,0,1,0,0,0,0,0,0,1,Environmental,fr,0.0,OfficeDesTransportsDuCanada_facebook,"['or', 'vert', 'air']",neutral
70,70,566325673547435_723396311173703,2017-06-13 09:15:23,https://www.facebook.com/OfficeDesTransportsDuCanada/photos/a.568957893284213.1073741828.566325673547435/723396311173703/?type=3,"#Astucesvoyage > Ne ratez pas votre vol!

Si possible, pré-selectionnez votre siège avant le départ. Confirmez votre vol de retour au moins 72 heures avant le vol. Fournissez à votre transporteur vos coordonnées actuelles afin qu’il puisse vous aviser de tout retard ou de toute annulation de vol. Vérifiez l’état de votre vol au moins 24 heures avant le départ prévu, puis juste avant de vous rendre à l'aéroport.

  > Prenez l'air averti > Dix conseils clés > http://ow.ly/4nk1SM","> Ne ratez pas votre vol! Si possible, pré-selectionnez votre siège avant le départ. Confirmez votre vol de retour au moins heures avant le vol. Fournissez à votre transporteur vos coordonnées actuelles afin qu’il puisse vous aviser de tout retard ou de toute annulation de vol. Vérifiez l’état de votre vol au moins heures avant le départ prévu, puis juste avant de vous rendre à l'aéroport. > Prenez l'air averti > Dix conseils clés >",['#Astucesvoyage'],1,0,0,1,0,0,0,0,0,0,1,Environmental,fr,0.0,OfficeDesTransportsDuCanada_facebook,"['or', 'vert', 'air']",neutral
79,79,566325673547435_728052447374756,2017-06-22 11:15:25,,"Lorsqu’une demande de licence de cabotage est présentée en vue du transport de passagers, nous devons déterminer qu'aucun exploitant de navires immatriculés au Canada n'offre un service maritime adéquat qui est identique ou comparable. 

Pour pouvoir le faire, nous avons besoin de renseignements complets, clairs et pertinents concernant le navire offert et la nature de l’activité proposée. 

Pour savoir quels renseignements vous devez fournir dans votre demande de licence de cabotage pour le transport de passagers, consultez la section 2.3 de nos lignes directrices : http://ow.ly/DHG230aDDNn","Lorsqu’une demande de licence de cabotage est présentée en vue du transport de passagers, nous devons déterminer qu'aucun eloitant de navires immatriculés au Canada n'offre un service maritime adéquat qui est identique ou comparable. Pour pouvoir le faire, nous avons besoin de renseignements complets, clairs et pertinents concernant le navire offert et la nature de l’activité proposée. Pour savoir quels renseignements vous devez fournir dans votre demande de licence de cabotage pour le transport de passagers, consultez la section de nos lignes directrices :",[],1,0,0,1,0,0,0,0,0,0,1,Environmental,fr,0.0,OfficeDesTransportsDuCanada_facebook,"['air', 'or', 'ice', 'nature']",neutral
97,97,566325673547435_718006591712675,2017-06-02 11:30:54,https://www.facebook.com/OfficeDesTransportsDuCanada/photos/a.568957893284213.1073741828.566325673547435/718006591712675/?type=3,"Pour réaliser l'accessibilité des transports, tous les Canadiens collaborent ensemble.

Afin de lire la rétroaction valable fournie pendant notre Consultation nationale sur les transports accessibles, consultez le Rapport sommaire « Ce que nous avons entendu » à http://ow.ly/V0zV30bSIGO

Nous sommes fiers de célébrer la Semaine nationale de l'accessibilité!","Pour réaliser l'accessibilité des transports, tous les Canadiens collaborent ensemble. Afin de lire la rétroaction valable fournie pendant notre Consultation nationale sur les transports accessibles, consultez le Rapport sommaire « Ce que nous avons entendu » à Nous sommes fiers de célébrer la Semaine nationale de l'accessibilité!",[],1,0,0,0,1,0,0,0,0,0,1,Environmental,fr,0.0,OfficeDesTransportsDuCanada_facebook,"['or', 'air']",neutral
193,193,566325673547435_717440951769239,2017-06-01 09:15:27,https://www.facebook.com/OfficeDesTransportsDuCanada/photos/a.568957893284213.1073741828.566325673547435/717440951769239/?type=3,"#Astucesvoyage > Préparez bien vos bagages

Inscrivez vos coordonnées et l'adresse de votre destination à l’intérieur de chaque pièce de bagage. Apportez toujours avec vous à bord vos articles essentiels et de valeur, tels que : votre passeport, vos pièces d'identité et votre billet de retour, vos médicaments et appareils médicaux, votre argent, vos bijoux et vos appareils électroniques et des articles essentiels pour la nuit.

  > Prenez l'air averti > Dix conseils clés > http://ow.ly/4nk1SM","> Préparez bien vos bagages Inscrivez vos coordonnées et l'adresse de votre destination à l’intérieur de chaque pièce de bagage. Apportez toujours avec vous à bord vos articles essentiels et de valeur, tels que : votre passeport, vos pièces d'identité et votre billet de retour, vos médicaments et appareils médicaux, votre argent, vos bijoux et vos appareils électroniques et des articles essentiels pour la nuit. > Prenez l'air averti > Dix conseils clés >",['#Astucesvoyage'],0,0,0,0,0,0,0,0,0,0,0,Environmental,fr,0.0,OfficeDesTransportsDuCanada_facebook,"['or', 'vert', 'air']",neutral
271,271,566325673547435_720063318173669,2017-06-06 09:15:26,https://www.facebook.com/OfficeDesTransportsDuCanada/photos/a.568957893284213.1073741828.566325673547435/720063318173669/?type=3,"#Astucesvoyage > Assurez-vous d'avoir en main tous vos documents de voyage

C'est à vous que revient la responsabilité d'avoir en main les documents requis pour entrer dans un pays étranger et pour revenir au Canada. Tous les voyageurs canadiens, y compris les enfants, doivent avoir leur propre passeport. Renseignez-vous auprès de la mission diplomatique du pays que vous envisagez de visiter pour connaître ses exigences d'entrée.

  > Prenez l'air averti > Dix conseils clés > http://ow.ly/4nk1SM","> Assurez-vous d'avoir en main tous vos documents de voyage C'est à vous que revient la responsabilité d'avoir en main les documents requis pour entrer dans un pays étranger et pour revenir au Canada. Tous les voyageurs canadiens, y compris les enfants, doivent avoir leur propre passeport. Renseignez-vous auprès de la mission diplomatique du pays que vous envisagez de visiter pour connaître ses exigences d'entrée. > Prenez l'air averti > Dix conseils clés >",['#Astucesvoyage'],0,0,0,0,0,0,0,0,0,0,0,Environmental,fr,0.0,OfficeDesTransportsDuCanada_facebook,"['propre', 'or', 'vert', 'air']",neutral
272,272,566325673547435_721668144679853,2017-06-09 16:10:57,http://ow.ly/O5Fv30ctnjr,Le président et premier dirigeant Scott Streiner s'adressant à la International Association of Airport Executives > http://ow.ly/O5Fv30ctnjr,Le président et premier dirigeant Scott Streiner s'adressant à la International Association of Airport Executives >,[],0,0,0,0,0,0,0,0,0,0,0,Environmental,en,0.0,OfficeDesTransportsDuCanada_facebook,"['or', 'air']",neutral
