,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
6,6,712386799797194754,2016-03-22 21:13:43,['https://t.co/lEOk21TTmi'],RT @FinanceCanada: #Budget2016 proposes measures to boost our capacity to innovate &amp; grow our economy. https://t.co/lEOk21TTmi,RT FinanceCanada Budget2016 proposes measures boost capacity innovate amp grow economy https co lEOk21TTmi,['#Budget2016'],102,0,102,Economical,en,0.0,Neutral,DFO_NL_tweeter,['finance']
39,39,712385457858998272,2016-03-22 21:08:23,['https://t.co/u7BAZsrvM'],RT @FinanceCanada: #Budget2016 will make major new investments in infrastructure from coast to coast. https://t.co/u7BAZsrvM2,RT FinanceCanada Budget2016 make major new investments infrastructure coast coast https co u7BAZsrvM2,['#Budget2016'],53,0,53,Economical,en,0.09943181818181818,Neutral,DFO_NL_tweeter,"['invest', 'infrastructure', 'finance']"
48,48,712379282069327873,2016-03-22 20:43:50,['https://t.co/cBh1OB3OZF'],"RT @FinanceCanada: Today, we begin to restore hope for the middle class, and revitalize the economy. #Budget2016 https://t.co/cBh1OB3OZF",RT FinanceCanada Today begin restore hope middle class revitalize economy Budget2016 https co cBh1OB3OZF,['#Budget2016'],47,0,47,Economical,en,0.0,Neutral,DFO_NL_tweeter,['finance']
79,79,712396514065309697,2016-03-22 21:52:19,['https://t.co/FwldVaoPT'],RT @FinanceCanada: #Budget2016 will make investments so that Indigenous peoples share in Canada's prosperity. https://t.co/FwldVaoPT8,RT FinanceCanada Budget2016 make investments Indigenous peoples share Canada prosperity https co FwldVaoPT8,['#Budget2016'],39,0,39,Economical,en,0.0,Neutral,DFO_NL_tweeter,"['invest', 'finance']"
116,116,707228441540730881,2016-03-08 15:36:14,['https://t.co/CtKTu93otk'],"RT @CCG_GCC: Women’s Empowerment, in the words of #CCG’s Jody Thomas. #InternationalWomensDay https://t.co/CtKTu93otk",RT Empowerment words Jody Thomas InternationalWomensDay https co CtKTu93otk,"['#CCG', '#InternationalWomensDay']",33,0,33,Social,en,0.0,Neutral,DFO_NL_tweeter,['women']
163,163,706223004737544192,2016-03-05 21:00:59,[],"RT @DFO_MPO: #FisheryFact 76,000 Canadians make their living directly from #fishing or related activities",RT FisheryFact 76 000 Canadians make living directly fishing related activities,"['#FisheryFact', '#fishing']",29,0,29,unknown,en,0.05,Neutral,DFO_NL_tweeter,
207,207,712379705442361344,2016-03-22 20:45:31,[],RT @FinanceCanada: There are good reasons to be confident about Canada's future. #Budget2016,RT FinanceCanada good reasons confident Canada future Budget2016,['#Budget2016'],26,0,26,Social,en,0.4,Positive,DFO_NL_tweeter,"['future', 'futur']"
220,220,715248408009826304,2016-03-30 18:44:43,['https://t.co/QIKjIW3K9W'],"#CCG ice ops centres are open 24 hours a day. For #icebreaking assistance, call 1-709-772-2078 https://t.co/QIKjIW3K9W",CCG ice ops centres open 24 hours day icebreaking assistance call 709 772 2078 https co QIKjIW3K9W,"['#CCG', '#icebreaking']",17,8,25,Environmental,en,0.0,Neutral,DFO_NL_tweeter,['ice']
284,284,707949273254641664,2016-03-10 15:20:34,"['https://t.co/lMwHaj8B8M', 'https://t.co/PrwbFujgT']",RT @DFO_MPO: Check out our photo gallery of Minister Tootoo attending #SENA16 in Boston  https://t.co/lMwHaj8B8M https://t.co/PrwbFujgT2,RT Check photo gallery Minister Tootoo attending SENA16 Boston https co lMwHaj8B8M https co PrwbFujgT2,['#SENA16'],21,0,21,Economical,en,0.0,Neutral,DFO_NL_tweeter,['minister']
297,297,708296235258683392,2016-03-11 14:19:16,['https://t.co/2smekThRtz'],#WeAreProud of #DFO fishery officers Tyson Russell &amp; Mark Simms - Cain's Quest Team Five Goose Bay! https://t.co/2smekThRtz,WeAreProud DFO fishery officers Tyson Russell amp Mark Simms Cain Quest Team Five Goose Bay https co 2smekThRtz,"['#WeAreProud', '#DFO']",10,11,21,Environmental,en,0.0,Neutral,DFO_NL_tweeter,['ice']
