,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
8,8,839503431517732864,2017-03-08 15:49:49,['https://t.co/5DZRuf\xe2\x80\xa6'],RT @PMcanadien: Célébrez la #JIF2017 en soutenant l'égalité des genres et en reconnaissant les réalisations des femmes: https://t.co/5DZRuf…,RT PMcanadien brez la JIF2017 en soutenant des genres et en reconnaissant les alisations des femmes https co,['#JIF2017'],56,0,56,Social,fr,0.0,Neutral,GCC_CCG_tweeter,['femmes']
21,21,844871418374434816,2017-03-23 11:20:17,"['https://t.co/25eSXZrtbE', 'https://t\xe2\x80\xa6']",RT @FinancesCanada: Le #Budget2017 aidera tout le monde à avoir des chances réelles et égales de réussir. https://t.co/25eSXZrtbE https://t…,RT FinancesCanada Le Budget2017 aidera tout le monde avoir des chances elles et gales de ussir https co 25eSXZrtbE https,['#Budget2017'],33,0,33,Economical,fr,0.0,Neutral,GCC_CCG_tweeter,['finance']
22,22,839503285862154240,2017-03-08 15:49:15,['https://t.co/nEap7PHdzx'],RT @PMcanadien: « Un monde plus équitable est profitable pour tous. » #JIF2017 #ÉgalitéCompte https://t.co/nEap7PHdzx,RT PMcanadien Un monde plus quitable est profitable pour tous JIF2017 Compte https co nEap7PHdzx,"['#JIF2017', '#']",32,0,32,unknown,fr,0.0,Neutral,GCC_CCG_tweeter,
24,24,840227020151934976,2017-03-10 15:45:06,"['https://t.co/lnBCQ7lfZK', 'https://t.co/aTJIWsCsRI']","Ceci pourrait être votre lieu de travail! Ne manquez pas le bateau, regardez les possibilités d’emplois à la GCC ici https://t.co/lnBCQ7lfZK https://t.co/aTJIWsCsRI",Ceci pourrait votre lieu de travail Ne manquez pas le bateau regardez les emplois la GCC ici https co lnBCQ7lfZK https co aTJIWsCsRI,[],17,14,31,Economical,fr,0.0,Neutral,GCC_CCG_tweeter,['emplois']
28,28,844871454395187200,2017-03-23 11:20:26,['https://t.co/W95\xe2\x80\xa6'],RT @FinancesCanada: Le ministre Morneau a déposé le #Budget2017. Voici comment il peut vous aider et aider votre famille : https://t.co/W95…,RT FinancesCanada Le ministre Morneau le Budget2017 Voici comment il peut vous aider et aider votre famille https co,['#Budget2017'],27,0,27,Economical,fr,0.0,Neutral,GCC_CCG_tweeter,"['ministre', 'finance']"
32,32,842394582667137024,2017-03-16 15:18:14,['https://t.co/BvjSSQd9f\xe2\x80\xa6'],RT @Transports_gc: Vous utilisez un #drone à des fins récréatives? Voici un aide-mémoire sur les règles à connaître: https://t.co/BvjSSQd9f…,RT Vous utilisez un drone des fins atives Voici un aide moire sur les gles tre https co,['#drone'],26,0,26,unknown,fr,0.0,Neutral,GCC_CCG_tweeter,
35,35,844871513148928000,2017-03-23 11:20:40,['https://t.co/jgl5\xe2\x80\xa6'],RT @FinancesCanada: #Budget2017 : investissements judicieux pour la croissance et de bons emplois pour la classe moyenne. https://t.co/jgl5…,RT FinancesCanada Budget2017 investissements judicieux pour la croissance et de bons emplois pour la classe moyenne https co,['#Budget2017'],24,0,24,Economical,fr,0.0,Neutral,GCC_CCG_tweeter,"['invest', 'croissance', 'finance', 'emplois']"
43,43,842707507999096832,2017-03-17 12:01:41,"['https://t.co/gl5op1GDj', 'https://t.co/tDNUzZEGA']","La GCC est plus qu’une #carrière, c’est une AVENTURE ! Postulez pour vous joindre au Collège GCC  maintenant https://t.co/gl5op1GDj8 https://t.co/tDNUzZEGAd",La GCC est plus une est une AVENTURE Postulez pour vous joindre au ge GCC maintenant https co gl5op1GDj8 https co tDNUzZEGAd,['#carri'],8,12,20,unknown,fr,0.0,Neutral,GCC_CCG_tweeter,
45,45,839503196745777153,2017-03-08 15:48:53,[],"RT @PMcanadien: En cette #JIF2017, engagez-vous à promouvoir l’égalité entre les sexes et clamez-le dans les médias sociaux avec le mot-cli…",RT PMcanadien En cette JIF2017 engagez vous promouvoir entre les sexes et clamez le dans les dias sociaux avec le mot,['#JIF2017'],18,0,18,unknown,fr,0.0,Neutral,GCC_CCG_tweeter,
55,55,841250162018254849,2017-03-13 11:30:42,"['https://t.co/cuGummrCUi', 'https://t.co/mhsW79BZJ6']",Vous aimez l’aventure? Pensez à une #carrière à la GCC. Apprenez davantage sur les programmes du Collège GCC ici https://t.co/cuGummrCUi https://t.co/mhsW79BZJ6,Vous aimez aventure Pensez une la GCC Apprenez davantage sur les programmes du ge GCC ici https co cuGummrCUi https co mhsW79BZJ6,['#carri'],6,10,16,unknown,fr,0.0,Neutral,GCC_CCG_tweeter,
54,54,844871571005231105,2017-03-23 11:20:54,['https://t.co/HeHLZIPKV4'],RT @FinancesCanada: Classe moyenne forte = bon niveau de vie + avenir meilleur pour nos enfants. #Budget2017 https://t.co/HeHLZIPKV4 https:…,RT FinancesCanada Classe moyenne forte bon niveau de vie avenir meilleur pour nos enfants Budget2017 https co HeHLZIPKV4 https,['#Budget2017'],16,0,16,Social,fr,0.0,Neutral,GCC_CCG_tweeter,"['enfants', 'avenir']"
61,61,844871543456907264,2017-03-23 11:20:47,['https://t.co/PcfzQ\xe2\x80\xa6'],"RT @FinancesCanada: Le #Budget2017 place le gens compétents, talentueux et créatifs au coeur d'une économie innovatrice. https://t.co/PcfzQ…",RT FinancesCanada Le Budget2017 place le gens tents talentueux et atifs au coeur une conomie innovatrice https co,['#Budget2017'],15,0,15,Economical,fr,0.0,Neutral,GCC_CCG_tweeter,"['novatrice', 'finance']"
62,62,839458788155486208,2017-03-08 12:52:26,['https://t.co/BK7XSNY\xe2\x80\xa6'],"RT @Femmes_Canada: En cette #JIF, prenez un moment pour écouter la ministre Monsef expliquer pourquoi l’#ÉgalitéCompte https://t.co/BK7XSNY…",RT En cette JIF prenez un moment pour couter la ministre Monsef expliquer pourquoi Compte https co,"['#JIF', '#']",15,0,15,Economical,fr,0.0,Neutral,GCC_CCG_tweeter,['ministre']
63,63,839524493450231809,2017-03-08 17:13:31,['https://t.co/OaYqyeYVtt'],RT @Femmes_Canada: L’#égalitédessexes peut devenir une réalité au Canada. Célébrez la #JIF2017   l’#ÉgalitéCompte https://t.co/OaYqyeYVtt,RT dessexes peut devenir une au Canada brez la JIF2017 Compte https co OaYqyeYVtt,"['#', '#JIF2017', '#']",15,0,15,unknown,fr,0.0,Neutral,GCC_CCG_tweeter,
