,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
22,22,755457987360202753,2016-07-19 17:43:14,"['https://t.co/r7DDcXEhCa', 'https://t.co/C8lYkJEwCM']","RT @CanadianPM: Young voices must be part of the decision-making process! https://t.co/r7DDcXEhCa #PMYouthCouncil
https://t.co/C8lYkJEwCM",RT CanadianPM Young voices must part decision making process https co r7DDcXEhCa PMYouthCouncil https co C8lYkJEwCM,['#PMYouthCouncil'],384,0,384,Environmental,en,0.125,Neutral,GCIndigenous_tweeter,['ice']
48,48,755457975200997376,2016-07-19 17:43:11,['https://t.co/o\xe2\x80\xa6'],RT @CanadianPM: Prime Minister Trudeau announces the #PMYouthCouncil. Have your say and make a difference in your community! https://t.co/o…,RT CanadianPM Prime Minister Trudeau announces PMYouthCouncil say make difference community https co,['#PMYouthCouncil'],224,0,224,Social,en,0.0,Neutral,GCIndigenous_tweeter,['community']
94,94,751785629868892162,2016-07-09 14:30:36,['https://t.co/9FwcKsDi24'],"Happy #NunavutDay! DYK: ""Nunavut"" means ""our land?"" Celebrate the creation of the territory. https://t.co/9FwcKsDi24",Happy NunavutDay DYK Nunavut means land Celebrate creation territory https co 9FwcKsDi24,['#NunavutDay'],62,54,116,Environmental,en,1.0,Positive,GCIndigenous_tweeter,['or']
115,115,753627738469175296,2016-07-14 16:30:29,['https://t.co/Jdkcggv4g'],"Did you know that more than 450,000 people in Canada identify as Métis? #MétisNation https://t.co/Jdkcggv4g9",know 450 000 people Canada identify tis tisNation https co Jdkcggv4g9,['#M'],47,54,101,unknown,en,0.5,Positive,GCIndigenous_tweeter,
192,192,754737696946487296,2016-07-17 18:01:03,"['https://t.co/z2DeaRYPB4', 'https://t.co/HjTKgqJ6Ji']",DYK that the Métis flag is among the oldest flags originating in Canada? #MétisNation https://t.co/z2DeaRYPB4 https://t.co/HjTKgqJ6Ji,DYK tis flag among oldest flags originating Canada tisNation https co z2DeaRYPB4 https co HjTKgqJ6Ji,['#M'],35,35,70,Environmental,en,0.0,Neutral,GCIndigenous_tweeter,['or']
240,240,755523783482609664,2016-07-19 22:04:41,['https://t.co/r7DDcXmGK'],RT @CanadianPM: Prime Minister Trudeau announced the creation of the #PMYouthCouncil. Get the details here: https://t.co/r7DDcXmGKC,RT CanadianPM Prime Minister Trudeau announced creation PMYouthCouncil Get details https co r7DDcXmGKC,['#PMYouthCouncil'],60,0,60,Economical,en,0.0,Neutral,GCIndigenous_tweeter,['minister']
249,249,749294270817964033,2016-07-02 17:30:50,"['https://t.co/oOqJ2FSZTl', 'https://t.co/BxXxEz35Lj']",For #HistoryWeek2016 learn about the contributions of #Indigenous peoples to Cdn history: https://t.co/oOqJ2FSZTl https://t.co/BxXxEz35Lj,HistoryWeek2016 learn contributions Indigenous peoples Cdn history https co oOqJ2FSZTl https co BxXxEz35Lj,"['#HistoryWeek2016', '#Indigenous']",36,23,59,Social,en,0.0,Neutral,GCIndigenous_tweeter,['indigenous']
252,252,752589596773478400,2016-07-11 19:45:16,['https://t.co/iQcuMb8q7Q'],"Don't miss the Great Northern Arts Festival, July 15-24, in #Inuvik, #NWT: #inuitart @2016Gnaf https://t.co/iQcuMb8q7Q",miss Great Northern Arts Festival July 15 24 Inuvik NWT inuitart 2016Gnaf https co iQcuMb8q7Q,"['#Inuvik', '#NWT', '#inuitart']",27,31,58,Social,en,0.8,Positive,GCIndigenous_tweeter,['inuit']
262,262,749679423658549248,2016-07-03 19:01:17,"['https://t.co/LAVbWpnB0p', 'https://t.co/xlHuWs9rpV']","Nunavut, ""our land"" in Inuktitut, became a territory on April 1, 1999: #HistoryWeek2016 https://t.co/LAVbWpnB0p https://t.co/xlHuWs9rpV",Nunavut land Inuktitut became territory April 1999 HistoryWeek2016 https co LAVbWpnB0p https co xlHuWs9rpV,['#HistoryWeek2016'],14,42,56,Environmental,en,0.0,Neutral,GCIndigenous_tweeter,['or']
292,292,755126300117991424,2016-07-18 19:45:14,['https://t.co/aWI6xuY4oj'],"Min. Bennett, Nellie Cournoyea &amp; Michael McLeod make announcement on food security, Inuvik Community Greenhouse #NWT https://t.co/aWI6xuY4oj",Min Bennett Nellie Cournoyea amp Michael McLeod make announcement food security Inuvik Community Greenhouse NWT https co aWI6xuY4oj,['#NWT'],24,28,52,Social,en,0.0,Neutral,GCIndigenous_tweeter,['community']
