,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
73,73,460123390028_10156431149255029,2016-01-13 12:15:33,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10156431149255029/?type=3,"Saviez-vous que l’épaulard est l’une des huit baleines à dents qui habitent les eaux canadiennes? Pour plus de renseignements sur les mammifères marins :
http://ow.ly/X083E",Saviez-vous que l’épaulard est l’une des huit baleines à dents qui habitent les eaux canadiennes? Pour plus de renseignements sur les mammifères marins :,[],13,2,0,13,0,0,0,0,0,0,15,Environmental,fr,0.5416666666666666,EnvironnementetressourcesnaturellesauCanada_facebook,['eau'],positive
177,177,460123390028_10156437655425029,2016-01-15 09:15:50,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10156437655425029/?type=3,Hé les jeunes! Vous souhaitez construire un igloo? Voici comment :,Hé les jeunes! Vous souhaitez construire un igloo? Voici comment :,[],6,0,4,6,0,0,0,0,0,0,10,Social,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,['jeunes'],neutral
304,304,460123390028_10156454885705029,2016-01-20 13:20:42,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10156454885705029/?type=3,"Contribuez à la protection des oiseaux de mangeoires en participant au projet de science citoyenne FeederWatch : http://ow.ly/Xij2c 

Apportez vos jumelles et découvrez les oiseaux de mangeoires à la Réserve nationale de faune du Cap-Tourmente. http://ow.ly/Xij3i",Contribuez à la protection des oiseaux de mangeoires en participant au projet de science citoyenne FeederWatch : 2c Apportez vos jumelles et découvrez les oiseaux de mangeoires à la Réserve nationale de faune du Cap-Tourmente.,[],6,0,1,6,0,0,0,0,0,0,7,Environmental,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,"['oiseau', 'eau', 'oiseaux', 'faune', 'or']",neutral
435,435,460123390028_10156435105920029,2016-01-14 13:02:47,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10156435105920029/?type=3,"La date limite est demain! Si vous avez une demande de financement à présenter en vertu du Fonds national de conservation des milieux humides, il ne vous reste qu’un jour. Les milieux humides sont essentiels à titre de réservoirs d’eau, de système d'épuration naturelle et d’habitat pour la faune. http://ow.ly/X09R3","La date limite est demain! Si vous avez une demande de financement à présenter en vertu du Fonds national de conservation des milieux humides, il ne vous reste qu’un jour. Les milieux humides sont essentiels à titre de réservoirs d’eau, de système d'épuration naturelle et d’habitat pour la faune.",[],6,0,0,6,0,0,0,0,0,0,6,Environmental,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,"['milieux humides', 'nature', 'conservation', 'eau', 'faune', 'vert']",neutral
533,533,460123390028_10156455290290029,2016-01-20 16:15:13,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10156455290290029/?type=3,"Vous avez déjà entendu parler du harle couronné? Il s’agit de l’une des espèces dont l’habitat sera protégé dans la plus ancienne exploitation bovine toujours active de la vallée de Columbia. 

Grâce à un partenariat avec Conservation de la nature Canada et d’autres organismes, 4 500 hectares de prairies sont maintenant protégés dans le cadre du Programme de conservation des zones naturelles du gouvernement du Canada. Les terres humides de la propriété offrent également un habitat d’alimentation et de reproduction pour plusieurs autres espèces de sauvagines, y compris le garrot d’Islande, le canard colvert et l’érismature rousse. http://ow.ly/XkF2Q 

Apprenez en plus sur les efforts de conservation de l’habitat canadien : http://ow.ly/XkF63","Vous avez déjà entendu parler du harle couronné? Il s’agit de l’une des espèces dont l’habitat sera protégé dans la plus ancienne eloitation bovine toujours active de la vallée de Columbia. Grâce à un partenariat avec Conservation de la nature Canada et d’autres organismes, hectares de prairies sont maintenant protégés dans le cadre du Programme de conservation des zones naturelles du gouvernement du Canada. Les terres humides de la propriété offrent également un habitat d’alimentation et de reproduction pour plusieurs autres espèces de sauvagines, y compris le garrot d’Islande, le canard colvert et l’érismature rousse. Apprenez en plus sur les efforts de conservation de l’habitat canadien :",[],5,0,0,5,0,0,0,0,0,0,5,Environmental,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,"['vert', 'nature', 'air', 'conservation', 'or', 'terres']",neutral
559,559,460123390028_10156430736370029,2016-01-13 09:45:28,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10156430736370029/?type=3,"Non seulement la fumée de cigarette a un impact de taille sur la qualité de l’air, le mégot est également un déchet. Une autre raison de cesser de fumer! http://ow.ly/X05HI","Non seulement la fumée de cigarette a un impact de taille sur la qualité de l’air, le mégot est également un déchet. Une autre raison de cesser de fumer!",[],5,0,0,5,0,0,0,0,0,0,5,Environmental,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,"['mer', 'air']",neutral
561,561,460123390028_10156412628810029,2016-01-07 15:02:51,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10156412628810029/?type=3,Ne jetez pas votre sapin de Noël tout de suite! Recyclez-le en vous assurant d’avoir enlevé toutes les décorations. Vérifiez auprès de votre municipalité pour savoir ce qu’elle offre à cet égard.,Ne jetez pas votre sapin de Noël tout de suite! Recyclez-le en vous assurant d’avoir enlevé toutes les décorations. Vérifiez auprès de votre municipalité pour savoir ce qu’elle offre à cet égard.,[],2,0,3,2,0,0,0,0,0,0,5,Environmental,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,"['recycle', 'or']",neutral
615,615,460123390028_10156477210490029,2016-01-27 16:15:13,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10156477210490029/?type=3,"Hé, les enfants! Mettez votre habit de neige, vos bottes et vos mitaines et allez jouer dehors! Profitez de la neige et montrez nous des photos sur Twitter à @environnementca! http://ow.ly/XBPkE","Hé, les enfants! Mettez votre habit de neige, vos bottes et vos mitaines et allez jouer dehors! Profitez de la neige et montrez nous des photos sur Twitter à !",[],3,0,1,3,0,0,0,0,0,0,4,Social,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,['enfants'],neutral
617,617,460123390028_10156480407345029,2016-01-28 17:03:45,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10156480407345029/?type=3,"La ministre de l’Environnement et du Changement climatique, l’honorable Catherine McKenna, rencontre les ministres de l’Environnement des provinces et des territoires afin de travailler sur la stratégie du Canada pour lutter contre les changements climatiques et stimuler notre économie. 

Il y a beaucoup de choses que nous pouvons faire pour aider à lutter contre les changements climatiques. Voici quelques idées : http://ow.ly/XEGNV","La ministre de l’Environnement et du Changement climatique, l’honorable Catherine McKenna, rencontre les ministres de l’Environnement des provinces et des territoires afin de travailler sur la stratégie du Canada pour lutter contre les changements climatiques et stimuler notre économie. Il y a beaucoup de choses que nous pouvons faire pour aider à lutter contre les changements climatiques. Voici quelques idées :",[],4,0,0,4,0,0,0,0,0,0,4,Environmental,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,"['environnement', 'climat', 'changement climatique', 'climatique', 'air', 'eau', 'or']",neutral
582,582,460123390028_10156431503495029,2016-01-13 14:01:14,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10156431503495029/?type=3,"Voici la paruline à calotte noire! Ce petit oiseau de couleur vive a été observé à Halifax lors du recensement des oiseaux de Noël d’Études d’Oiseaux Canada. Il est très rare au Canada, d’observer cet oiseau migrateur en décembre.","Voici la paruline à calotte noire! Ce petit oiseau de couleur vive a été observé à Halifax lors du recensement des oiseaux de Noël d’Études d’Oiseaux Canada. Il est très rare au Canada, d’observer cet oiseau migrateur en décembre.",[],4,0,0,4,0,0,0,0,0,0,4,Environmental,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,"['oiseau', 'eau', 'oiseaux', 'or']",neutral
