,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_likes,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
34,34,2017-05-27_18-08-49,2017-05-27 18:08:49,https://instagram.fyvr3-1.fna.fbcdn.net/vp/5c868a611fb111e461bff0388925062a/5AF274B5/t51.2885-15/e35/19367824_1838280686489458_3246935253608038400_n.jpg,Vous pourriez vous réveiller devant un tel panorama cet été!! Le est LA meilleure façon de profiter de la nature canadienne! Irez-vous camper pour ? Superbe photo de au parc national du Gros-Morne  ère ée,Vous pourriez vous veiller devant un tel panorama cet Le camping est LA meilleure de profiter de la nature canadienne Irez vous camper pour Canada150 nSuperbe photo de j2hanson au parc national du Gros Morne SemaineCanadienneduCamping CampingWeekCA camping nature photographie conservation voyage jouerdehors aventure instatravel paysage parcscanada explorecanada canada150 canada wanderlust,"[""camping"",""canada150"",""semainecanadienneducamping"",""campingweekca"",""camping"",""nature"",""photographie"",""conservation"",""voyage"",""jouerdehors"",""aventure"",""instatravel"",""paysage"",""parcscanada"",""explorecanada"",""canada150"",""canada"",""wanderlust"",""rivière"",""randonnée""]",2,231,233,Environmental,fr,0.0625,parcs.canada_instagram,"['conservation', 'parc', 'or', 'nature']",positive
40,40,2017-05-14_19-06-47,2017-05-14 19:06:47,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3a4b265fa6e82bf74dbe899e07f2b024/5AE5B4D5/t51.2885-15/e35/19367014_235534840283685_59386276578590720_n.jpg,Des falaises et des grottes sculptées dans un paysage accidenté : le parc national de la Péninsule-Bruce sera-t-il la toile de fond de votre prochaine aventure? Les fins de semaine et les vacances peuvent être exceptionnellement achalandées à Bruce. Visitez le parc au petit matin ou au printemps pour en profiter dans le calme. Photo de ,Des falaises et des grottes es dans un paysage le parc national de la ninsule Bruce sera il la toile de fond de votre prochaine aventure Les fins de semaine et les vacances peuvent exceptionnellement es Bruce Visitez le parc au petit matin ou au printemps pour en profiter dans le calme nPhoto de haleymaiphoto nature photographie conservation voyage jouerdehors aventure paysage ontario exploreON travelontario bruce peninsulebruce pnpeninsulebruce parcscanada explorecanada canada150 canada,"[""nature"",""photographie"",""conservation"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""ontario"",""exploreon"",""travelontario"",""bruce"",""peninsulebruce"",""pnpeninsulebruce"",""parcscanada"",""explorecanada"",""canada150"",""canada""]",5,220,225,Environmental,fr,0.2,parcs.canada_instagram,"['conservation', 'parc', 'or', 'nature']",positive
42,42,2017-05-23_13-28-15,2017-05-23 13:28:15,https://instagram.fyvr3-1.fna.fbcdn.net/vp/34a9d7019585691d469181eb3f6b9aa2/5ADEC038/t51.2885-15/e35/19367423_305100576581152_7341647912725643264_n.jpg,"Tout le monde à bord, on part en camping!On adore la et nous partagerons avec vous des conseils et des astuces sur les pratiques de camping appropriées toute la semaine! Suivez nos comptes Twitter et Facebook pour en savoir plus! ️ Belle photo prise dans la réserve de parc national Nahanni par ! ère ée",Tout le monde bord part en camping nOn adore la SemaineCanadienneduCamping et nous partagerons avec vous des conseils et des astuces sur les pratiques de camping es toute la semaine Suivez nos comptes Twitter et Facebook pour en savoir plus Belle photo prise dans la serve de parc national Nahanni par nahanniwild CampingWeekCA camping nature photographie conservation voyage jouerdehors aventure instatravel paysage parcscanada explorecanada canada150 canada wanderlust,"[""semainecanadienneducamping"",""campingweekca"",""camping"",""nature"",""photographie"",""conservation"",""voyage"",""jouerdehors"",""aventure"",""instatravel"",""paysage"",""parcscanada"",""explorecanada"",""canada150"",""canada"",""wanderlust"",""rivière"",""randonnée""]",0,222,222,Environmental,fr,0.0,parcs.canada_instagram,"['conservation', 'parc', 'or', 'nature']",neutral
47,47,2017-05-20_15-01-06,2017-05-20 15:01:06,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a4251596dfcddc79133a3b3f616e3cc9/5ADD6129/t51.2885-15/e35/19428717_1368028983278220_3259544143717728256_n.jpg,"Levez votre main si tout ce dont vous avez envie, c'est de vous étendre sur ce quai et de regarder passer les nuages dans le ciel pendant tout l’après-midi! Réalisez ce rêve au lac Whirlpool dans le parc national du Mont-Riding! Merci de la photo,  ée",Levez votre main si tout ce dont vous avez envie est de vous tendre sur ce quai et de regarder passer les nuages dans le ciel pendant tout midi alisez ce au lac Whirlpool dans le parc national du Mont Riding nMerci de la photo nature photographie conservation voyage jouerdehors aventure instatravel paysage parcscanada explorecanada canada150 canada ridingmountain manitoba quai travelmanitoba imagesducanada,"[""nature"",""photographie"",""conservation"",""voyage"",""jouerdehors"",""aventure"",""instatravel"",""paysage"",""parcscanada"",""explorecanada"",""canada150"",""canada"",""ridingmountain"",""manitoba"",""quai"",""travelmanitoba"",""imagesducanada"",""randonnée""]",4,215,219,Environmental,fr,0.0,parcs.canada_instagram,"['conservation', 'parc', 'or', 'mer', 'nature']",neutral
75,75,2017-05-29_13-18-57,2017-05-29 13:18:57,https://instagram.fyvr3-1.fna.fbcdn.net/vp/99cec3c2fcb47a736fe12f3db54341e3/5AF75BCD/t51.2885-15/e35/19367024_310514819406371_6127429227575771136_n.jpg,Vous serez ébahis par les géants de calcaire sculptés par la mer et par l’abondance et la diversité de la faune ailée terrestre et marine. La réserve de parc national de l'Archipel-de-Mingan vous donne l'impression d'être sur une autre planète! Visitez-la pour ! Photo de  ée,Vous serez bahis par les ants de calcaire par la mer et par abondance et la de la faune terrestre et marine La serve de parc national de Archipel de Mingan vous donne impression sur une autre te Visitez la pour Canada150 nPhoto de Goodkarmabum camping nature photographie conservation voyage jouerdehors aventure instatravel paysage parcscanada explorecanada canada wanderlust lac quebec provinceduquebec,"[""canada150"",""camping"",""nature"",""photographie"",""conservation"",""voyage"",""jouerdehors"",""aventure"",""instatravel"",""paysage"",""parcscanada"",""explorecanada"",""canada"",""wanderlust"",""lac"",""randonnée"",""quebec"",""provinceduquebec""]",6,193,199,Environmental,fr,0.131,parcs.canada_instagram,"['parc', 'nature', 'air', 'conservation', 'mer', 'marine', 'or', 'faune', 'terres']",positive
77,77,2017-05-26_13-17-40,2017-05-26 13:17:40,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3dca2e9d36421b668d8c6208d5902a1b/5AE6ADD0/t51.2885-15/e35/19424951_1935712013373938_5829294171508178944_n.jpg,"La plage Mystique porte bien son nom! Cet endroit féerique se trouve dans le parc national Pacific Rim, en Colombie-Britannique. Superbe photo de  ée",La plage Mystique porte bien son nom Cet endroit erique se trouve dans le parc national Pacific Rim en Colombie Britannique nSuperbe photo de nature photographie conservation voyage jouerdehors aventure instatravel paysage parcscanada explorecanada canada150 canada wanderlust ocean chute eau plage colombiebritannique victoria hellobc,"[""nature"",""photographie"",""conservation"",""voyage"",""jouerdehors"",""aventure"",""instatravel"",""paysage"",""parcscanada"",""explorecanada"",""canada150"",""canada"",""wanderlust"",""ocean"",""chute"",""eau"",""plage"",""randonnée"",""colombiebritannique"",""victoria"",""hellobc""]",2,197,199,Environmental,fr,0.3125,parcs.canada_instagram,"['eau', 'conservation', 'parc', 'or', 'nature']",positive
84,84,2017-05-06_20-09-32,2017-05-06 20:09:32,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a87cdbd7e359a8c1b1a0446a3f35318d/5ADAF648/t51.2885-15/e35/19367628_1938762889691428_5175357680973250560_n.jpg,"Les monts Torngat abritent les récits marquants, les esprits et les traditions ancestrales de voyageurs inuits au fil des siècles. Suivez les descendants de ce peuple millénaire au cœur d’un paysage spectaculaire, où la nature et la culture s’entrecroisent. Incroyable photo de  ée",Les monts Torngat abritent les cits marquants les esprits et les traditions ancestrales de voyageurs inuits au fil des cles Suivez les descendants de ce peuple naire au ur un paysage spectaculaire la nature et la culture entrecroisent nIncroyable photo de newfoundlandlabrador nature photographie conservation voyage jouerdehors aventure paysage parcscanada explorecanada canada150 canada explorenl histoire,"[""nature"",""photographie"",""conservation"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""explorecanada"",""canada150"",""canada"",""explorenl"",""randonnée"",""histoire""]",2,194,196,Environmental,fr,0.0,parcs.canada_instagram,"['air', 'conservation', 'parc', 'or', 'nature']",neutral
90,90,2017-05-08_08-39-10,2017-05-08 08:39:10,https://instagram.fyvr3-1.fna.fbcdn.net/vp/90b9e0961dcc5ebc217c2ed1fdd86497/5AF05B8D/t51.2885-15/e35/19367338_1085535901548674_8296740848561815552_n.jpg,On sait qu'on est au bon endroit quand la vue qui s’offre est superbe! Le camping est le meilleur moyen de s’immerger dans la magnifique nature sauvage du parc national du Mont-Riding. Ajoutez-le à votre liste pour l'été! Superbe photo par ,sait qu est au bon endroit quand la vue qui offre est superbe Le camping est le meilleur moyen de immerger dans la magnifique nature sauvage du parc national du Mont Riding Ajoutez le votre liste pour nSuperbe photo par jdleigh ridingmountain PNridingmountain travelmanitoba manitoba exploremb prairies nature photographie conservation voyage jouerdehors aventure paysage parcscanada explorecanada canada150 canada,"[""ridingmountain"",""pnridingmountain"",""travelmanitoba"",""manitoba"",""exploremb"",""prairies"",""nature"",""photographie"",""conservation"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""explorecanada"",""canada150"",""canada""]",0,193,193,Environmental,fr,0.0,parcs.canada_instagram,"['parc', 'nature', 'air', 'conservation', 'mer', 'or']",neutral
98,98,2017-05-08_13-08-19,2017-05-08 13:08:19,https://instagram.fyvr3-1.fna.fbcdn.net/vp/918f81d246d68baed93032aff6e4cca1/5AF7F5C5/t51.2885-15/e35/19367214_482003292139024_1889338289396121600_n.jpg,Suivez la promenade blanche du parc national de Prince Albert et qui sait où vous vous retrouverez? Fort probablement dans un pays magique entouré de la splendide nature sauvage du parc Photo par ,Suivez la promenade blanche du parc national de Prince Albert et qui sait vous vous retrouverez Fort probablement dans un pays magique de la splendide nature sauvage du parc nPhoto par nature photographie conservation voyage jouerdehors aventure paysage parcscanada explorecanada canada150 canada princealbert pnprincealbert exploresask nature explorer Saskatchewan,"[""nature"",""photographie"",""conservation"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""explorecanada"",""canada150"",""canada"",""princealbert"",""pnprincealbert"",""exploresask"",""nature"",""explorer"",""saskatchewan""]",1,187,188,Environmental,fr,0.8,parcs.canada_instagram,"['conservation', 'parc', 'or', 'nature']",positive
105,105,2017-05-09_15-45-55,2017-05-09 15:45:55,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e96f656f44b2f22dd3ad952012593e45/5ADE3D87/t51.2885-15/e35/19380110_100907530537648_6284857220836360192_n.jpg,La réserve de parc national Kluane : une merveille hors du commun et un isolement total dans la nature sauvage du Nord canadien. Qui veut se joindre à nous pour y célébrer ?Photo de ,La serve de parc national Kluane une merveille hors du commun et un isolement total dans la nature sauvage du Nord canadien Qui veut se joindre nous pour brer Canada150 nPhoto de KalenEmsley montagne montagnes kluane RPNKluane nature photographie conservation voyage jouerdehors aventure paysage parcscanada explorecanada canada,"[""canada150"",""montagne"",""montagnes"",""kluane"",""rpnkluane"",""nature"",""photographie"",""conservation"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""explorecanada"",""canada""]",0,184,184,Environmental,fr,0.0,parcs.canada_instagram,"['conservation', 'parc', 'or', 'mer', 'nature']",neutral
