,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
4,4,714916410917535745,2016-03-29 20:45:29,['https://t.co/G2u46woXv4'],We are launching a full investigation into the aircraft accident near #ilesdelamadeleine airport https://t.co/G2u46woXv4,launching full investigation aircraft accident near ilesdelamadeleine airport https co G2u46woXv4,['#ilesdelamadeleine'],23,12,35,Environmental,en,0.225,Neutral,TSBCanada_tweeter,"['or', 'air']"
12,12,714917205759160320,2016-03-29 20:48:39,[],"Due to the weather, our investigation team will not be arriving at the accident site until tomorrow",Due weather investigation team arriving accident site tomorrow,[],23,4,27,Economical,en,-0.125,Neutral,TSBCanada_tweeter,['invest']
18,18,714886039047958529,2016-03-29 18:44:48,['https://t.co/GX6FjUwrPg'],Deploys team of investigators to site of aircraft accident near Îles-de-la-Madelaine airport QC https://t.co/GX6FjUwrPg,Deploys team investigators site aircraft accident near les de la Madelaine airport QC https co GX6FjUwrPg,[],21,1,22,Environmental,ca,0.1,Neutral,TSBCanada_tweeter,"['or', 'air']"
23,23,715255637903548416,2016-03-30 19:13:27,"['https://t.co/tMGurPZ5ai', 'https://t.co/RJXP1JLRYR']",#Photos of TSB investigators at the wreckage site in #ilesdelamadelaine https://t.co/tMGurPZ5ai https://t.co/RJXP1JLRYR,Photos TSB investigators wreckage site ilesdelamadelaine https co tMGurPZ5ai https co RJXP1JLRYR,"['#Photos', '#ilesdelamadelaine']",17,4,21,Economical,en,0.0,Neutral,TSBCanada_tweeter,['invest']
79,79,706932902144172032,2016-03-07 20:01:52,['https://t.co/0CNkrC5w0a'],"deploys a team of investigators to a railway collision near Chapleau, Ontario https://t.co/0CNkrC5w0a",deploys team investigators railway collision near Chapleau Ontario https co 0CNkrC5w0a,[],5,5,10,Economical,en,0.1,Neutral,TSBCanada_tweeter,['invest']
81,81,713007069285187584,2016-03-24 14:18:27,"['https://t.co/4LhrsOt4rl', 'https://t.co/bQdWuwvgt5']",New #photos added of a track unit that collided with train near Chapleau ON on March 6 https://t.co/4LhrsOt4rl https://t.co/bQdWuwvgt5,New photos added track unit collided train near Chapleau March https co 4LhrsOt4rl https co bQdWuwvgt5,['#photos'],5,5,10,Environmental,en,0.11818181818181818,Neutral,TSBCanada_tweeter,['eau']
132,132,711974547784916993,2016-03-21 17:55:34,['https://t.co/L0m7iStz1n'],The first persons arriving at an #accident site can render valuable assistance &amp; prevent loss of clues and evidence https://t.co/L0m7iStz1n,first persons arriving accident site render valuable assistance amp prevent loss clues evidence https co L0m7iStz1n,['#accident'],6,2,8,unknown,ca,0.25,Neutral,TSBCanada_tweeter,
135,135,713358599372849152,2016-03-25 13:35:18,[],"Are you travelling this long weekend? Regardless of the mode of transportation, make safety a top priority!",travelling long weekend Regardless mode transportation make safety top priority,[],2,5,7,Social,en,0.2875,Neutral,TSBCanada_tweeter,['safe']
238,238,712374565826117632,2016-03-22 20:25:06,"['https://t.co/BLb2lRj73', 'https://t.co/iemR2CleAi']",New #photos of tug HM Scout and barge HM Blue Horizon that went aground on March 2 https://t.co/BLb2lRj730 https://t.co/iemR2CleAi,New photos tug HM Scout barge HM Blue Horizon went aground March https co BLb2lRj730 https co iemR2CleAi,['#photos'],3,2,5,Environmental,en,0.06818181818181818,Neutral,TSBCanada_tweeter,['or']
239,239,713089368840347648,2016-03-24 19:45:28,"['https://t.co/azlbZnMNOX', 'https://t.co/dw9RHmy3sM']",#TBT 2010 runway excursion in Moncton led to series of safety actions re hydroplaning https://t.co/azlbZnMNOX https://t.co/dw9RHmy3sM,TBT 2010 runway excursion Moncton led series safety actions hydroplaning https co azlbZnMNOX https co dw9RHmy3sM,['#TBT'],3,2,5,Social,en,0.0,Neutral,TSBCanada_tweeter,['safe']
