,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_likes,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
305,305,2017-01-28_15-48-44,2017-01-28 15:48:44,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8d5650689cfb73bd17afa85de9e70fd4/5AEAB831/t51.2885-15/e35/19367899_109754339644375_1411884547674472448_n.jpg,"Quel paysage grandiose! Au parc marin du Saguenay–Saint-Laurent, admirez l'immensité de la mer dans un cadre exceptionnel. Peut-être verrez-vous baleines et bélugas nageant gracieusement dans l’eau. ",Quel paysage grandiose Au parc marin du Saint Laurent admirez de la mer dans un cadre exceptionnel Peut verrez vous baleines et lugas nageant gracieusement dans eau Canada150 parcscanada explorecanada Saguenay FjordDuSaguenay VieSauvage Poissons Nature Ocean Baleine Baleines,"[""canada150"",""parcscanada"",""explorecanada"",""saguenay"",""fjorddusaguenay"",""viesauvage"",""poissons"",""nature"",""ocean"",""baleine"",""baleines""]",2,85,87,Environmental,fr,0.0,parcs.canada_instagram,"['parc', 'nature', 'gas', 'mer', 'eau', 'or']",neutral
307,307,2017-01-31_13-09-08,2017-01-31 13:09:08,https://instagram.fyvr3-1.fna.fbcdn.net/vp/6d78446c64b1d397389599e09471467b/5AEBBAF8/t51.2885-15/e35/19367259_1885191338407507_1028281910159212544_n.jpg,"La chaîne de montagnes des Appalaches donne au parc national Forillon une beauté surnaturelle. Dans ce site enchanteur, vous pourrez faire de la randonnée et du kayak à profusion, tout en admirant l’abondante faune sauvage habitant le parc Merci pour la photo, !ée ébec",La ne de montagnes des Appalaches donne au parc national Forillon une surnaturelle Dans ce site enchanteur vous pourrez faire de la et du kayak profusion tout en admirant abondante faune sauvage habitant le parc nMerci pour la photo lenezdehors Kayak PNForillon ParcsCanada bec canada canada150 JouerDehors ExploreCanada quebecmaritime,"[""randonnée"",""kayak"",""pnforillon"",""parcscanada"",""québec"",""canada"",""canada150"",""jouerdehors"",""explorecanada""]",1,85,86,Environmental,fr,0.0,parcs.canada_instagram,"['parc', 'nature', 'air', 'mer', 'or', 'faune']",neutral
321,321,2017-01-23_13-31-25,2017-01-23 13:31:25,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3868088b59da0ec7687d4b70ef8c4b09/5AF19217/t51.2885-15/e35/19367907_644738739063081_6145494203620130816_n.jpg,"Il fait peut-être froid, mais ce n'est pas une raison pour rester à l'intérieur. Cette magnifique photo des chutes Wapta par vous donnera la motivation nécessaire pour aller jouer dehors, avec la beauté hivernale canadienne comme toile de fond.",Il fait peut froid mais ce est pas une raison pour rester rieur Cette magnifique photo des chutes Wapta par stevint vous donnera la motivation cessaire pour aller jouer dehors avec la hivernale canadienne comme toile de fond LundiMotivation Canada150 ExploreCanada explorebc pnYoho Canada Aventure VieAuCanada Explorez ImagesDuCanada voyage,"[""lundimotivation"",""canada150"",""explorecanada"",""explorebc"",""pnyoho"",""canada"",""aventure"",""vieaucanada"",""explorez"",""imagesducanada"",""voyage""]",0,76,76,Environmental,fr,0.0,parcs.canada_instagram,"['eau', 'or', 'air']",neutral
323,323,2017-01-03_07-15-51,2017-01-03 07:15:51,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e7dba05e248c46ed0df900c1f7155fc0/5AFE6F3F/t51.2885-15/e35/19379176_1784087411902196_6620208181408694272_n.jpg,"Le premier parc que nous mettons en vedette en est nul autre que le premier parc national créé au Canada : le parc national Banff! Créé en , il protège les montages, les glaciers, les chutes d'eau, les lacs et la faune depuis ans! ",Le premier parc que nous mettons en vedette en 2017 est nul autre que le premier parc national au Canada le parc national Banff en 1885 il ge les montages les glaciers les chutes eau les lacs et la faune depuis 132 ans adamcdyoung Canada150 ParcsCanada Banff PNBanff montagnes glaciers,"[""canada150"",""parcscanada"",""banff"",""pnbanff"",""montagnes"",""glaciers""]",4,72,76,Environmental,fr,0.0875,parcs.canada_instagram,"['eau', 'lacs', 'parc', 'faune']",positive
330,330,2017-01-20_12-53-48,2017-01-20 12:53:48,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b2c2826f6576daa92fd1d392af56e40e/5AFD3F4C/t51.2885-15/e35/19379508_949434115194968_2384767920950476800_n.jpg,Il y a tant de nouvelles surprises à découvrir au parc national Kootenay! Elorez les chutes spectaculaires et les canyons étroits ou planifiez une grande randonnée dans les sentiers de l'arrière-pays! Qu'attendez-vous??. ée èrepays èreKickingHorse,Il tant de nouvelles surprises couvrir au parc national Kootenay Explorez les chutes spectaculaires et les canyons troits ou planifiez une grande dans les sentiers de pays Qu attendez vous ParcsCanada Canada150 PNKootenay ParcnationalKootenay chutes canyons repays reKickingHorse,"[""parcscanada"",""canada150"",""pnkootenay"",""parcnationalkootenay"",""chutes"",""canyons"",""randonnée"",""arrièrepays"",""rivièrekickinghorse""]",1,69,70,Environmental,fr,0.0,parcs.canada_instagram,"['parc', 'or', 'air']",neutral
333,333,2017-01-13_12-55-03,2017-01-13 12:55:03,https://instagram.fyvr3-1.fna.fbcdn.net/vp/14771362f5deedb2c4d03302bf3297cc/5AF2BEE3/t51.2885-15/e35/19425482_227297271122128_4187137267246039040_n.jpg,"Quelle belle vue! Au parc national des Lacs-Waterton, l’hiver est un excellent moment pour profiter des paysages de montagnes et de la sérénité du parc! PHOTO ",Quelle belle vue Au parc national des Lacs Waterton hiver est un excellent moment pour profiter des paysages de montagnes et de la du parc PHOTO jillianangermeier PNLacsWaterton PartagezLaChaise ParcsCanada Canada150 Hiver raquette ExploreAB,"[""pnlacswaterton"",""partagezlachaise"",""parcscanada"",""canada150"",""hiver"",""raquette"",""exploreab""]",0,69,69,Environmental,fr,0.0,parcs.canada_instagram,"['water', 'lacs', 'parc', 'or']",neutral
336,336,2017-01-22_17-41-10,2017-01-22 17:41:10,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a73bdbd4577fda7dc2600628eb88fb27/5AECF12C/t51.2885-15/e35/19379321_681664285364878_7144850621437313024_n.jpg,"Qui a hâte à l’été ici? Nous adorons cette photo de , représentant l'endroit exact où montagnes et océan se taquinent au parc national des Hautes-Terres-du-Cap-Breton. pour admirer les falaises aux teintes ocres, les bateaux de pêche colorés et le littoral accidenté de la Écosse. Écosse",Qui te ici nNous adorons cette photo de desfenetressurlemonde sentant endroit exact montagnes et se taquinent au parc national des Hautes Terres du Cap Breton PartagezLaChaise pour admirer les falaises aux teintes ocres les bateaux de et le littoral de la cosse Canada150 ExploreCanda cosse Canada ImagesDuCanada VieAuCanada Aventure Explorez Nature,"[""partagezlachaise"",""nouvelleécosse"",""canada150"",""explorecanda"",""visiteznouvelleécosse"",""canada"",""imagesducanada"",""vieaucanada"",""aventure"",""explorez"",""nature""]",2,65,67,Environmental,fr,0.0,parcs.canada_instagram,"['eau', 'terres', 'parc', 'or', 'nature']",neutral
337,337,2017-01-30_13-50-05,2017-01-30 13:50:05,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b2a0dd8ba09a47f1f8ed62b5030abddb/5AFD5888/t51.2885-15/e35/19379484_321849418237075_4569089649477156864_n.jpg,"L'étang Western Brook dans le parc national du Gros-Morne est entouré de parois escarpées atteignant mètres de haut. Pour rejoindre cette magnifique destination, vous devrez suivre un sentier de km à travers des tourbières et des crêtes de calcaire. Vous aimeriez elorer Terre-Neuve-et-Labrador? Participez à notre concours Découvrez le Canada pour en avoir la chance! Détails sur notre site web - lien dans notre bio.ée ÉtangWesternBrook",tang Western Brook dans le parc national du Gros Morne est de parois es atteignant 600 tres de haut Pour rejoindre cette magnifique destination vous devrez suivre un sentier de km travers des res et des de calcaire nVous aimeriez explorer Terre Neuve et Labrador Participez notre concours couvrez le Canada pour en avoir la chance tails sur notre site web lien dans notre bio Raquette tangWesternBrook ParcsCanada PNGrosMorne grosmorne TerreNeuve canada canada150 JouerDehors ExploreCanada explorenl,"[""randonnée"",""raquette"",""étangwesternbrook"",""parcscanada"",""pngrosmorne"",""grosmorne"",""terreneuve"",""canada"",""canada150"",""jouerdehors"",""explorecanada"",""explorenl""]",0,66,66,Environmental,fr,0.0,parcs.canada_instagram,"['mer', 'parc', 'or', 'air']",neutral
344,344,2017-01-09_11-02-11,2017-01-09 11:02:11,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0edf7ea2729cbcffc5a73003d6abcd3b/5AE55B60/t51.2885-15/e35/19367622_842937395864791_1000576205709115392_n.jpg,"Sous un manteau de neige et de glace, les montages, les prés et les rivières du parc national Jasper donnent lieu à un spectacle hivernal féérique... Que vous aimiez la raquette, le ski, le patinage, le vélo ou la marche, les possibilités d’activités hivernales sont illimitées. Planifiez votre aventure hivernale dès maintenant! ",Sous un manteau de neige et de glace les montages les et les res du parc national Jasper donnent lieu un spectacle hivernal rique Que vous aimiez la raquette le ski le patinage le lo ou la marche les hivernales sont es Planifiez votre aventure hivernale maintenant ParcsCanada Canada150 hiver hivercanadien Jasper PNJasper parcnationalJasper,"[""parcscanada"",""canada150"",""hiver"",""hivercanadien"",""jasper"",""pnjasper"",""parcnationaljasper""]",1,61,62,Environmental,fr,0.625,parcs.canada_instagram,"['eau', 'parc']",positive
347,347,2017-01-25_12-58-34,2017-01-25 12:58:34,https://instagram.fyvr3-1.fna.fbcdn.net/vp/30a0ab2881ec0346a5eda29e54c5ff1e/5AEB8C9F/t51.2885-15/e35/19366951_326421314455994_4714780489255223296_n.jpg,"Un geai de Steller, l’un des emblèmes de la Colombie-Britannique, prend la pose au Parc national des Glaciers. Vous n’aurez pas de difficulté à observer ce magnifique oiseau, car il n’est normalement pas effrayé par les humains. ",Un geai de Steller un des mes de la Colombie Britannique prend la pose au Parc national des Glaciers Vous aurez pas de observer ce magnifique oiseau car il est normalement pas par les humains ParcNationalCanadaDesGlaciers Canada150 parcscanada explorecanada geaidesteller oiseau oiseaux nature viesauvage photographie,"[""parcnationalcanadadesglaciers"",""canada150"",""parcscanada"",""explorecanada"",""geaidesteller"",""oiseau"",""oiseaux"",""nature"",""viesauvage"",""photographie""]",1,59,60,Environmental,fr,0.0,parcs.canada_instagram,"['parc', 'nature', 'oiseau', 'oiseaux', 'eau', 'or']",neutral
