,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
7,7,299048997203389_377614182680203,2017-12-16 12:00:00,https://www.facebook.com/GardeCotiereCanadienne/photos/a.315762808865341.1073741828.299048997203389/377614099346878/?type=3,"En cette 4e journée de notre décompte de 12 jours de la période des fêtes ☃️…nous avons QUATRE brise-glaces moyens, NGCC Des Groseilliers, NGCC Henry Larsen, NGCC Pierre Radisson, NGCC Amundsen.","En cette e journée de notre décompte de jours de la période des fêtes ️…nous avons QUATRE brise-glaces moyens, NGCC Des Groseilliers, NGCC Henry Larsen, NGCC Pierre Radisson, NGCC Amundsen.",[],47,2,5,41,6,0,0,0,0,0,54,unknown,fr,0.0,GardeCotiereCanadienne_facebook,,neutral
8,8,299048997203389_375722079536080,2017-12-06 13:00:00,https://www.facebook.com/GardeCotiereCanadienne/videos/375722079536080/,"La nuit tombe alors que le brise-glace phare de la Garde côtière, le NGCC Louis S. St. Laurent, traverse le détroit de Bellot lors de son voyage vers l'est dans l'Arctique en octobre.","La nuit tombe alors que le brise-glace phare de la Garde côtière, le NGCC Louis S. St. Laurent, traverse le détroit de Bellot lors de son voyage vers l'est dans l'Arctique en octobre.",[],43,5,6,38,5,0,0,0,0,0,54,Environmental,fr,0.07499999999999997,GardeCotiereCanadienne_facebook,['or'],positive
9,9,299048997203389_381986238909664,2017-12-26 09:00:00,https://www.facebook.com/GardeCotiereCanadienne/videos/381986238909664/,Notre collège recrute! Joignez-vous à nous pour une carrière excitante ! Postulez ici ow.ly/8H8d30fbmJfLe,Notre collège recrute! Joignez-vous à nous pour une carrière excitante ! Postulez ici,[],41,2,9,37,4,0,0,0,0,0,52,unknown,fr,0.041666666666666664,GardeCotiereCanadienne_facebook,,positive
10,10,299048997203389_378128782628743,2017-12-09 15:55:29,https://www.facebook.com/GardeCotiereCanadienne/photos/a.318076611967294.1073741829.299048997203389/378128689295419/?type=3,L’événement de lancement du NGCC Sir John Franklin marque une étape importante et tangible dans notre processus de renouvellement de la flotte!,L’événement de lancement du NGCC Sir John Franklin marque une étape importante et tangible dans notre processus de renouvellement de la flotte!,[],40,8,4,37,3,0,0,0,0,0,52,Economical,fr,-0.0125,GardeCotiereCanadienne_facebook,['import'],negative
13,13,299048997203389_381981638910124,2017-12-29 09:00:01,https://www.facebook.com/GardeCotiereCanadienne/videos/381981638910124/,NGCC Louis S. St-Laurent est notre plus grand navire mesurant 120 mètres de long! Le Louis vient de revenir de l’Arctique.,NGCC Louis S. St-Laurent est notre plus grand navire mesurant mètres de long! Le Louis vient de revenir de l’Arctique.,[],35,1,4,32,2,1,0,0,0,0,40,unknown,fr,0.0,GardeCotiereCanadienne_facebook,,neutral
15,15,299048997203389_381847328923555,2017-12-26 11:00:00,https://www.facebook.com/GardeCotiereCanadienne/photos/a.315762808865341.1073741828.299048997203389/381847198923568/?type=3,Les navires rouges et blancs de la Garde côtière canadienne constituent un symbole visible de notre identité et leurs silhouettes rassurantes font partie du paysage des collectivités côtières depuis 1962. ow.ly/H6ZQ30hcwkl,Les navires rouges et blancs de la Garde côtière canadienne constituent un symbole visible de notre identité et leurs silhouettes rassurantes font partie du paysage des collectivités côtières depuis .,[],34,0,3,29,5,0,0,0,0,0,37,unknown,fr,0.0,GardeCotiereCanadienne_facebook,,neutral
16,16,299048997203389_381844575590497,2017-12-25 09:00:00,https://www.facebook.com/GardeCotiereCanadienne/videos/381844575590497/,"Notre personnel travaille 24 heures sur 24, 7 jours sur 7, 365 jours par année, pour assurer la sécurité de nos eaux. Joyeux temps des Fêtes à nos équipages et personnels sur et hors service. Merci de votre service.","Notre personnel travaille heures sur , jours sur , jours par année, pour assurer la sécurité de nos eaux. Joyeux temps des Fêtes à nos équipages et personnels sur et hors service. Merci de votre service.",[],30,2,4,26,4,0,0,0,0,0,36,Environmental,fr,0.0,GardeCotiereCanadienne_facebook,"['eau', 'or', 'ice', 'mer']",neutral
19,19,299048997203389_387135848394703,2017-12-29 18:05:27,https://www.facebook.com/GardeCotiereCanadienne/photos/a.318076611967294.1073741829.299048997203389/387135741728047/?type=3,Droit devant avec ce mile nautique de plus! La Capitaine Barrett se joint au Capitaine Kooiman à bord du NGCC Griffon pour assurer les services sans escale sur la voie maritime durant les conditions de glace critiques.,Droit devant avec ce mile nautique de plus! La Capitaine Barrett se joint au Capitaine Kooiman à bord du NGCC Griffon pour assurer les services sans escale sur la voie maritime durant les conditions de glace critiques.,[],28,1,3,23,5,0,0,0,0,0,32,Environmental,fr,0.0,GardeCotiereCanadienne_facebook,"['or', 'ice']",neutral
21,21,299048997203389_375713306203624,2017-12-05 09:00:00,https://www.facebook.com/GardeCotiereCanadienne/photos/a.315762808865341.1073741828.299048997203389/375713022870319/?type=3,Avez-vous ce qu’il faut pour postuler au Collège de la Garde côtière canadienne? Voyez si vous êtes admissible. ow.ly/gkVN302Y4M5,Avez-vous ce qu’il faut pour postuler au Collège de la Garde côtière canadienne? Voyez si vous êtes admissible.,[],21,4,6,21,0,0,0,0,0,0,31,unknown,fr,0.0,GardeCotiereCanadienne_facebook,,neutral
23,23,299048997203389_383224825452472,2017-12-21 13:44:08,https://www.facebook.com/GardeCotiereCanadienne/photos/a.315762808865341.1073741828.299048997203389/383224708785817/?type=3,JeudiRétro : le NGCC Terry Fox et son équipage font escale chez le père Noël au Pôle Nord pour quelques rondes de golf!,JeudiRétro : le NGCC Terry Fox et son équipage font escale chez le père Noël au Pôle Nord pour quelques rondes de golf!,[],29,0,2,25,4,0,0,0,0,0,31,Economical,fr,0.0,GardeCotiereCanadienne_facebook,['nord'],neutral
