,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
68,68,318424514044_10156770070994045,2017-12-01 16:53:53,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10156770070994045/?type=3,"The Great Lakes region is part of our physical and cultural heritage. We depend on them for drinking water, recreation, transportation, power and economic opportunities. Yet, the demands of a large population in this region have taken their toll over time. The impacts of industrialization, climate change, invasive species and toxic contaminants, among other pressures, are evident.

That’s why the Government of Canada is investing $44.84 million for the Great Lakes Protection Initiative. http://ow.ly/8gb430gXyh5","The Great Lakes region is part of our physical and cultural heritage. We depend on them for drinking water, recreation, transportation, power and economic opportunities. Yet, the demands of a large population in this region have taken their toll over time. The impacts of industrialization, climate change, invasive species and toxic contaminants, among other pressures, are evident. That’s why the Government of Canada is investing $44.84 million for the Great Lakes Protection Initiative.",[],54,0,53,49,3,2,0,0,0,0,107,Environmental,en,0.0,EnvironmentandNaturalResourcesinCanada_facebook,"['climate', 'climat', 'government', 'climate change', 'lakes', 'or', 'water', 'species']",neutral
84,84,318424514044_10156789485449045,2017-12-07 14:05:13,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10156789485449045/?type=3,Oh deer! Someone got a little too “up close and personal” with our wildlife camera!  Want to see more wildlife species? Follow us on Instagram! http://ow.ly/5ve930h4XSZ,Oh deer! Someone got a little too “up close and personal” with our wildlife camera! Want to see more wildlife species? Follow us on Instagram!,[],83,2,10,62,5,0,16,0,0,0,95,Environmental,en,0.17500000000000002,EnvironmentandNaturalResourcesinCanada_facebook,"['wildlife', 'or', 'species', 'mer']",positive
154,154,318424514044_10156853312794045,2017-12-27 10:10:12,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10156853312794045/?type=3,"Do you remember me? I am a Common Loon and the mascot of the Canadian Wildlife Service at Environment and Climate Change Canada. 

Some time ago, I asked to be named, and you suggested lots of great ones. I chose “Kwimu.” It means “spirit bird” in many Indigenous languages. Since the name “Tuuli” was also very popular, I decided to give this name to the chick that I carry on my back. Tuuli means loon in Inuktitut. Thanks for giving me a name! 🐦","Do you remember me? I am a Common Loon and the mascot of the Canadian Wildlife Service at Environment and Climate Change Canada. Some time ago, I asked to be named, and you suggested lots of great ones. I chose “Kwimu.” It means “spirit bird” in many Indigenous languages. Since the name “Tuuli” was also very popular, I decided to give this name to the chick that I carry on my back. Tuuli means loon in Inuktitut. Thanks for giving me a name!",[],59,1,6,54,4,0,1,0,0,0,66,Environmental,en,0.0,EnvironmentandNaturalResourcesinCanada_facebook,"['climate', 'climat', 'climate change', 'wildlife', 'ice', 'or', 'bird']",neutral
180,180,318424514044_10156854272484045,2017-12-27 16:50:06,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10156854272484045/?type=3,"Have your say on the proposed amendments to the list of #SpeciesAtRisk Act! The Grizzly Bear, the Barn Owl, the Wolverine and multiple species of bees are part of Canada’s most recent proposed amendments. Send your comments by January 18, 2018! http://ow.ly/8aYr30hnMRm","Have your say on the proposed amendments to the list of Act! The Grizzly Bear, the Barn Owl, the Wolverine and multiple species of bees are part of Canada’s most recent proposed amendments. Send your comments by January , !",['#SpeciesAtRisk'],48,1,11,44,3,1,0,0,0,0,60,Environmental,en,0.3571428571428571,EnvironmentandNaturalResourcesinCanada_facebook,['species'],positive
287,287,318424514044_10156792620059045,2017-12-08 13:45:42,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10156792617774045/?type=3,"Did you know that two science weather supersites have been built in Iqaluit and Whitehorse? The weather information required in the North differs from what the population uses in the rest of Canada. For example, blowing snow and ice-fog are critical information for northern communities; more relevant than the temperature and humidity. 

Environment and Climate Change Canada’s Weather Science team will use the data from the supersites to better understand and support weather forecasts that are more relevant to the needs of the people living in the North. #ArcticScience","Did you know that two science weather supersites have been built in Iqaluit and Whitehorse? The weather information required in the North differs from what the population uses in the rest of Canada. For example, blowing snow and ice-fog are critical information for northern communities; more relevant than the temperature and humidity. Environment and Climate Change Canada’s Weather Science team will use the data from the supersites to better understand and support weather forecasts that are more relevant to the needs of the people living in the North.",['#ArcticScience'],37,0,5,34,3,0,0,0,0,0,42,Environmental,en,0.0,EnvironmentandNaturalResourcesinCanada_facebook,"['climate change', 'climate', 'or', 'ice', 'climat']",neutral
292,292,318424514044_10156830916039045,2017-12-20 09:54:33,https://www.facebook.com/CanadianWildlifeFederation/photos/a.74514774430.71610.7787249430/10155918264409431/?type=3,,,[],34,1,6,31,3,0,0,0,0,0,41,unknown,tl,0.25,EnvironmentandNaturalResourcesinCanada_facebook,,positive
356,356,318424514044_10156837657109045,2017-12-22 13:18:16,https://www.facebook.com/FisheriesOceansCanada/videos/400338167054889/,,,[],30,5,1,25,3,1,0,1,0,0,36,unknown,tl,-0.05,EnvironmentandNaturalResourcesinCanada_facebook,,negative
381,381,318424514044_10156815682679045,2017-12-18 14:00:00,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10156815682679045/,"Check out this video of changing Arctic coastal landscapes from scientists who explored Canada’s North using drones! 

You can see these unprecedented coastal change in the Arctic in very short time scales —  a month or even a day.",Check out this video of changing Arctic coastal landscapes from scientists who elored Canada’s North using drones! You can see these unprecedented coastal change in the Arctic in very short time scales — a month or even a day.,[],18,2,13,17,0,0,1,0,0,0,33,Environmental,en,0.13125,EnvironmentandNaturalResourcesinCanada_facebook,"['or', 'lands', 'landscape', 'coastal', 'coast']",positive
413,413,318424514044_10156847354154045,2017-12-25 12:01:28,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10156847354154045/?type=3,,,[],26,4,0,21,5,0,0,0,0,0,30,unknown,tl,0.17369791666666667,EnvironmentandNaturalResourcesinCanada_facebook,,positive
426,426,318424514044_10156792788034045,2017-12-11 12:00:00,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10156792788034045/,"With the help of Parks Canada, Environment and Climate Change Canada’s scientists went to the remote Tuktut Nogait National Park in the Northwest Territories to perform maintenance and upgrades on a weather station. This cool footage was shot from the helicopter ride after the work was completed.","With the help of Parks Canada, Environment and Climate Change Canada’s scientists went to the remote Tuktut Nogait National Park in the Northwest Territories to perform maintenance and upgrades on a weather station. This cool footage was shot from the helicopter ride after the work was completed.",[],25,1,3,22,3,0,0,0,0,0,29,Environmental,en,0.0,EnvironmentandNaturalResourcesinCanada_facebook,"['climate change', 'climate', 'park', 'or', 'climat']",neutral
