,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
4,4,460123390028_10157795825810029,2016-11-23 09:01:44,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10157795825810029/,,,[],183,106,35,153,17,4,2,2,5,0,324,unknown,tl,0.03505867567118889,EnvironnementetressourcesnaturellesauCanada_facebook,,positive
31,31,460123390028_10157685648050029,2016-11-01 09:35:13,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157685648050029/?type=3,"Les changements climatiques auront des répercussions sur les communautés de toute la planète. Ils auront à la fois une incidence sur les conditions météorologiques moyennes et les phénomènes météorologiques extrêmes, notamment la fréquence et l’intensité des sécheresses et des inondations. 

Du 7 au 18 novembre, le Canada et la communauté mondiale se rassembleront à Marrakech pour discuter des prochaines mesures à prendre pour atténuer les effets des changements climatiques. #COP22 http://ow.ly/6gQv305JB07","Les changements climatiques auront des répercussions sur les communautés de toute la planète. Ils auront à la fois une incidence sur les conditions météorologiques moyennes et les phénomènes météorologiques extrêmes, notamment la fréquence et l’intensité des sécheresses et des inondations. Du au novembre, le Canada et la communauté mondiale se rassembleront à Marrakech pour discuter des prochaines mesures à prendre pour atténuer les effets des changements climatiques.",['#COP22'],11,0,14,11,0,0,0,0,0,0,25,Environmental,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,"['inondation', 'or', 'climat']",neutral
117,117,460123390028_10157804577920029,2016-11-25 09:10:31,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157804577920029/?type=3,"Avez-vous entendu parler du programme de financement ÉcoAction? Depuis 1995, Environnement et Changement climatique Canada offre du financement à des organismes communautaires à but non lucratif qui appuient des projets ayant des répercussions positives et considérables sur l’environnement. 

Ce programme de financement soutient les programmes qui traitent des quatre thèmes suivants : les changements climatiques, l’air propre, l’eau propre et la nature. 

Pour obtenir de plus amples renseignements sur le programme et sur la façon de présenter une demande, consultez le site Web du programme de financement communautaire ÉcoAction. La date limite pour soumettre une demande est le 12 décembre! http://ow.ly/kbmj306uRwF","Avez-vous entendu parler du programme de financement ÉcoAction? Depuis , Environnement et Changement climatique Canada offre du financement à des organismes communautaires à but non lucratif qui appuient des projets ayant des répercussions positives et considérables sur l’environnement. Ce programme de financement soutient les programmes qui traitent des quatre thèmes suivants : les changements climatiques, l’air propre, l’eau propre et la nature. Pour obtenir de plus amples renseignements sur le programme et sur la façon de présenter une demande, consultez le site Web du programme de financement communautaire ÉcoAction. La date limite pour soumettre une demande est le décembre!",[],11,1,0,9,2,0,0,0,0,0,12,Environmental,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,"['environnement', 'climat', 'nature', 'changement climatique', 'air', 'propre', 'eau', 'or']",neutral
131,131,460123390028_10157787311580029,2016-11-21 11:09:05,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10157787311580029/,Le gouvernement du Canada prend mesures pour accélérer l’élimination de l’électricité au charbon et instaure des technologies propres! http://ow.ly/3CX0306nL4v,Le gouvernement du Canada prend mesures pour accélérer l’élimination de l’électricité au charbon et instaure des technologies propres!,[],2,1,8,1,1,0,0,0,0,0,11,Economical,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,"['technologies', 'technologie']",neutral
171,171,460123390028_10157690683905029,2016-11-02 09:15:18,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157690683905029/?type=3,"La collectivité mondiale se réunira bientôt à nouveau du 7 au 18 novembre pour la deuxième ronde des négociations des Nations Unies sur les changements climatiques, à Marrakech, au Maroc. Cette réunion – communément appelée la #COP22 – devrait porter principalement sur la mise en œuvre de l’Accord de Paris de même que sur une collaboration et des actions concertées  en matière de lutte contre les changements climatiques. Passez en revue le rôle que le Canada a joué l’an dernier, à la #COP21, pour mieux suivre les progrès qui seront accomplis cette année! http://ow.ly/uGlh305M0KS","La collectivité mondiale se réunira bientôt à nouveau du au novembre pour la deuxième ronde des négociations des Nations Unies sur les changements climatiques, à Marrakech, au Maroc. Cette réunion – communément appelée la – devrait porter principalement sur la mise en œuvre de l’Accord de Paris de même que sur une collaboration et des actions concertées en matière de lutte contre les changements climatiques. Passez en revue le rôle que le Canada a joué l’an dernier, à la , pour mieux suivre les progrès qui seront accomplis cette année!","['#COP22', '#COP21']",4,1,5,1,3,0,0,0,0,0,10,Social,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,"['collaboration', 'changement', 'change']",neutral
248,248,460123390028_10157701462730029,2016-11-04 14:26:34,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10157701462730029/,"Tous les ministères du gouvernement du Canada prennent le virage vert. 

La ministre de l’Environnement et du Changement climatique, Catherine McKenna, a visité l’immeuble du Conseil du Trésor ayant reçu la certification or du programme LEED pour discuter du plan d’écologisation du gouvernement avec le président du Conseil du Trésor, Scott Brison, et sa secrétaire parlementaire, Joyce Murray. 

Visionnez la vidéo pour découvrir les mesures prises par le gouvernement dans le cadre de ses propres activités pour prendre le virage vert et pour bâtir un avenir plus durable pour nos enfants.","Tous les ministères du gouvernement du Canada prennent le virage vert. La ministre de l’Environnement et du Changement climatique, Catherine McKenna, a visité l’immeuble du Conseil du Trésor ayant reçu la certification or du programme LEED pour discuter du plan d’écologisation du gouvernement avec le président du Conseil du Trésor, Scott Brison, et sa secrétaire parlementaire, Joyce Murray. Visionnez la vidéo pour découvrir les mesures prises par le gouvernement dans le cadre de ses propres activités pour prendre le virage vert et pour bâtir un avenir plus durable pour nos enfants.",[],4,1,3,4,0,0,0,0,0,0,8,Environmental,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,"['environnement', 'vert', 'climat', 'durable', 'changement climatique', 'air', 'propre', 'or']",neutral
276,276,460123390028_10157694987155029,2016-11-03 07:23:28,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157694987155029/?type=3,"Saviez-vous que les changements concernant l’aménagement du territoire, comme la déforestation et la conversion des terres forestières en terres cultivées, ont également contribué au rejet de dioxyde de carbone dans l’atmosphère? http://ow.ly/wji5305OqSR","Saviez-vous que les changements concernant l’aménagement du territoire, comme la déforestation et la conversion des terres forestières en terres cultivées, ont également contribué au rejet de dioxyde de carbone dans l’atmosphère?",[],6,1,0,6,0,0,0,0,0,0,7,Environmental,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,"['carbon', 'or', 'terres']",neutral
279,279,460123390028_10157697054825029,2016-11-03 15:57:09,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10157697054825029/,"Du carburant bon marché et sans émission– qui dit mieux? 

Le scientifique Marc Strous de University of Calgary est à l’avant-garde de la recherche sur les biocarburants – d’importantes sources d’énergie qui contribueront grandement à approvisionner le Canada dans les années à venir.

Son travail sur les algues consiste à repenser la façon dont le CO2 de l’atmosphère est converti en carburant. La ministre de l’Environnement et du Changement climatique, Catherine McKenna, s’est entretenue avec Marc Strous afin d’en apprendre davantage sur cette fascinante recherche canadienne. Regardez la vidéo afin de la découvrir par vous-même. ->","Du carburant bon marché et sans émission– qui dit mieux? Le scientifique Marc Strous de University of Calgary est à l’avant-garde de la recherche sur les biocarburants – d’importantes sources d’énergie qui contribueront grandement à approvisionner le Canada dans les années à venir. Son travail sur les algues consiste à repenser la façon dont le CO2 de l’atmosphère est converti en carburant. La ministre de l’Environnement et du Changement climatique, Catherine McKenna, s’est entretenue avec Marc Strous afin d’en apprendre davantage sur cette fascinante recherche canadienne. Regardez la vidéo afin de la découvrir par vous-même. ->",[],4,1,2,4,0,0,0,0,0,0,7,Environmental,fr,0.375,EnvironnementetressourcesnaturellesauCanada_facebook,"['environnement', 'vert', 'climat', 'biocarburants', 'changement climatique', 'or']",positive
280,280,460123390028_10157685779215029,2016-11-01 10:10:19,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157685779215029/?type=3,"Découvrez tout le travail qui est réalisé en matière de lutte contre les changements climatiques! Environnement et Changement climatique Canada a récemment franchi des nouvelles étapes importantes à cet égard, notamment la ratification de l’Accord de Paris, la modification de l’approche de réduction des hydrofluorocarbones, et bien plus encore.","Découvrez tout le travail qui est réalisé en matière de lutte contre les changements climatiques! Environnement et Changement climatique Canada a récemment franchi des nouvelles étapes importantes à cet égard, notamment la ratification de l’Accord de Paris, la modification de l’approche de réduction des hydrofluorocarbones, et bien plus encore.",[],5,0,2,5,0,0,0,0,0,0,7,Environmental,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,"['carbon', 'or', 'changement climatique', 'climat', 'environnement']",neutral
282,282,460123390028_10157685097950029,2016-11-01 07:27:03,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157685097950029/?type=3,Faites-vous partie d’une organisation ou d’un groupe environnemental avec une idée de projet qui pourrait permettre de résoudre des problèmes environnementaux importants dans votre communauté? Découvrez le programme de financement communautaire ÉcoAction qui pourrait vous aider avec votre projet. La date limite pour soumettre une demande de financement est le 12 décembre. Découvrez-en davantage au sujet du programme et faites passer le message dans votre communauté : http://ow.ly/p8jW305JxCJ,Faites-vous partie d’une organisation ou d’un groupe environnemental avec une idée de projet qui pourrait permettre de résoudre des problèmes environnementaux importants dans votre communauté? Découvrez le programme de financement communautaire ÉcoAction qui pourrait vous aider avec votre projet. La date limite pour soumettre une demande de financement est le décembre. Découvrez-en davantage au sujet du programme et faites passer le message dans votre communauté :,[],2,3,2,2,0,0,0,0,0,0,7,Economical,fr,0.0,EnvironnementetressourcesnaturellesauCanada_facebook,"['import', 'finance', 'financement']",neutral
