,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
0,0,929115754162778112,2017-11-10 22:37:12,[],"RT @CanadianPM: 117,000 poppies, one for each of Canada’s Fallen, cascade down Centre Block on Parliament Hill in Ottawa. #CanadaRemembers…",RT CanadianPM 117 000 poppies one Fallen cascade Centre Block Parliament Hill Ottawa,['#CanadaRemembers'],2372,0,2372,unknown,en,-0.1555555555555556,Neutral,ParksCanada_tweeter,
3,3,927330962379366402,2017-11-06 00:25:05,['https://t.co/3SraumhUxm'],"It’s the first day of #PolarBearWeek! ❄️ From cool photos, to fun facts stay tuned all week for all things polar bear! @PolarBears https://t.co/3SraumhUxm",first day PolarBearWeek cool photos fun facts stay tuned week things polar bear PolarBears https co 3SraumhUxm,['#PolarBearWeek'],137,373,510,unknown,en,0.21458333333333326,Neutral,ParksCanada_tweeter,
4,4,929336730557341698,2017-11-11 13:15:17,['https://t.co/qWJ6OBBF8y'],It’s #RemembranceDay 🇨🇦 Honour those who have served our country and share a photo of how you will remember them #ParksChallenge https://t.co/qWJ6OBBF8y,RemembranceDay Honour served country share photo remember ParksChallenge https co qWJ6OBBF8y,"['#RemembranceDay', '#ParksChallenge']",106,333,439,Environmental,en,0.0,Neutral,ParksCanada_tweeter,['park']
6,6,936312739764559872,2017-11-30 19:15:27,"['https://t.co/dEFbbaXgss', 'https://t.co/t3qBgaL7ZK']","Exciting news! Starting in 2018, admission to #ParksCanada places will be #FREE for youth 17 and under. 🙌 https://t.co/dEFbbaXgss Where will you be exploring? https://t.co/t3qBgaL7ZK",Exciting news Starting 2018 admission ParksCanada places FREE youth 17 https co dEFbbaXgss exploring https co t3qBgaL7ZK,"['#ParksCanada', '#FREE']",174,245,419,Environmental,en,0.25833333333333336,Neutral,ParksCanada_tweeter,"['park', 'or']"
8,8,930060241269673984,2017-11-13 13:10:15,['https://t.co/A0Rz84ahSv'],It’s #WorldKindnessDay! It’s so important to be kind to the 🌎. We show we care by protecting ecosystems + biodiversity. How about you? 🌿❤ https://t.co/A0Rz84ahSv,WorldKindnessDay important kind show care protecting ecosystems biodiversity https co A0Rz84ahSv,['#WorldKindnessDay'],107,230,337,Environmental,en,0.5,Positive,ParksCanada_tweeter,"['ecosystem', 'biodiversity', 'or']"
18,18,936368128799502337,2017-11-30 22:55:33,"['https://t.co/CBb56qGsyp', 'https://t.co/2UnN6yXW5O']","NEW: starting January 1st, admission to our places for youth 17 and under is #FREE! We’re keeping the fun going in 2018, join us! 🎉 https://t.co/CBb56qGsyp https://t.co/2UnN6yXW5O",NEW starting January 1st admission places youth 17 FREE keeping fun going 2018 join us https co CBb56qGsyp https co 2UnN6yXW5O,['#FREE'],95,162,257,unknown,en,0.25284090909090906,Neutral,ParksCanada_tweeter,
36,36,928033113149706240,2017-11-07 22:55:10,['https://t.co/VLp3haXiji'],"100 years ago, where others failed, the Cdn Corps achieved a tactical victory capturing #Passchendaele Ridge in Belgium #CanadaRemembers https://t.co/VLp3haXiji",100 years ago others failed Cdn Corps achieved tactical victory capturing Passchendaele Ridge Belgium CanadaRemembers https co VLp3haXiji,"['#Passchendaele', '#CanadaRemembers']",67,136,203,Environmental,en,-0.5,Negative,ParksCanada_tweeter,['or']
40,40,928750340308160513,2017-11-09 22:25:11,['https://t.co/uSjOdFphFr'],"Too cute! ☺️ At birth, polar bear cubs like these are about the size of their mothers paw and weigh less than 1 kg! #PolarBearWeek https://t.co/uSjOdFphFr",cute birth polar bear cubs like size mothers paw weigh less kg PolarBearWeek https co uSjOdFphFr,['#PolarBearWeek'],24,161,185,unknown,en,0.1111111111111111,Neutral,ParksCanada_tweeter,
42,42,929053733203345411,2017-11-10 18:30:45,"['https://t.co/jzhaJGC7K', 'https://t.co/pvMBQOBxfz']","Here is Lt. Col. John McCrae, author of the famous “In Flanders Fields” poem, written during the 2nd #BattleOfYpres https://t.co/jzhaJGC7K1 https://t.co/pvMBQOBxfz",Lt Col John McCrae author famous Flanders poem written 2nd BattleOfYpres https co jzhaJGC7K1 https co pvMBQOBxfz,['#BattleOfYpres'],65,117,182,Environmental,en,0.25,Neutral,ParksCanada_tweeter,['or']
43,43,928001615415701504,2017-11-07 20:50:01,"['https://t.co/2RmQQSAQtO', 'https://t.co/9RgdMUjOab']",Looking for the #SummerJob of a lifetime? Apply to become our 2018 #ParksCanada Youth Ambassador! https://t.co/2RmQQSAQtO @PCParksLife https://t.co/9RgdMUjOab,Looking SummerJob lifetime Apply become 2018 ParksCanada Youth Ambassador https co 2RmQQSAQtO PCParksLife https co 9RgdMUjOab,"['#SummerJob', '#ParksCanada']",84,95,179,Environmental,en,0.0,Neutral,ParksCanada_tweeter,"['park', 'or', 'mer']"
