,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
6,6,401846167974_10155520723332975,2017-06-16 19:00:29,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155520723332975/?type=3,Recall: Dodge Grand Caravan. An electrical short could cause inadvertent deployment of the driver frontal airbag http://ow.ly/uYr630cEsIP,Recall: Dodge Grand Caravan. An electrical short could cause inadvertent deployment of the driver frontal airbag,[],15,68,590,11,0,4,0,0,0,0,673,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,"['or', 'vert', 'air']",neutral
15,15,401846167974_10155492159772975,2017-06-09 09:15:07,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155492159772975/?type=3,Recall: Harley-Davidson motorcycles. The oil line could separate from the motorcycle due to an assembly error. http://ow.ly/7Sdp30csvL6,Recall: Harley-Davidson motorcycles. The oil line could separate from the motorcycle due to an assembly error.,[],11,7,235,11,0,0,0,0,0,0,253,Economical,en,0.0,TransportandInfrastructureinCanada_facebook,['oil'],neutral
35,35,401846167974_10155545539052975,2017-06-23 08:30:34,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155545539052975/?type=3,"Recall: Britax B-Safe 35 car seats. The center tab on the chest clip may break off, which may present a choking hazard. http://ow.ly/TroR30cO1tA","Recall: Britax B-Safe car seats. The center tab on the chest clip may break off, which may present a choking hazard.",[],6,2,117,6,0,0,0,0,0,0,125,Social,en,0.0,TransportandInfrastructureinCanada_facebook,['safe'],neutral
36,36,401846167974_10155513416212975,2017-06-14 19:00:28,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155513416212975/?type=3,Recall: Hyundai Santa Fe Sport SUVs. The driver's seat belt may detach from the anchor point. http://ow.ly/sdUI30cAjR2,Recall: Hyundai Santa Fe Sport SUVs. The driver's seat belt may detach from the anchor point. 2,[],5,15,105,3,0,2,0,0,0,0,125,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,['or'],neutral
49,49,401846167974_10155518982137975,2017-06-16 09:43:46,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155518982137975/?type=3,Recall: Hyundai Genesis cars. The parking brake warning light may not illuminate when the parking brake is applied http://ow.ly/47mc30cEkRN,Recall: Hyundai Genesis cars. The parking brake warning light may not illuminate when the parking brake is applied,[],14,10,72,6,0,1,7,0,0,0,96,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,['park'],neutral
171,171,401846167974_10155504664222975,2017-06-12 15:30:00,https://www.facebook.com/TransportandInfrastructureinCanada/videos/10155504664222975/,"Meredith, a key member of our NASP Crew is hard at work during an ice patrol flight","Meredith, a key member of our NASP Crew is hard at work during an ice patrol flight",[],21,3,3,18,3,0,0,0,0,0,27,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,"['or', 'ice', 'mer']",neutral
179,179,401846167974_10155522285992975,2017-06-17 07:00:58,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155522285992975/?type=3,"On average, Canada’s rail system moves 300 million tonnes of cargo a year","On average, Canada’s rail system moves million tonnes of cargo a year",[],19,6,1,17,2,0,0,0,0,0,26,unknown,en,0.0,TransportandInfrastructureinCanada_facebook,,neutral
251,251,401846167974_10155466576732975,2017-06-02 09:00:27,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155466576732975/?type=3,"Recall: Ford Fiesta. Prolonged exposure to road salt could corrode fuses in engine compartment, causing a stall. http://ow.ly/iCcD30cfYyH","Recall: Ford Fiesta. Prolonged eure to road salt could corrode fuses in engine compartment, causing a stall.",[],5,2,13,4,0,1,0,0,0,0,20,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,['or'],neutral
282,282,401846167974_10155494083217975,2017-06-09 19:00:53,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155494083217975/?type=3,The warmer weather brings out cyclists. Remember to check your blind spots when changing lanes. Check them again just to be safe.,The warmer weather brings out cyclists. Remember to check your blind spots when changing lanes. Check them again just to be safe.,[],2,5,12,2,0,0,0,0,0,0,19,Social,en,0.0,TransportandInfrastructureinCanada_facebook,['safe'],neutral
283,283,401846167974_10155543770562975,2017-06-22 19:00:43,https://www.facebook.com/TransportandInfrastructureinCanada/photos/a.10151569797817975.1073741825.401846167974/10155543770562975/?type=3,Looking to update your Pleasure Craft Operator Card?  Here is a list of accredited course providers: http://ow.ly/90lB30aCNTq,Looking to update your Pleasure Craft Operator Card? Here is a list of accredited course providers:,[],13,1,5,13,0,0,0,0,0,0,19,Environmental,en,0.0,TransportandInfrastructureinCanada_facebook,['or'],neutral
