,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
43,43,903327155337220097,2017-08-31 18:42:31,['https://t.co/O9rjwDO3'],"The chemical tanker Bro Anna secured above lock no. 4 in Beauharnois, QC. https://t.co/O9rjwDO308",chemical tanker Bro Anna secured lock Beauharnois QC https co O9rjwDO308,[],4,10,14,Environmental,en,0.0,Neutral,TSBCanada_tweeter,['eau']
104,104,898605789916549120,2017-08-18 18:01:30,['https://t.co/67iBTsCrHX'],#DYK that Canada has the longest coastline in the world? More about Canadian marine transportation here: https://t.co/67iBTsCrHX,DYK Canada longest coastline world Canadian marine transportation https co 67iBTsCrHX,['#DYK'],5,4,9,Environmental,en,0.5,Positive,TSBCanada_tweeter,"['marine', 'or', 'coast']"
88,88,897250403145969664,2017-08-15 00:15:40,['https://t.co/2Pt0A7C90K'],"Deploying a team of investigators to Lester B. Pearson Int'l Airport, Toronto, ON, following a runway incursion https://t.co/2Pt0A7C90K",Deploying team investigators Lester Pearson Int Airport Toronto following runway incursion https co 2Pt0A7C90K,[],5,4,9,Environmental,en,0.0,Neutral,TSBCanada_tweeter,"['or', 'air']"
105,105,900723210345476097,2017-08-24 14:15:22,['https://t.co/3g7lPTEFCt'],Sleep-related fatigue in operating crew can impair the safe operation of freight trains #Watchlist https://t.co/3g7lPTEFCt,Sleep related fatigue operating crew impair safe operation freight trains Watchlist https co 3g7lPTEFCt,['#Watchlist'],3,5,8,Environmental,en,0.5,Positive,TSBCanada_tweeter,['air']
111,111,903259935441641472,2017-08-31 14:15:25,['https://t.co/G0pIvpbtNf'],Practise #marinesafety. Here are some steps to help prepare to stay alive #Watchlist https://t.co/G0pIvpbtNf,Practise marinesafety steps help prepare stay alive Watchlist https co G0pIvpbtNf,"['#marinesafety', '#Watchlist']",6,2,8,Environmental,en,0.1,Neutral,TSBCanada_tweeter,['marine']
120,120,895279322168270848,2017-08-09 13:43:18,['https://t.co/MDQlqQ2Jao'],"Deployed a team of investigators to Lester B. Pearson Int'l Airport, Toronto, ON, following a runway incursion https://t.co/MDQlqQ2Jao",Deployed team investigators Lester Pearson Int Airport Toronto following runway incursion https co MDQlqQ2Jao,[],5,3,8,Environmental,en,0.0,Neutral,TSBCanada_tweeter,"['or', 'air']"
141,141,895647262495436800,2017-08-10 14:05:22,['https://t.co/EFpQCZzMKr'],Check out the 10 safety issues that need to be addressed to make Canada’s transportation system safer #Watchlist https://t.co/EFpQCZzMKr,Check 10 safety issues need addressed make transportation system safer Watchlist https co EFpQCZzMKr,['#Watchlist'],3,4,7,Social,en,0.0,Neutral,TSBCanada_tweeter,['safe']
143,143,902949952988610560,2017-08-30 17:43:39,['https://t.co/27dr2f6g1q'],"Deploys a team of investigators to Beauharnois, QC, following the grounding of a chemical tanker https://t.co/27dr2f6g1q",Deploys team investigators Beauharnois QC following grounding chemical tanker https co 27dr2f6g1q,[],4,3,7,Economical,en,0.0,Neutral,TSBCanada_tweeter,['invest']
148,148,902215533285793792,2017-08-28 17:05:20,['https://t.co/ZG8h0x66w7'],"Our investigation report into May 2016 helicopter crash near Prince George, British Columbia, is available https://t.co/ZG8h0x66w7",investigation report May 2016 helicopter crash near Prince George British Columbia available https co ZG8h0x66w7,[],4,3,7,Economical,en,0.16666666666666666,Neutral,TSBCanada_tweeter,['invest']
152,152,892736811264552960,2017-08-02 13:20:16,['https://t.co/xKYJDUJtIp'],Our animations recreate the events that led up to the accidents. Check out our accident animations #Video playlist: https://t.co/xKYJDUJtIp,animations recreate events led accidents Check accident animations Video playlist https co xKYJDUJtIp,['#Video'],4,3,7,unknown,en,0.0,Neutral,TSBCanada_tweeter,
