,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
33,33,431918433581020_1121327161306807,2017-06-15 14:45:13,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/1121327161306807/?type=3,"#ScamAlert: The CRA scam is back in full force.

Beware of scammers impersonating the Canada Revenue Agency (CRA) and claiming that you owe the government back taxes. These scammers “spoof” phone numbers to make it look like the call is from the CRA. 

If you receive a call, ask for the caller’s name, phone number and office location so that you can validate their identity BEFORE you give any personal information. Contact the CRA at 1-800-959-8281 to verify that the caller is legit.

Be vigilant when disclosing personal and financial information over the phone or by email. Here are some tips to tell if it’s really the CRA calling you: http://ow.ly/aaOV301UMld",": The CRA scam is back in full force. Beware of scammers impersonating the Canada Revenue Agency (CRA) and claiming that you owe the government back taxes. These scammers “spoof” phone numbers to make it look like the call is from the CRA. If you receive a call, ask for the caller’s name, phone number and office location so that you can validate their identity BEFORE you give any personal information. Contact the CRA at -800-959-8281 to verify that the caller is legit. Be vigilant when disclosing personal and financial information over the phone or by email. Here are some tips to tell if it’s really the CRA calling you: d",['#ScamAlert'],24,2,73,23,0,1,0,0,0,0,99,Environmental,en,0.0,YourMoneyMattersCanada_facebook,"['mer', 'or', 'ice', 'government']",neutral
221,221,431918433581020_1134437346662455,2017-06-30 10:45:17,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/1134437346662455/?type=3,"Happy 30th birthday to our beloved loonie! 

The loonie first entered circulation on this day in 1987, replacing the dollar bill. The coin featuring the iconic image of a loon designed by Canadian artist Robert-Ralph Carmichael was first unveiled on May 8, 1987.

Put a few loonies back into your pocket by cutting down on expenses like taxi rides and ATM fees. Use our calculator to see how many loonies you can save every day: http://ow.ly/3q7430cQ42R","Happy th birthday to our beloved loonie! The loonie first entered circulation on this day in , replacing the dollar bill. The coin featuring the iconic image of a loon designed by Canadian artist Robert-Ralph Carmichael was first unveiled on May , . Put a few loonies back into your pocket by cutting down on eenses like taxi rides and ATM fees. Use our calculator to see how many loonies you can save every day:",[],22,0,8,22,0,0,0,0,0,0,30,Economical,en,0.0,YourMoneyMattersCanada_facebook,['tax'],neutral
271,271,431918433581020_1114795808626609,2017-06-07 17:42:04,https://www.facebook.com/YourMoneyMattersCanada/videos/1114795808626609/,"Consumed by debt? You have options. A consumer proposal is a federally regulated plan to pay your creditors a percentage of what is owed to them or to extend the time you have to pay off your debts, or both. Learn more about consumer proposals: ow.ly/zKUh30a6PHF","Consumed by debt? You have options. A consumer proposal is a federally regulated plan to pay your creditors a percentage of what is owed to them or to extend the time you have to pay off your debts, or both. Learn more about consumer proposals:",[],14,0,12,13,0,1,0,0,0,0,26,Social,en,0.0,YourMoneyMattersCanada_facebook,"['federal', 'mer']",neutral
278,278,431918433581020_1132319343540922,2017-06-28 10:45:21,http://ow.ly/yUjD30cQ2IJ,"Students: September will be here before you know it. 

Budgeting NOW can help you plan for future expenses like tuition, books and student living costs. This summer, stay on top of your finances by tracking your income and expenses and by setting savings goals. 

Unsure where to start? Check out our student budget worksheet: http://ow.ly/yUjD30cQ2IJ","Students: September will be here before you know it. Budgeting NOW can help you plan for future eenses like tuition, books and student living costs. This summer, stay on top of your finances by tracking your income and eenses and by setting savings goals. Unsure where to start? Check out our student budget worksheet:",[],10,1,14,10,0,0,0,0,0,0,25,Social,en,0.0,YourMoneyMattersCanada_facebook,"['students', 'future', 'futur', 'mer']",neutral
279,279,431918433581020_1108709009235289,2017-06-01 10:45:25,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/1108709009235289/?type=3,"The one-month countdown to Canada’s 150th birthday is on!

Check here regularly for links to upcoming free events from coast to coast to coast. http://ow.ly/47oG30c4Uai #Canada150",The one-month countdown to Canada’s th birthday is on! Check here regularly for links to upcoming free events from coast to coast to coast.,['#Canada150'],9,1,15,9,0,0,0,0,0,0,25,Environmental,en,0.0,YourMoneyMattersCanada_facebook,"['or', 'coast']",neutral
282,282,431918433581020_1126749710764552,2017-06-21 17:45:17,,"Happy #NationalAboriginalDay!

DYK that more than 750 bursaries, scholarships and incentives are available for First Nations, Métis and Inuit students each year?

The Aboriginal Bursaries Search Tool makes it easy for eligible students to search by location, field of study and Aboriginal group. It also lists the application deadline and value of each award.

Find Canadian bursaries, scholarships and incentives for Indigenous students: http://ow.ly/ldmc30cEKIy","Happy ! DYK that more than bursaries, scholarships and incentives are available for First Nations, Métis and Inuit students each year? The Aboriginal Bursaries Search Tool makes it easy for eligible students to search by location, field of study and Aboriginal group. It also lists the application deadline and value of each award. Find Canadian bursaries, scholarships and incentives for Indigenous students:",['#NationalAboriginalDay'],7,0,18,7,0,0,0,0,0,0,25,Social,en,0.0,YourMoneyMattersCanada_facebook,"['students', 'first nations', 'inuit', 'indigenous']",neutral
297,297,431918433581020_1112662678839922,2017-06-05 10:45:22,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/1112662678839922/?type=3,"DYK Canadians buy about 2.4 billion litres of bottled water every year? That’s a lot of plastic bottles! 

Save money AND help reduce waste in landfills by bringing a reusable bottle filled with tap water when heading to the playground, beach or park with your family. #CanadianEnvironmentWeek

More green tips to save money: http://ow.ly/z5OM30cgtix","DYK Canadians buy about billion litres of bottled water every year? That’s a lot of plastic bottles! Save money AND help reduce waste in landfills by bringing a reusable bottle filled with tap water when heading to the playground, beach or park with your family. More green tips to save money:",['#CanadianEnvironmentWeek'],12,1,11,12,0,0,0,0,0,0,24,Environmental,en,1.0,YourMoneyMattersCanada_facebook,"['water', 'park', 'green ', 'or']",positive
346,346,431918433581020_1123866147719575,2017-06-18 10:45:17,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/1123866147719575/?type=3,"#FinancialAdvice from Dad: What’s the quickest way to double your money? . . . Fold it in half!

When Dad’s financial tips don’t quite add up, it might be time to work with a financial planner or advisor. http://ow.ly/lFnm30cqPbG

Happy #FathersDay! #ThanksDad #DadJokes","from Dad: What’s the quickest way to double your money? . . . Fold it in half! When Dad’s financial tips don’t quite add up, it might be time to work with a financial planner or advisor. Happy !","['#FinancialAdvice', '#FathersDay', '#ThanksDad', '#DadJokes']",13,0,8,10,0,0,3,0,0,0,21,Economical,en,0.0,YourMoneyMattersCanada_facebook,['money'],neutral
362,362,431918433581020_1120329961406527,2017-06-14 10:45:22,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/1120329961406527/?type=3,"Looking for the best way to get the lowdown on #Canada150 events?

Passport 2017 is a free mobile app that connects you to activities and attractions in your area and across the country. Browse articles highlighting Canada’s history or the best in Canadian food, music and sports while creating a curated news feed tailored to your #Canada150 interests!

Get more info and download the free app: http://ow.ly/H47230csAB7","Looking for the best way to get the lowdown on events? Passport is a free mobile app that connects you to activities and attractions in your area and across the country. Browse articles highlighting Canada’s history or the best in Canadian food, music and sports while creating a curated news feed tailored to your interests! Get more info and download the free app:","['#Canada150', '#Canada150']",10,1,10,10,0,0,0,0,0,0,21,Environmental,en,0.0,YourMoneyMattersCanada_facebook,['or'],neutral
406,406,431918433581020_1122077617898428,2017-06-16 10:45:22,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/1122077617898428/?type=3,"Does your water bill balloon during the hot summer months? 

Watering your lawn, garden and hedges can greatly increase your water costs, especially if you’re running your sprinkler every night. Use a rain barrel to collect rainwater to keep your lawn green and garden in bloom—and your water bill low. More water-saving tips: http://ow.ly/U8RU30csBt3","Does your water bill balloon during the hot summer months? Watering your lawn, garden and hedges can greatly increase your water costs, especially if you’re running your sprinkler every night. Use a rain barrel to collect rainwater to keep your lawn green and garden in bloom—and your water bill low. More water-saving tips:",[],12,1,6,12,0,0,0,0,0,0,19,Environmental,en,0.15000000000000002,YourMoneyMattersCanada_facebook,"['water', 'or', 'green ', 'mer']",positive
