,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_likes,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
0,0,2017-02-11_05-13-23,2017-02-11 05:13:23,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3f5a0d04cf8eba539daa936ec2f41151/5ADC1BAA/t51.2885-15/e35/24838901_1587091454711537_6110314306887221248_n.jpg,"Today is the International Day of Women and Girls in Science! We have the honor to work with many female scientists, including these ! Jesse, Marianna and Sara are meteorologists working at the Prairie and Arctic Storm Prediction Centre. They graduated from the Atmospheric Science Program at the University of Alberta. Impressive right? 🤗",Today International Day Women Girls Science honor work many female scientists including Jesse Marianna Sara meteorologists working Prairie Arctic Storm Prediction Centre graduated Atmospheric Science Program University Alberta Impressive right StormPrediction WomenScienceDay WomenScientists Meteorologists Meteorology WeatherForecast OfficeWork InstaScience EnvironmentCanada CanEnvironment CoolJob WomenInScience,"[""stormprediction"",""womenscienceday"",""womenscientists"",""meteorologists"",""meteorology"",""weatherforecast"",""officework"",""instascience"",""environmentcanada"",""canenvironment"",""cooljob"",""womeninscience""]",7,139,146,Environmental,en,0.6309523809523809,canenvironment_instagram,"['or', 'ice', 'air']",positive
19,19,2017-02-28_06-20-07,2017-02-28 06:20:07,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4ea88c30bd728bb912f244ae9370e841/5AE52EB6/t51.2885-15/e35/24838839_372719166488938_6087449614695268352_n.jpg,"In central Labrador, near Happy Valley-Goose Bay, wildlife biologist Paul is joined by his best friend Bailey. Equipped with a much needed cup of coffee, they set out for the count on an exceptionally cold day (around ).",central Labrador near Happy Valley Goose Bay wildlife biologist Paul joined best friend Bailey Equipped much needed cup coffee set count exceptionally cold day around 38 ChristmasBirdCount BiologistsOfInstagram InstaScience BirdCount NatureLovers CanadianWildlifeService CanEnvironment HiddenGem PerksOfFieldwork EnvironmentCanada Adventures Fieldwork Canada AtlanticCanada TheBigLand InstaDogs DogsOfInstagram BestWorkBuddyEver,"[""christmasbirdcount"",""biologistsofinstagram"",""instascience"",""birdcount"",""naturelovers"",""canadianwildlifeservice"",""canenvironment"",""hiddengem"",""perksoffieldwork"",""environmentcanada"",""adventures"",""fieldwork"",""canada"",""atlanticcanada"",""thebigland"",""instadogs"",""dogsofinstagram"",""bestworkbuddyever""]",5,98,103,Environmental,en,-0.03333333333333333,canenvironment_instagram,"['wildlife', 'or', 'bird', 'ice', 'nature']",negative
22,22,2017-02-16_11-49-09,2017-02-16 11:49:09,https://instagram.fyvr3-1.fna.fbcdn.net/vp/258ae55457316a04721db3507f3625b1/5AFA4D10/t51.2885-15/e35/25008534_1337487939714271_66270112721666048_n.jpg,"Sable Island is often referred to as the “Graveyard of the Atlantic” because of its many shipwrecks. A migratory bird sanctuary was established on the island in , and covers the entire island, a crescent of sand extending along an east-west axis for approximately km. And you can find wild horses here too! Andrew Macfarlane",Sable Island often referred Graveyard many shipwrecks migratory bird sanctuary established island 1977 covers entire island crescent sand extending along east west axis approximately 32 km find wild horses Canada150 ECcan150 Canada CanadianWildlife Conservation MigratoryBirds SableIsland Halifax NS NovaScotia ExploreNS AtlanticOcean NoFilterNeeded Habitat HabitatConservation CanEnvironment EnvironmentCanada BirdNerds CanadianWildlifeService Andrew Macfarlane,"[""canada150"",""eccan150"",""canada"",""canadianwildlife"",""conservation"",""migratorybirds"",""sableisland"",""halifax"",""ns"",""novascotia"",""explorens"",""atlanticocean"",""nofilterneeded"",""habitat"",""habitatconservation"",""canenvironment"",""environmentcanada"",""birdnerds"",""canadianwildlifeservice""]",0,98,98,Environmental,en,0.0,canenvironment_instagram,"['wildlife', 'conservation', 'bird', 'ice', 'or']",neutral
36,36,2017-02-01_08-01-48,2017-02-01 08:01:48,https://instagram.fyvr3-1.fna.fbcdn.net/vp/bfc6f8d78345459e58ae1ab9c00536b3/5AFE9225/t51.2885-15/e35/25012635_503381060048682_764287450343276544_n.jpg,"Have you heard? Canada is hosting ! Yay!Mark your calendar, we already marked ours.",heard Canada hosting WorldEnvironmentDay 2017 Yay nMark calendar already marked ConnectingPeopleToNature TimeToConnect ConnectwithNature Environment EnvironmentCan EnvironmentCanada Canada150 Can150,"[""worldenvironmentday"",""connectingpeopletonature"",""timetoconnect"",""connectwithnature"",""environment"",""environmentcan"",""environmentcanada"",""canada150"",""can150""]",1,91,92,Environmental,en,0.0,canenvironment_instagram,"['or', 'nature']",neutral
43,43,2017-02-03_06-22-48,2017-02-03 06:22:48,https://instagram.fyvr3-1.fna.fbcdn.net/vp/71ee2f4ffd1c1b87bfc040e5dde2eb02/5AF50B25/t51.2885-15/e35/25008761_384346638645630_4177955584944898048_n.jpg,"to an early morning in Labrador. The burns off as the continues to rise during the Breeding Bird Survey (BBS). Many warblers, thrushes and shorebirds were singing loudly that morning! ",FlashbackFriday early morning Labrador fog burns sun continues rise 2016 Breeding Bird Survey BBS Many warblers thrushes shorebirds singing loudly morning thebigland exploreNL breedingbirdsurveys wetland bog Birders BirdLovers BiologistsOfInstagram BiologistLife Sunrise LabradorCity Canada CanadianPhotography CanadianLandscape BeautifulCanada IgersCanada Throwback CanadianWildlifeService EnvironmentCanada EnvironmentCan NaturePhotography NoFilterNeeded FieldWork,"[""flashbackfriday"",""fog"",""sun"",""thebigland"",""explorenl"",""breedingbirdsurveys"",""wetland"",""bog"",""birders"",""birdlovers"",""biologistsofinstagram"",""biologistlife"",""sunrise"",""labradorcity"",""canada"",""canadianphotography"",""canadianlandscape"",""beautifulcanada"",""igerscanada"",""throwback"",""canadianwildlifeservice"",""environmentcanada"",""environmentcan"",""naturephotography"",""nofilterneeded"",""fieldwork""]",2,86,88,Environmental,en,0.4,canenvironment_instagram,"['wildlife', 'lands', 'nature', 'ice', 'or', 'eau', 'bird', 'landscape']",positive
50,50,2017-02-20_06-58-28,2017-02-20 06:58:28,https://instagram.fyvr3-1.fna.fbcdn.net/vp/bee131a80d7e30c2fbda80c4c06fb98b/5AF3C360/t51.2885-15/e35/25009183_149017005821620_6545745813706899456_n.jpg,"Can you hear the mountains calling? They want to say ! That’s such a Canadian thing to say, or oversay, as well as “sorry”, which we apparently say a lot. Beautiful is the province with the highest % of protected lands! Can you guess what percentage of its total landmass is protected?",hear mountains calling want say ThankYou Canadian thing say oversay well apparently say lot sorrynotsorry nBeautiful BC province highest protected lands guess percentage total landmass protected Canada150 ECcan150 Canada CanadianWildlife Conservation NaturePhotography HiddenGems ExploreBC beautifulbc EnvironmentCan CanEnvironment EnvironmentCanada,"[""thankyou"",""sorrynotsorry"",""bc"",""canada150"",""eccan150"",""canada"",""canadianwildlife"",""conservation"",""naturephotography"",""hiddengems"",""explorebc"",""beautifulbc"",""environmentcan"",""canenvironment"",""environmentcanada""]",4,82,86,Environmental,en,0.0,canenvironment_instagram,"['wildlife', 'lands', 'nature', 'conservation', 'eau', 'or']",neutral
51,51,2017-02-21_06-31-10,2017-02-21 06:31:10,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3a12973cb17e0b75edc99ccbdf4aacf2/5AE6280E/t51.2885-15/e35/25006624_130897534273884_9207105612725354496_n.jpg,"Though is said to translate from an old French word meaning ""loud noises"", there was nothing boisterous about this delightfully calm day on frozen Jolicure Lake in Tintamarre National Wildlife Area, located minutes from Sackville, NB and Amherst, NS. Grab your snowshoes or cross-country skis and eerience this peaceful landscape!",Though Tintamarre said translate old French word meaning loud noises nothing boisterous delightfully calm day frozen Jolicure Lake Tintamarre National Wildlife Area located 15 minutes Sackville NB Amherst NS Grab snowshoes cross country skis experience peaceful landscape NB NewBrunswick Sackville Snowshoeing Ski WinterFun WinterJoy WinterLandscape CanadianWinter WinterInCanada CanadianWeather NationalWildlifeArea Conservation Canada150 ConnectWithNature WorldEnvironmentDay TimeToConnect HiddenGems CanadianWildlifeService AtlanticCanada NatureLover NatureFun Outdoors CanEnvironment EnvironmentCanada,"[""tintamarre"",""nb"",""newbrunswick"",""sackville"",""snowshoeing"",""ski"",""winterfun"",""winterjoy"",""winterlandscape"",""canadianwinter"",""winterincanada"",""canadianweather"",""nationalwildlifearea"",""conservation"",""canada150"",""connectwithnature"",""worldenvironmentday"",""timetoconnect"",""hiddengems"",""canadianwildlifeservice"",""atlanticcanada"",""naturelover"",""naturefun"",""outdoors"",""canenvironment"",""environmentcanada""]",0,85,85,Environmental,en,0.0,canenvironment_instagram,"['wildlife', 'lands', 'nature', 'ice', 'conservation', 'lake ', 'or', 'landscape']",neutral
55,55,2017-02-17_07-52-58,2017-02-17 07:52:58,https://instagram.fyvr3-1.fna.fbcdn.net/vp/62fe261cf79b9219efa3022285c4696b/5AFA14DF/t51.2885-15/e35/25009000_191790878065549_6519532790780788736_n.jpg,"We’re here at ECCC! This was taken in in1887!We love seeing winter photos, because…what is more Canadian than a pic? Share your photos with for a chance to be featured! :Library and Archives Canada/a022473",WeatherGeeks ECCC BlastFromThePast taken Montreal in1887 nWe love seeing winter photos Canadian Winter pic nShare photos ECcan150 chance featured Canada150 CanadianWeather MtlMoments Canada WinterFun FBF Library Archives Canada a022473,"[""weathergeeks"",""blastfromthepast"",""montreal"",""winter"",""eccan150"",""canada150"",""canadianweather"",""mtlmoments"",""canada"",""winterfun"",""fbf""]",2,81,83,Social,en,0.0,canenvironment_instagram,"['archives', 'library']",neutral
58,58,2017-02-13_08-16-55,2017-02-13 08:16:55,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8db1d1a214de33f5df012bc1cb0ee53b/5ADDB43A/t51.2885-15/e35/24838845_152791805344729_7761581764497113088_n.jpg,"This is our home away (in Edmonton, Eastgate offices) from home (our HQ is in Gatineau, QC). The building has a gold LEED rating for human and environmental health. Canadian Wildlife Service, the Enforcement Branch, the Prairie and Arctic Storm Prediction Center, the Canadian Meteorological Aviation Center and Air Quality all work out of this building.",home away Edmonton Eastgate offices home HQ Gatineau QC building gold LEED rating human environmental health Canadian Wildlife Service Enforcement Branch Prairie Arctic Storm Prediction Center Canadian Meteorological Aviation Center Air Quality work building LEED meteorology science BiologistLife CanadianWildlifeService busyatwork research YEG alberta wx stormwarning severeweather weather weatherlive weathernerd photooftheday leedcertified sustainability environment canada environmentcanada environmentcan,"[""leed"",""meteorology"",""science"",""biologistlife"",""canadianwildlifeservice"",""busyatwork"",""research"",""yeg"",""alberta"",""wx"",""stormwarning"",""severeweather"",""weather"",""weatherlive"",""weathernerd"",""photooftheday"",""leedcertified"",""sustainability"",""environment"",""canada"",""environmentcanada"",""environmentcan""]",5,77,82,Environmental,en,0.05,canenvironment_instagram,"['building', 'wildlife', 'air quality', 'gold', 'ice', 'air', 'eau', 'or']",positive
59,59,2017-02-07_10-20-58,2017-02-07 10:20:58,https://instagram.fyvr3-1.fna.fbcdn.net/vp/273f87c9f9b3f880a1e7631aa841a065/5AD8896E/t51.2885-15/e35/25009962_132038550814502_5381183328525221888_n.jpg,"""At the end of the day, after all of the work was complete, we got to enjoy this beautiful Labrador sunset at the cabin we were staying in for the night."" Fieldwork has its perks!",end day work complete got enjoy beautiful Labrador sunset cabin staying night Fieldwork perks FieldWork Summertime CdnScience thebigland exploreNL breedingbirdsurveys Birders BirdLovers BiologistsOfInstagram sunset hiddengems HiddenGem CabinLife TheBigLand CanadianPhotography Canada CanadianLandscape BeautifulCanada IgersCanada NoFilter,"[""fieldwork"",""summertime"",""cdnscience"",""thebigland"",""explorenl"",""breedingbirdsurveys"",""birders"",""birdlovers"",""biologistsofinstagram"",""sunset"",""hiddengems"",""hiddengem"",""cabinlife"",""thebigland"",""canadianphotography"",""canada"",""canadianlandscape"",""beautifulcanada"",""igerscanada"",""nofilter""]",3,79,82,Environmental,en,0.5284722222222222,canenvironment_instagram,"['lands', 'or', 'mer', 'eau', 'bird', 'landscape']",positive
64,64,2017-02-08_06-40-05,2017-02-08 06:40:05,https://instagram.fyvr3-1.fna.fbcdn.net/vp/7e78d2e2954bd28aaeac8125fb4a7ec9/5AE697C6/t51.2885-15/e35/25012860_197485264142703_6660216510440538112_n.jpg,"Believe it or not, this dreamy landscape is Canadian! This photo was taken at Gannet Islands Ecological Reserve, Newfoundland.During July and August these islands are abuzz with activity! It is quite an amazing sight to see thousands of seabirds! It’s definitely a privilege for some of our biologists to call this place their office during the field season. ",Believe dreamy landscape Canadian photo taken Gannet Islands Ecological Reserve Newfoundland nDuring July August islands abuzz activity quite amazing sight see thousands seabirds definitely privilege biologists call place office field season Throwback SummerDays FieldWork BiolologistLife TheBigLand ExploreNL Newfoundland Conservation BirdConservation SeaWildlife Wildlife HiddenGems CanadianWildlifeService CanEnvironment EnvironmentCanada TBT ProtectedArea,"[""throwback"",""summerdays"",""fieldwork"",""biolologistlife"",""thebigland"",""explorenl"",""newfoundland"",""conservation"",""birdconservation"",""seawildlife"",""wildlife"",""hiddengems"",""canadianwildlifeservice"",""canenvironment"",""environmentcanada"",""tbt"",""protectedarea""]",0,79,79,Environmental,en,0.0,canenvironment_instagram,"['wildlife', 'lands', 'ice', 'or', 'conservation', 'mer', 'bird', 'landscape']",neutral
