comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
1743688832369140_1752979774773379,1498541586883867_1743688832369140,,Enjoy them while you can.,2017-12-29 12:39:22,1,1,0,0,0,0,0,0
1742507832487240_1742594919145198,1498541586883867_1742507832487240,,Bravo Parcs Canada  !,2017-12-20 17:29:35,1,1,0,0,0,0,0,0
1742341519170538_1742747629129927,1498541586883867_1742341519170538,,Très intéressant.,2017-12-20 21:08:12,1,1,0,0,0,0,0,0
1742341519170538_1742787452459278,1498541586883867_1742341519170538,,"érosion est aussi présente pres des côtes Est du Québec et région atlantique ,elle aura également impacts géo économiques et humanitaires aupres des collectivités vivant pres de ces étendues d'eau",2017-12-20 22:04:11,0,0,0,0,0,0,0,0
1734001466671210_1735185419886148,1498541586883867_1734001466671210,,Dominic Simard,2017-12-14 16:35:34,0,0,0,0,0,0,0,0
1713323022072388_1713601608711196,1498541586883867_1713323022072388,,You have some people that are intrested but when it is time for the training and the person that is training them doesn't exactly show how to do thinks correctly. Then after 1 1/2 year you say that the person is not doing his job right and he looses his job. Very sad to see the person that loves their job and can not do it anymore!,2017-11-28 14:50:08,0,0,0,0,0,0,0,0
1713323022072388_1713897852014905,1498541586883867_1713323022072388,,Si seulement c’était facile 🙂 🙂,2017-11-28 20:36:06,0,0,0,0,0,0,0,0
1707320776005946_1708926192512071,1498541586883867_1707320776005946,,Jérome Boudreau,2017-11-25 15:22:30,0,0,0,0,0,0,0,0
1702320666505957_1706088999462457,1498541586883867_1702320666505957,,J’en ai long à dire watch out mon questionnaire Fredericke Morin,2017-11-23 11:14:17,1,0,1,0,0,0,0,0
1702320666505957_1706376132767077,1498541586883867_1702320666505957,,On en veux dans le nord aussi,2017-11-23 16:06:09,2,2,0,0,0,0,0,0
1702320666505957_1706535092751181,1498541586883867_1702320666505957,,Karushan Alex,2017-11-23 19:05:03,0,0,0,0,0,0,0,0
1702320666505957_1707125876025436,1498541586883867_1702320666505957,,Simon Tremblay Boris Tremblay,2017-11-24 07:34:26,2,2,0,0,0,0,0,0
1702320666505957_1707650772639613,1498541586883867_1702320666505957,,Sa cote nord a forestville on est infester de sa!,2017-11-24 15:42:46,0,0,0,0,0,0,0,0
1702320666505957_1708098302594860,1498541586883867_1702320666505957,1702320666505957_1707650772639613,Pis faut les remettre à l’eau quand on pogne juste sa!,2017-11-25 00:39:06,0,0,0,0,0,0,0,0
