status_id,comment_id,parent_id,comment_published,num_reactions_comment,num_likes_comment,num_loves_comment,num_wows_comment,num_hahas_comment,num_sads_comment,num_angrys_comment,num_special_comment,comment_message_cleaned,hashtags_comment,urls_comment,text_filtered_comment,text_tokenized_comment,text_stemmed_comment,text_original_comment,text_sentiment_original_scores,text_sentiment_original_scores_type,link_name,status_type,status_link,status_published,num_reactions_post,num_comments,num_shares,num_likes_post,num_loves_post,num_wows_post,num_hahas_post,num_sads_post,num_angrys_post,num_special_post,status_message_cleaned,hashtags_post,urls_post,text_filtered_post,text_tokenized_post,text_stemmed_post,text_original_post,category
460123390028_10156431149255029,10156431149255029_10156431263210029,,2016-01-13 12:51:05,1,1,0,0,0,0,0,0,"Moi j'ai peuuuuur c'est cute ,vraiment cute ,mais depuis que tu mas dis que c'est mechannnnt",[],[],peuuuuur cute vraiment cute depuis mas dis mechannnnt,"['peuuuuur', 'cute', 'vraiment', 'cute', 'depuis', 'mas', 'dis', 'mechannnnt']","[u'peuuuuur', u'cute', u'vraiment', u'cute', u'depui', u'mas', u'dis', u'mechannnnt']","Moi j'ai peuuuuur :( c'est cute ,vraiment cute ,mais depuis que tu mas dis que c'est mechannnnt 😦",0.08333333333333333,Neutral,Timeline Photos,photo,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10156431149255029/?type=3,2016-01-13 12:15:33,13,2,0,13,0,0,0,0,0,0,Saviez-vous que l’épaulard est l’une des huit baleines à dents qui habitent les eaux canadiennes? Pour plus de renseignements sur les mammifères marins :,[],['http://ow.ly/X083E'],Saviez vous que paulard est une des huit baleines dents qui habitent les eaux canadiennes Pour plus de renseignements sur les res marins http ow ly X083E,"['Saviez', 'vous', 'que', 'paulard', 'est', 'une', 'des', 'huit', 'baleines', 'dents', 'qui', 'habitent', 'les', 'eaux', 'canadiennes', 'Pour', 'plus', 'de', 'renseignements', 'sur', 'les', 'res', 'marins', 'http', 'ow', 'ly', 'X083E']","[u'saviez', u'vous', u'que', u'paulard', u'est', u'une', u'des', u'huit', u'balein', u'dent', u'qui', u'habit', u'les', u'eaux', u'canadienn', u'pour', u'plus', 'de', u'renseign', u'sur', u'les', u'res', u'marin', u'http', 'ow', 'ly', u'x083e']","Saviez-vous que l’épaulard est l’une des huit baleines à dents qui habitent les eaux canadiennes? Pour plus de renseignements sur les mammifères marins :
http://ow.ly/X083E",Environmental
460123390028_10156431149255029,10156431149255029_10156431219150029,,2016-01-13 12:40:37,1,1,0,0,0,0,0,0,Elyse Lagassé,[],[],Elyse,['Elyse'],[u'elys'],Elyse Lagassé :D,1.0,Positive,Timeline Photos,photo,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10156431149255029/?type=3,2016-01-13 12:15:33,13,2,0,13,0,0,0,0,0,0,Saviez-vous que l’épaulard est l’une des huit baleines à dents qui habitent les eaux canadiennes? Pour plus de renseignements sur les mammifères marins :,[],['http://ow.ly/X083E'],Saviez vous que paulard est une des huit baleines dents qui habitent les eaux canadiennes Pour plus de renseignements sur les res marins http ow ly X083E,"['Saviez', 'vous', 'que', 'paulard', 'est', 'une', 'des', 'huit', 'baleines', 'dents', 'qui', 'habitent', 'les', 'eaux', 'canadiennes', 'Pour', 'plus', 'de', 'renseignements', 'sur', 'les', 'res', 'marins', 'http', 'ow', 'ly', 'X083E']","[u'saviez', u'vous', u'que', u'paulard', u'est', u'une', u'des', u'huit', u'balein', u'dent', u'qui', u'habit', u'les', u'eaux', u'canadienn', u'pour', u'plus', 'de', u'renseign', u'sur', u'les', u'res', u'marin', u'http', 'ow', 'ly', u'x083e']","Saviez-vous que l’épaulard est l’une des huit baleines à dents qui habitent les eaux canadiennes? Pour plus de renseignements sur les mammifères marins :
http://ow.ly/X083E",Environmental
460123390028_10156483195335029,10156483195335029_10156485266030029,,2016-01-30 04:35:09,0,0,0,0,0,0,0,0,,[],['https://m.facebook.com/tahroussaf/'],,['nan'],[u'nan'],https://m.facebook.com/tahroussaf/,0.0,Neutral,Timeline Photos,photo,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10156483195335029/?type=3,2016-01-29 13:25:41,2,1,0,2,0,0,0,0,0,0,Saviez-vous que l’anguille d’Amérique a été désignée comme une espèce à risque? L’anguille est une espèce fascinante. Elle occupe la plus grande gamme d’habitats aquatiques parmi tous les poissons.,[],['http://ow.ly/XBRMN'],Saviez vous que anguille rique comme une ce risque anguille est une ce fascinante Elle occupe la plus grande gamme habitats aquatiques parmi tous les poissons http ow ly XBRMN,"['Saviez', 'vous', 'que', 'anguille', 'rique', 'comme', 'une', 'ce', 'risque', 'anguille', 'est', 'une', 'ce', 'fascinante', 'Elle', 'occupe', 'la', 'plus', 'grande', 'gamme', 'habitats', 'aquatiques', 'parmi', 'tous', 'les', 'poissons', 'http', 'ow', 'ly', 'XBRMN']","[u'saviez', u'vous', u'que', u'anguill', u'riqu', u'comm', u'une', 'ce', u'risqu', u'anguill', u'est', u'une', 'ce', u'fascinant', u'ell', u'occup', 'la', u'plus', u'grand', u'gamm', u'habitat', u'aquatiqu', u'parmi', u'tous', u'les', u'poisson', u'http', 'ow', 'ly', u'xbrmn']",Saviez-vous que l’anguille d’Amérique a été désignée comme une espèce à risque? L’anguille est une espèce fascinante. Elle occupe la plus grande gamme d’habitats aquatiques parmi tous les poissons. http://ow.ly/XBRMN,Social
460123390028_10156524195475029,10156524195475029_10156542097700029,,2016-02-16 14:19:15,0,0,0,0,0,0,0,0,tres beau,[],[],tres beau,"['tres', 'beau']","[u'tres', u'beau']",tres beau,0.0,Neutral,Timeline Photos,photo,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10156524195475029/?type=3,2016-02-11 09:20:15,1,1,0,1,0,0,0,0,0,0,Elorez davantage cet hiver. Sortez de votre cour arrière et découvrez le parc national Jasper!,[],['http://ow.ly/Yd08Y'],Explorez davantage cet hiver Sortez de votre cour et couvrez le parc national Jasper http ow ly Yd08Y,"['Explorez', 'davantage', 'cet', 'hiver', 'Sortez', 'de', 'votre', 'cour', 'et', 'couvrez', 'le', 'parc', 'national', 'Jasper', 'http', 'ow', 'ly', 'Yd08Y']","[u'explorez', u'davantag', u'cet', u'hiver', u'sortez', 'de', u'votr', u'cour', 'et', u'couvrez', 'le', u'parc', u'nation', u'jasper', u'http', 'ow', 'ly', u'yd08i']",Explorez davantage cet hiver. Sortez de votre cour arrière et découvrez le parc national Jasper! http://ow.ly/Yd08Y,Environmental
460123390028_10156526874480029,10156526874480029_10156528047660029,,2016-02-12 15:13:01,1,1,0,0,0,0,0,0,"Bien vu! Même lorsque le mercure chute, on prend tellement de plaisir à vélo!",[],[],Bien vu lorsque le mercure chute prend tellement de plaisir lo,"['Bien', 'vu', 'lorsque', 'le', 'mercure', 'chute', 'prend', 'tellement', 'de', 'plaisir', 'lo']","[u'bien', 'vu', u'lorsqu', 'le', u'mercur', u'chute', u'prend', u'tellement', 'de', u'plaisir', 'lo']","Bien vu! Même lorsque le mercure chute, on prend tellement de plaisir à vélo!",0.0,Neutral,Timeline Photos,photo,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10156526874480029/?type=3,2016-02-12 07:20:40,2,1,2,2,0,0,0,0,0,0,"Le froid mordant, la neige épaisse et la glace vive peuvent convaincre les cyclistes les plus endurcis de prendre leur voiture ou le transport en commun, mais pas si vous suivez ces judicieux conseils. Bonne Journée vélo-boulot!",[],[],Le froid mordant la neige paisse et la glace vive peuvent convaincre les cyclistes les plus endurcis de prendre leur voiture ou le transport en commun mais pas si vous suivez ces judicieux conseils Bonne lo boulot,"['Le', 'froid', 'mordant', 'la', 'neige', 'paisse', 'et', 'la', 'glace', 'vive', 'peuvent', 'convaincre', 'les', 'cyclistes', 'les', 'plus', 'endurcis', 'de', 'prendre', 'leur', 'voiture', 'ou', 'le', 'transport', 'en', 'commun', 'mais', 'pas', 'si', 'vous', 'suivez', 'ces', 'judicieux', 'conseils', 'Bonne', 'lo', 'boulot']","['le', u'froid', u'mordant', 'la', u'neig', u'paiss', 'et', 'la', u'glace', u'vive', u'peuvent', u'convaincr', u'les', u'cyclist', u'les', u'plus', u'endurci', 'de', u'prendr', u'leur', u'voitur', 'ou', 'le', u'transport', 'en', u'commun', u'mai', u'pas', 'si', u'vous', u'suivez', u'ces', u'judicieux', u'conseil', u'bonn', 'lo', u'boulot']","Le froid mordant, la neige épaisse et la glace vive peuvent convaincre les cyclistes les plus endurcis de prendre leur voiture ou le transport en commun, mais pas si vous suivez ces judicieux conseils. Bonne Journée vélo-boulot!",Economical
460123390028_10156537955560029,10156537955560029_10156542090835029,,2016-02-16 14:16:35,0,0,0,0,0,0,0,0,tres beaux payisage,[],[],tres beaux payisage,"['tres', 'beaux', 'payisage']","[u'tres', u'beaux', u'payisag']",tres beaux payisage,0.0,Neutral,Timeline Photos,photo,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10156537955560029/?type=3,2016-02-15 11:45:18,3,2,0,3,0,0,0,0,0,0,"Vous voulez vivre des aventures, vous divertir avec toute la famille ou vous évader de la routine? Parcs Canada offre une multitude d’eériences qui pourraient répondre à vos besoins. Profitez de la Journée de la famille pour passer du temps avec vos proches, mais aussi pour vous rapprocher de la nature.",[],['http://ow.ly/YlrAo'],Vous voulez vivre des aventures vous divertir avec toute la famille ou vous vader de la routine Parcs Canada offre une multitude riences qui pourraient pondre vos besoins Profitez de la de la famille pour passer du temps avec vos proches mais aussi pour vous rapprocher de la nature http ow ly YlrAo,"['Vous', 'voulez', 'vivre', 'des', 'aventures', 'vous', 'divertir', 'avec', 'toute', 'la', 'famille', 'ou', 'vous', 'vader', 'de', 'la', 'routine', 'Parcs', 'Canada', 'offre', 'une', 'multitude', 'riences', 'qui', 'pourraient', 'pondre', 'vos', 'besoins', 'Profitez', 'de', 'la', 'de', 'la', 'famille', 'pour', 'passer', 'du', 'temps', 'avec', 'vos', 'proches', 'mais', 'aussi', 'pour', 'vous', 'rapprocher', 'de', 'la', 'nature', 'http', 'ow', 'ly', 'YlrAo']","[u'vous', u'voulez', u'vivr', u'des', u'aventur', u'vous', u'divertir', u'avec', u'tout', 'la', u'famill', 'ou', u'vous', u'vader', 'de', 'la', u'routin', u'parc', u'canada', u'offr', u'une', u'multitud', u'rienc', u'qui', u'pourraient', u'pondr', u'vos', u'besoin', u'profitez', 'de', 'la', 'de', 'la', u'famill', u'pour', u'passer', 'du', u'temp', u'avec', u'vos', u'proch', u'mai', u'aussi', u'pour', u'vous', u'rapproch', 'de', 'la', u'natur', u'http', 'ow', 'ly', u'ylrao']","Vous voulez vivre des aventures, vous divertir avec toute la famille ou vous évader de la routine? Parcs Canada offre une multitude d’expériences qui pourraient répondre à vos besoins. Profitez de la Journée de la famille pour passer du temps avec vos proches, mais aussi pour vous rapprocher de la nature. http://ow.ly/YlrAo",Social
460123390028_10156537955560029,10156537955560029_10156542086500029,,2016-02-16 14:14:39,0,0,0,0,0,0,0,0,trais,[],[],trais,['trais'],[u'trai'],trais,0.0,Neutral,Timeline Photos,photo,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10156537955560029/?type=3,2016-02-15 11:45:18,3,2,0,3,0,0,0,0,0,0,"Vous voulez vivre des aventures, vous divertir avec toute la famille ou vous évader de la routine? Parcs Canada offre une multitude d’eériences qui pourraient répondre à vos besoins. Profitez de la Journée de la famille pour passer du temps avec vos proches, mais aussi pour vous rapprocher de la nature.",[],['http://ow.ly/YlrAo'],Vous voulez vivre des aventures vous divertir avec toute la famille ou vous vader de la routine Parcs Canada offre une multitude riences qui pourraient pondre vos besoins Profitez de la de la famille pour passer du temps avec vos proches mais aussi pour vous rapprocher de la nature http ow ly YlrAo,"['Vous', 'voulez', 'vivre', 'des', 'aventures', 'vous', 'divertir', 'avec', 'toute', 'la', 'famille', 'ou', 'vous', 'vader', 'de', 'la', 'routine', 'Parcs', 'Canada', 'offre', 'une', 'multitude', 'riences', 'qui', 'pourraient', 'pondre', 'vos', 'besoins', 'Profitez', 'de', 'la', 'de', 'la', 'famille', 'pour', 'passer', 'du', 'temps', 'avec', 'vos', 'proches', 'mais', 'aussi', 'pour', 'vous', 'rapprocher', 'de', 'la', 'nature', 'http', 'ow', 'ly', 'YlrAo']","[u'vous', u'voulez', u'vivr', u'des', u'aventur', u'vous', u'divertir', u'avec', u'tout', 'la', u'famill', 'ou', u'vous', u'vader', 'de', 'la', u'routin', u'parc', u'canada', u'offr', u'une', u'multitud', u'rienc', u'qui', u'pourraient', u'pondr', u'vos', u'besoin', u'profitez', 'de', 'la', 'de', 'la', u'famill', u'pour', u'passer', 'du', u'temp', u'avec', u'vos', u'proch', u'mai', u'aussi', u'pour', u'vous', u'rapproch', 'de', 'la', u'natur', u'http', 'ow', 'ly', u'ylrao']","Vous voulez vivre des aventures, vous divertir avec toute la famille ou vous évader de la routine? Parcs Canada offre une multitude d’expériences qui pourraient répondre à vos besoins. Profitez de la Journée de la famille pour passer du temps avec vos proches, mais aussi pour vous rapprocher de la nature. http://ow.ly/YlrAo",Social
460123390028_10156565785845029,10156565785845029_10156568997375029,,2016-02-24 07:21:09,0,0,0,0,0,0,0,0,nous avons l'obligation de proteger nos animaux qui sont envoie de disparition,[],[],obligation proteger animaux envoie disparition,"['obligation', 'proteger', 'animaux', 'envoie', 'disparition']","[u'oblig', u'proteg', u'animaux', u'envoi', u'disparit']",nous avons l'obligation de proteger nos animaux qui sont envoie de disparition,0.0,Neutral,Timeline Photos,photo,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10156565785845029/?type=3,2016-02-23 09:35:09,18,3,0,18,0,0,0,0,0,0,"Les agents de Pêches et Océans Canada ont été observés par une mère grizzli et ses trois oursons pendant une patrouille près de Kincolith, en C.-B. Suivez Pêches et Océans C.-B. sur Twitter :",[],['http://twitter.com/MPO_Pacifique'],Les agents de et ans Canada ont par une grizzli et ses trois oursons pendant une patrouille de Kincolith en Suivez et ans sur Twitter http twitter com,"['Les', 'agents', 'de', 'et', 'ans', 'Canada', 'ont', 'par', 'une', 'grizzli', 'et', 'ses', 'trois', 'oursons', 'pendant', 'une', 'patrouille', 'de', 'Kincolith', 'en', 'Suivez', 'et', 'ans', 'sur', 'Twitter', 'http', 'twitter', 'com']","[u'les', u'agent', 'de', 'et', u'an', u'canada', u'ont', u'par', u'une', u'grizzli', 'et', u'ses', u'troi', u'ourson', u'pendant', u'une', u'patrouill', 'de', u'kincolith', 'en', u'suivez', 'et', u'an', u'sur', u'twitter', u'http', u'twitter', u'com']","Les agents de Pêches et Océans Canada ont été observés par une mère grizzli et ses trois oursons pendant une patrouille près de Kincolith, en C.-B. 

Suivez Pêches et Océans C.-B. sur Twitter : http://twitter.com/MPO_Pacifique",Social
460123390028_10156565785845029,10156565785845029_10156565789955029,,2016-02-23 09:36:39,1,1,0,0,0,0,0,0,Mélanie Mathieu checcckkkkk comment sont beau,[],[],lanie Mathieu checcckkkkk comment sont beau,"['lanie', 'Mathieu', 'checcckkkkk', 'comment', 'sont', 'beau']","[u'lani', u'mathieu', u'checcckkkkk', u'comment', u'sont', u'beau']",Mélanie Mathieu  checcckkkkk comment sont beau,0.0,Neutral,Timeline Photos,photo,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10156565785845029/?type=3,2016-02-23 09:35:09,18,3,0,18,0,0,0,0,0,0,"Les agents de Pêches et Océans Canada ont été observés par une mère grizzli et ses trois oursons pendant une patrouille près de Kincolith, en C.-B. Suivez Pêches et Océans C.-B. sur Twitter :",[],['http://twitter.com/MPO_Pacifique'],Les agents de et ans Canada ont par une grizzli et ses trois oursons pendant une patrouille de Kincolith en Suivez et ans sur Twitter http twitter com,"['Les', 'agents', 'de', 'et', 'ans', 'Canada', 'ont', 'par', 'une', 'grizzli', 'et', 'ses', 'trois', 'oursons', 'pendant', 'une', 'patrouille', 'de', 'Kincolith', 'en', 'Suivez', 'et', 'ans', 'sur', 'Twitter', 'http', 'twitter', 'com']","[u'les', u'agent', 'de', 'et', u'an', u'canada', u'ont', u'par', u'une', u'grizzli', 'et', u'ses', u'troi', u'ourson', u'pendant', u'une', u'patrouill', 'de', u'kincolith', 'en', u'suivez', 'et', u'an', u'sur', u'twitter', u'http', u'twitter', u'com']","Les agents de Pêches et Océans Canada ont été observés par une mère grizzli et ses trois oursons pendant une patrouille près de Kincolith, en C.-B. 

Suivez Pêches et Océans C.-B. sur Twitter : http://twitter.com/MPO_Pacifique",Social
460123390028_10156565785845029,10156565785845029_10156565832695029,,2016-02-23 09:51:51,0,0,0,0,0,0,0,0,"oui,oui,oui,",[],[],oui oui oui,"['oui', 'oui', 'oui']","[u'oui', u'oui', u'oui']","oui,oui,oui,",0.0,Neutral,Timeline Photos,photo,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10156565785845029/?type=3,2016-02-23 09:35:09,18,3,0,18,0,0,0,0,0,0,"Les agents de Pêches et Océans Canada ont été observés par une mère grizzli et ses trois oursons pendant une patrouille près de Kincolith, en C.-B. Suivez Pêches et Océans C.-B. sur Twitter :",[],['http://twitter.com/MPO_Pacifique'],Les agents de et ans Canada ont par une grizzli et ses trois oursons pendant une patrouille de Kincolith en Suivez et ans sur Twitter http twitter com,"['Les', 'agents', 'de', 'et', 'ans', 'Canada', 'ont', 'par', 'une', 'grizzli', 'et', 'ses', 'trois', 'oursons', 'pendant', 'une', 'patrouille', 'de', 'Kincolith', 'en', 'Suivez', 'et', 'ans', 'sur', 'Twitter', 'http', 'twitter', 'com']","[u'les', u'agent', 'de', 'et', u'an', u'canada', u'ont', u'par', u'une', u'grizzli', 'et', u'ses', u'troi', u'ourson', u'pendant', u'une', u'patrouill', 'de', u'kincolith', 'en', u'suivez', 'et', u'an', u'sur', u'twitter', u'http', u'twitter', u'com']","Les agents de Pêches et Océans Canada ont été observés par une mère grizzli et ses trois oursons pendant une patrouille près de Kincolith, en C.-B. 

Suivez Pêches et Océans C.-B. sur Twitter : http://twitter.com/MPO_Pacifique",Social
