status_id,comment_id,parent_id,comment_published,num_reactions_comment,num_likes_comment,num_loves_comment,num_wows_comment,num_hahas_comment,num_sads_comment,num_angrys_comment,num_special_comment,comment_message_cleaned,hashtags_comment,urls_comment,text_filtered_comment,text_tokenized_comment,text_stemmed_comment,text_original_comment,text_sentiment_original_scores,text_sentiment_original_scores_type,link_name,status_type,status_link,status_published,num_reactions_post,num_comments,num_shares,num_likes_post,num_loves_post,num_wows_post,num_hahas_post,num_sads_post,num_angrys_post,num_special_post,status_message_cleaned,hashtags_post,urls_post,text_filtered_post,text_tokenized_post,text_stemmed_post,text_original_post,category
299048997203389_322245298217092,322245298217092_323370694771219,,2017-07-23 20:17:28,0,0,0,0,0,0,0,0,Andrée,[],[],,[],[],Andrée,0.0,Neutral,Timeline Photos,photo,https://www.facebook.com/GardeCotiereCanadienne/photos/a.315762808865341.1073741828.299048997203389/322245298217092/?type=3,2017-07-21 10:30:10,11,4,58,11,0,0,0,0,0,0,La vue et la visite des grands voiliers accostés au port de Québec ont éveillé votre intérêt? Leur présence permet la découverte du caractère unique du secteur maritime et de la vie du personnel navigant. La Garde côtière canadienne recrute actuellement et pourrait vous offrir la chance d’avoir une carrière sans pareille! Consultez l’éventail des possibilités offertes : et .,[],"['https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1016490&toggleLanguage=fr', 'http://www.ccg-gcc.gc.ca/College-et-carrieres/Carrieres']",La vue et la visite des grands voiliers au port de bec ont votre Leur sence permet la couverte du unique du secteur maritime et de la vie du personnel navigant La Garde canadienne recrute actuellement et pourrait vous offrir la chance avoir une sans pareille Consultez ventail des offertes https emploisfp psjobs cfp psc gc ca psrs srfp applicant page1800 poster 1016490 toggleLanguage fr et http www ccg gcc gc ca College et carrieres Carrieres,"['La', 'vue', 'et', 'la', 'visite', 'des', 'grands', 'voiliers', 'au', 'port', 'de', 'bec', 'ont', 'votre', 'Leur', 'sence', 'permet', 'la', 'couverte', 'du', 'unique', 'du', 'secteur', 'maritime', 'et', 'de', 'la', 'vie', 'du', 'personnel', 'navigant', 'La', 'Garde', 'canadienne', 'recrute', 'actuellement', 'et', 'pourrait', 'vous', 'offrir', 'la', 'chance', 'avoir', 'une', 'sans', 'pareille', 'Consultez', 'ventail', 'des', 'offertes', 'https', 'emploisfp', 'psjobs', 'cfp', 'psc', 'gc', 'ca', 'psrs', 'srfp', 'applicant', 'page1800', 'poster', '1016490', 'toggleLanguage', 'fr', 'et', 'http', 'www', 'ccg', 'gcc', 'gc', 'ca', 'College', 'et', 'carrieres', 'Carrieres']","['la', u'vue', 'et', 'la', u'visit', u'des', u'grand', u'voilier', 'au', u'port', 'de', u'bec', u'ont', u'votr', u'leur', u'senc', u'permet', 'la', u'couvert', 'du', u'uniqu', 'du', u'secteur', u'maritim', 'et', 'de', 'la', u'vie', 'du', u'personnel', u'navig', 'la', u'gard', u'canadienn', u'recrut', u'actuel', 'et', u'pourrait', u'vous', u'offrir', 'la', u'chanc', u'avoir', u'une', u'san', u'pareill', u'consultez', u'ventail', u'des', u'offert', u'https', u'emploisfp', u'psjob', u'cfp', u'psc', 'gc', 'ca', u'psrs', u'srfp', u'applic', u'page1800', u'poster', u'1016490', u'togglelanguag', 'fr', 'et', u'http', u'www', u'ccg', u'gcc', 'gc', 'ca', u'colleg', 'et', u'carrier', u'carrier']",La vue et la visite des grands voiliers accostés au port de Québec ont éveillé votre intérêt? Leur présence permet la découverte du caractère unique du secteur maritime et de la vie du personnel navigant. La Garde côtière canadienne recrute actuellement et pourrait vous offrir la chance d’avoir une carrière sans pareille! Consultez l’éventail des possibilités offertes : https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1016490&toggleLanguage=fr et  http://www.ccg-gcc.gc.ca/College-et-carrieres/Carrieres.,Economical
299048997203389_322245298217092,322245298217092_323590458082576,322245298217092_323370694771219,2017-07-24 07:49:17,0,0,0,0,0,0,0,0,merci,[],[],merci,['merci'],[u'merci'],merci 😊,0.0,Neutral,Timeline Photos,photo,https://www.facebook.com/GardeCotiereCanadienne/photos/a.315762808865341.1073741828.299048997203389/322245298217092/?type=3,2017-07-21 10:30:10,11,4,58,11,0,0,0,0,0,0,La vue et la visite des grands voiliers accostés au port de Québec ont éveillé votre intérêt? Leur présence permet la découverte du caractère unique du secteur maritime et de la vie du personnel navigant. La Garde côtière canadienne recrute actuellement et pourrait vous offrir la chance d’avoir une carrière sans pareille! Consultez l’éventail des possibilités offertes : et .,[],"['https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1016490&toggleLanguage=fr', 'http://www.ccg-gcc.gc.ca/College-et-carrieres/Carrieres']",La vue et la visite des grands voiliers au port de bec ont votre Leur sence permet la couverte du unique du secteur maritime et de la vie du personnel navigant La Garde canadienne recrute actuellement et pourrait vous offrir la chance avoir une sans pareille Consultez ventail des offertes https emploisfp psjobs cfp psc gc ca psrs srfp applicant page1800 poster 1016490 toggleLanguage fr et http www ccg gcc gc ca College et carrieres Carrieres,"['La', 'vue', 'et', 'la', 'visite', 'des', 'grands', 'voiliers', 'au', 'port', 'de', 'bec', 'ont', 'votre', 'Leur', 'sence', 'permet', 'la', 'couverte', 'du', 'unique', 'du', 'secteur', 'maritime', 'et', 'de', 'la', 'vie', 'du', 'personnel', 'navigant', 'La', 'Garde', 'canadienne', 'recrute', 'actuellement', 'et', 'pourrait', 'vous', 'offrir', 'la', 'chance', 'avoir', 'une', 'sans', 'pareille', 'Consultez', 'ventail', 'des', 'offertes', 'https', 'emploisfp', 'psjobs', 'cfp', 'psc', 'gc', 'ca', 'psrs', 'srfp', 'applicant', 'page1800', 'poster', '1016490', 'toggleLanguage', 'fr', 'et', 'http', 'www', 'ccg', 'gcc', 'gc', 'ca', 'College', 'et', 'carrieres', 'Carrieres']","['la', u'vue', 'et', 'la', u'visit', u'des', u'grand', u'voilier', 'au', u'port', 'de', u'bec', u'ont', u'votr', u'leur', u'senc', u'permet', 'la', u'couvert', 'du', u'uniqu', 'du', u'secteur', u'maritim', 'et', 'de', 'la', u'vie', 'du', u'personnel', u'navig', 'la', u'gard', u'canadienn', u'recrut', u'actuel', 'et', u'pourrait', u'vous', u'offrir', 'la', u'chanc', u'avoir', u'une', u'san', u'pareill', u'consultez', u'ventail', u'des', u'offert', u'https', u'emploisfp', u'psjob', u'cfp', u'psc', 'gc', 'ca', u'psrs', u'srfp', u'applic', u'page1800', u'poster', u'1016490', u'togglelanguag', 'fr', 'et', u'http', u'www', u'ccg', u'gcc', 'gc', 'ca', u'colleg', 'et', u'carrier', u'carrier']",La vue et la visite des grands voiliers accostés au port de Québec ont éveillé votre intérêt? Leur présence permet la découverte du caractère unique du secteur maritime et de la vie du personnel navigant. La Garde côtière canadienne recrute actuellement et pourrait vous offrir la chance d’avoir une carrière sans pareille! Consultez l’éventail des possibilités offertes : https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1016490&toggleLanguage=fr et  http://www.ccg-gcc.gc.ca/College-et-carrieres/Carrieres.,Economical
299048997203389_322245298217092,322245298217092_323538464754442,,2017-07-24 05:09:28,0,0,0,0,0,0,0,0,Pascal Tardif,[],[],Pascal Tardif,"['Pascal', 'Tardif']","[u'pascal', u'tardif']",Pascal Tardif,0.0,Neutral,Timeline Photos,photo,https://www.facebook.com/GardeCotiereCanadienne/photos/a.315762808865341.1073741828.299048997203389/322245298217092/?type=3,2017-07-21 10:30:10,11,4,58,11,0,0,0,0,0,0,La vue et la visite des grands voiliers accostés au port de Québec ont éveillé votre intérêt? Leur présence permet la découverte du caractère unique du secteur maritime et de la vie du personnel navigant. La Garde côtière canadienne recrute actuellement et pourrait vous offrir la chance d’avoir une carrière sans pareille! Consultez l’éventail des possibilités offertes : et .,[],"['https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1016490&toggleLanguage=fr', 'http://www.ccg-gcc.gc.ca/College-et-carrieres/Carrieres']",La vue et la visite des grands voiliers au port de bec ont votre Leur sence permet la couverte du unique du secteur maritime et de la vie du personnel navigant La Garde canadienne recrute actuellement et pourrait vous offrir la chance avoir une sans pareille Consultez ventail des offertes https emploisfp psjobs cfp psc gc ca psrs srfp applicant page1800 poster 1016490 toggleLanguage fr et http www ccg gcc gc ca College et carrieres Carrieres,"['La', 'vue', 'et', 'la', 'visite', 'des', 'grands', 'voiliers', 'au', 'port', 'de', 'bec', 'ont', 'votre', 'Leur', 'sence', 'permet', 'la', 'couverte', 'du', 'unique', 'du', 'secteur', 'maritime', 'et', 'de', 'la', 'vie', 'du', 'personnel', 'navigant', 'La', 'Garde', 'canadienne', 'recrute', 'actuellement', 'et', 'pourrait', 'vous', 'offrir', 'la', 'chance', 'avoir', 'une', 'sans', 'pareille', 'Consultez', 'ventail', 'des', 'offertes', 'https', 'emploisfp', 'psjobs', 'cfp', 'psc', 'gc', 'ca', 'psrs', 'srfp', 'applicant', 'page1800', 'poster', '1016490', 'toggleLanguage', 'fr', 'et', 'http', 'www', 'ccg', 'gcc', 'gc', 'ca', 'College', 'et', 'carrieres', 'Carrieres']","['la', u'vue', 'et', 'la', u'visit', u'des', u'grand', u'voilier', 'au', u'port', 'de', u'bec', u'ont', u'votr', u'leur', u'senc', u'permet', 'la', u'couvert', 'du', u'uniqu', 'du', u'secteur', u'maritim', 'et', 'de', 'la', u'vie', 'du', u'personnel', u'navig', 'la', u'gard', u'canadienn', u'recrut', u'actuel', 'et', u'pourrait', u'vous', u'offrir', 'la', u'chanc', u'avoir', u'une', u'san', u'pareill', u'consultez', u'ventail', u'des', u'offert', u'https', u'emploisfp', u'psjob', u'cfp', u'psc', 'gc', 'ca', u'psrs', u'srfp', u'applic', u'page1800', u'poster', u'1016490', u'togglelanguag', 'fr', 'et', u'http', u'www', u'ccg', u'gcc', 'gc', 'ca', u'colleg', 'et', u'carrier', u'carrier']",La vue et la visite des grands voiliers accostés au port de Québec ont éveillé votre intérêt? Leur présence permet la découverte du caractère unique du secteur maritime et de la vie du personnel navigant. La Garde côtière canadienne recrute actuellement et pourrait vous offrir la chance d’avoir une carrière sans pareille! Consultez l’éventail des possibilités offertes : https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1016490&toggleLanguage=fr et  http://www.ccg-gcc.gc.ca/College-et-carrieres/Carrieres.,Economical
299048997203389_322245298217092,322245298217092_323703568071265,,2017-07-24 12:55:42,0,0,0,0,0,0,0,0,Frandi TeaBerry,[],[],Frandi TeaBerry,"['Frandi', 'TeaBerry']","[u'frandi', u'teaberri']",Frandi TeaBerry,0.0,Neutral,Timeline Photos,photo,https://www.facebook.com/GardeCotiereCanadienne/photos/a.315762808865341.1073741828.299048997203389/322245298217092/?type=3,2017-07-21 10:30:10,11,4,58,11,0,0,0,0,0,0,La vue et la visite des grands voiliers accostés au port de Québec ont éveillé votre intérêt? Leur présence permet la découverte du caractère unique du secteur maritime et de la vie du personnel navigant. La Garde côtière canadienne recrute actuellement et pourrait vous offrir la chance d’avoir une carrière sans pareille! Consultez l’éventail des possibilités offertes : et .,[],"['https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1016490&toggleLanguage=fr', 'http://www.ccg-gcc.gc.ca/College-et-carrieres/Carrieres']",La vue et la visite des grands voiliers au port de bec ont votre Leur sence permet la couverte du unique du secteur maritime et de la vie du personnel navigant La Garde canadienne recrute actuellement et pourrait vous offrir la chance avoir une sans pareille Consultez ventail des offertes https emploisfp psjobs cfp psc gc ca psrs srfp applicant page1800 poster 1016490 toggleLanguage fr et http www ccg gcc gc ca College et carrieres Carrieres,"['La', 'vue', 'et', 'la', 'visite', 'des', 'grands', 'voiliers', 'au', 'port', 'de', 'bec', 'ont', 'votre', 'Leur', 'sence', 'permet', 'la', 'couverte', 'du', 'unique', 'du', 'secteur', 'maritime', 'et', 'de', 'la', 'vie', 'du', 'personnel', 'navigant', 'La', 'Garde', 'canadienne', 'recrute', 'actuellement', 'et', 'pourrait', 'vous', 'offrir', 'la', 'chance', 'avoir', 'une', 'sans', 'pareille', 'Consultez', 'ventail', 'des', 'offertes', 'https', 'emploisfp', 'psjobs', 'cfp', 'psc', 'gc', 'ca', 'psrs', 'srfp', 'applicant', 'page1800', 'poster', '1016490', 'toggleLanguage', 'fr', 'et', 'http', 'www', 'ccg', 'gcc', 'gc', 'ca', 'College', 'et', 'carrieres', 'Carrieres']","['la', u'vue', 'et', 'la', u'visit', u'des', u'grand', u'voilier', 'au', u'port', 'de', u'bec', u'ont', u'votr', u'leur', u'senc', u'permet', 'la', u'couvert', 'du', u'uniqu', 'du', u'secteur', u'maritim', 'et', 'de', 'la', u'vie', 'du', u'personnel', u'navig', 'la', u'gard', u'canadienn', u'recrut', u'actuel', 'et', u'pourrait', u'vous', u'offrir', 'la', u'chanc', u'avoir', u'une', u'san', u'pareill', u'consultez', u'ventail', u'des', u'offert', u'https', u'emploisfp', u'psjob', u'cfp', u'psc', 'gc', 'ca', u'psrs', u'srfp', u'applic', u'page1800', u'poster', u'1016490', u'togglelanguag', 'fr', 'et', u'http', u'www', u'ccg', u'gcc', 'gc', 'ca', u'colleg', 'et', u'carrier', u'carrier']",La vue et la visite des grands voiliers accostés au port de Québec ont éveillé votre intérêt? Leur présence permet la découverte du caractère unique du secteur maritime et de la vie du personnel navigant. La Garde côtière canadienne recrute actuellement et pourrait vous offrir la chance d’avoir une carrière sans pareille! Consultez l’éventail des possibilités offertes : https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1016490&toggleLanguage=fr et  http://www.ccg-gcc.gc.ca/College-et-carrieres/Carrieres.,Economical
299048997203389_322245298217092,322245298217092_325168194591469,,2017-07-27 18:45:44,1,1,0,0,0,0,0,0,"Ben bordel ils embauchent ... Plein de patience à vous tous , débrouillez vous avec Phénix. Mais enfin si vous étes intéressés, il y a toujours une vie à bord à date.",[],[],Ben bordel ils embauchent Plein de patience vous tous brouillez vous avec nix Mais enfin si vous tes il toujours une vie bord date,"['Ben', 'bordel', 'ils', 'embauchent', 'Plein', 'de', 'patience', 'vous', 'tous', 'brouillez', 'vous', 'avec', 'nix', 'Mais', 'enfin', 'si', 'vous', 'tes', 'il', 'toujours', 'une', 'vie', 'bord', 'date']","[u'ben', u'bordel', u'il', u'embauch', u'plein', 'de', u'patienc', u'vous', u'tous', u'brouillez', u'vous', u'avec', u'nix', u'mai', u'enfin', 'si', u'vous', u'tes', 'il', u'toujour', u'une', u'vie', u'bord', u'date']","Ben bordel ils embauchent ... Plein de patience à vous tous ,  débrouillez vous avec Phénix. Mais enfin si vous étes intéressés, il y a toujours une vie à bord à date.",0.0,Neutral,Timeline Photos,photo,https://www.facebook.com/GardeCotiereCanadienne/photos/a.315762808865341.1073741828.299048997203389/322245298217092/?type=3,2017-07-21 10:30:10,11,4,58,11,0,0,0,0,0,0,La vue et la visite des grands voiliers accostés au port de Québec ont éveillé votre intérêt? Leur présence permet la découverte du caractère unique du secteur maritime et de la vie du personnel navigant. La Garde côtière canadienne recrute actuellement et pourrait vous offrir la chance d’avoir une carrière sans pareille! Consultez l’éventail des possibilités offertes : et .,[],"['https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1016490&toggleLanguage=fr', 'http://www.ccg-gcc.gc.ca/College-et-carrieres/Carrieres']",La vue et la visite des grands voiliers au port de bec ont votre Leur sence permet la couverte du unique du secteur maritime et de la vie du personnel navigant La Garde canadienne recrute actuellement et pourrait vous offrir la chance avoir une sans pareille Consultez ventail des offertes https emploisfp psjobs cfp psc gc ca psrs srfp applicant page1800 poster 1016490 toggleLanguage fr et http www ccg gcc gc ca College et carrieres Carrieres,"['La', 'vue', 'et', 'la', 'visite', 'des', 'grands', 'voiliers', 'au', 'port', 'de', 'bec', 'ont', 'votre', 'Leur', 'sence', 'permet', 'la', 'couverte', 'du', 'unique', 'du', 'secteur', 'maritime', 'et', 'de', 'la', 'vie', 'du', 'personnel', 'navigant', 'La', 'Garde', 'canadienne', 'recrute', 'actuellement', 'et', 'pourrait', 'vous', 'offrir', 'la', 'chance', 'avoir', 'une', 'sans', 'pareille', 'Consultez', 'ventail', 'des', 'offertes', 'https', 'emploisfp', 'psjobs', 'cfp', 'psc', 'gc', 'ca', 'psrs', 'srfp', 'applicant', 'page1800', 'poster', '1016490', 'toggleLanguage', 'fr', 'et', 'http', 'www', 'ccg', 'gcc', 'gc', 'ca', 'College', 'et', 'carrieres', 'Carrieres']","['la', u'vue', 'et', 'la', u'visit', u'des', u'grand', u'voilier', 'au', u'port', 'de', u'bec', u'ont', u'votr', u'leur', u'senc', u'permet', 'la', u'couvert', 'du', u'uniqu', 'du', u'secteur', u'maritim', 'et', 'de', 'la', u'vie', 'du', u'personnel', u'navig', 'la', u'gard', u'canadienn', u'recrut', u'actuel', 'et', u'pourrait', u'vous', u'offrir', 'la', u'chanc', u'avoir', u'une', u'san', u'pareill', u'consultez', u'ventail', u'des', u'offert', u'https', u'emploisfp', u'psjob', u'cfp', u'psc', 'gc', 'ca', u'psrs', u'srfp', u'applic', u'page1800', u'poster', u'1016490', u'togglelanguag', 'fr', 'et', u'http', u'www', u'ccg', u'gcc', 'gc', 'ca', u'colleg', 'et', u'carrier', u'carrier']",La vue et la visite des grands voiliers accostés au port de Québec ont éveillé votre intérêt? Leur présence permet la découverte du caractère unique du secteur maritime et de la vie du personnel navigant. La Garde côtière canadienne recrute actuellement et pourrait vous offrir la chance d’avoir une carrière sans pareille! Consultez l’éventail des possibilités offertes : https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1016490&toggleLanguage=fr et  http://www.ccg-gcc.gc.ca/College-et-carrieres/Carrieres.,Economical
299048997203389_328125870962368,328125870962368_329506740824281,,2017-08-06 20:09:13,0,0,0,0,0,0,0,0,Moi,[],[],Moi,['Moi'],[u'moi'],Moi 💪👌😁,0.0,Neutral,Timeline Photos,photo,https://www.facebook.com/GardeCotiereCanadienne/photos/a.315762808865341.1073741828.299048997203389/328125870962368/?type=3,2017-08-03 14:18:35,4,1,10,4,0,0,0,0,0,0,Vous détenez un brevet d’officier de pont et avez de l’eérience en navigation? Relevez de nouveaux défis et devenez coordonnateur en recherche et sauvetage maritime pour la GCC: .,[],['http://bit.ly/2vQwYIh'],Vous tenez un brevet officier de pont et avez de rience en navigation Relevez de nouveaux fis et devenez coordonnateur en recherche et sauvetage maritime pour la GCC http bit ly 2vQwYIh,"['Vous', 'tenez', 'un', 'brevet', 'officier', 'de', 'pont', 'et', 'avez', 'de', 'rience', 'en', 'navigation', 'Relevez', 'de', 'nouveaux', 'fis', 'et', 'devenez', 'coordonnateur', 'en', 'recherche', 'et', 'sauvetage', 'maritime', 'pour', 'la', 'GCC', 'http', 'bit', 'ly', '2vQwYIh']","[u'vous', u'tenez', 'un', u'brevet', u'offici', 'de', u'pont', 'et', u'avez', 'de', u'rienc', 'en', u'navig', u'relevez', 'de', u'nouveaux', u'fis', 'et', u'devenez', u'coordonnateur', 'en', u'recherch', 'et', u'sauvetag', u'maritim', u'pour', 'la', u'gcc', u'http', u'bit', 'ly', u'2vqwyih']",Vous détenez un brevet d’officier de pont et avez de l’expérience en navigation? Relevez de nouveaux défis et devenez coordonnateur en recherche et sauvetage maritime pour la GCC: http://bit.ly/2vQwYIh.,Environmental
299048997203389_333704420404513,333704420404513_333813687060253,,2017-08-17 16:06:13,1,1,0,0,0,0,0,0,Outmane,[],[],Outmane,['Outmane'],[u'outman'],Outmane,0.0,Neutral,,video,https://www.facebook.com/GardeCotiereCanadienne/videos/333704420404513/,2017-08-17 09:53:12,15,2,1,15,0,0,0,0,0,0,"Durant sa mission dans l’océan Atlantique, effectuée en dans le cadre de la déclaration de Galway, le NGCC Louis S. St-Laurent s’est heurté à des vagues, révélant ainsi que la recherche en haute mer n’est pas toujours de tout repos.",[],[],Durant sa mission dans Atlantique en 2016 dans le cadre de la claration de Galway le NGCC Louis St Laurent est des vagues lant ainsi que la recherche en haute mer est pas toujours de tout repos,"['Durant', 'sa', 'mission', 'dans', 'Atlantique', 'en', '2016', 'dans', 'le', 'cadre', 'de', 'la', 'claration', 'de', 'Galway', 'le', 'NGCC', 'Louis', 'St', 'Laurent', 'est', 'des', 'vagues', 'lant', 'ainsi', 'que', 'la', 'recherche', 'en', 'haute', 'mer', 'est', 'pas', 'toujours', 'de', 'tout', 'repos']","[u'durant', 'sa', u'mission', u'dan', u'atlantiqu', 'en', u'2016', u'dan', 'le', u'cadr', 'de', 'la', u'clarat', 'de', u'galway', 'le', u'ngcc', u'loui', 'st', u'laurent', u'est', u'des', u'vagu', u'lant', u'ainsi', u'que', 'la', u'recherch', 'en', u'haut', u'mer', u'est', u'pas', u'toujour', 'de', u'tout', u'repo']","Durant sa mission dans l’océan Atlantique, effectuée en 2016 dans le cadre de la déclaration de Galway, le NGCC Louis S. St-Laurent s’est heurté à des vagues, révélant ainsi que la recherche en haute mer n’est pas toujours de tout repos.",Social
299048997203389_333704420404513,333704420404513_333814117060210,,2017-08-17 16:09:20,1,1,0,0,0,0,0,0,Akhoya hadchi rir kdob hhhh,[],[],Akhoya hadchi rir kdob hhhh,"['Akhoya', 'hadchi', 'rir', 'kdob', 'hhhh']","[u'akhoya', u'hadchi', u'rir', u'kdob', u'hhhh']",Akhoya hadchi rir kdob hhhh,0.0,Neutral,,video,https://www.facebook.com/GardeCotiereCanadienne/videos/333704420404513/,2017-08-17 09:53:12,15,2,1,15,0,0,0,0,0,0,"Durant sa mission dans l’océan Atlantique, effectuée en dans le cadre de la déclaration de Galway, le NGCC Louis S. St-Laurent s’est heurté à des vagues, révélant ainsi que la recherche en haute mer n’est pas toujours de tout repos.",[],[],Durant sa mission dans Atlantique en 2016 dans le cadre de la claration de Galway le NGCC Louis St Laurent est des vagues lant ainsi que la recherche en haute mer est pas toujours de tout repos,"['Durant', 'sa', 'mission', 'dans', 'Atlantique', 'en', '2016', 'dans', 'le', 'cadre', 'de', 'la', 'claration', 'de', 'Galway', 'le', 'NGCC', 'Louis', 'St', 'Laurent', 'est', 'des', 'vagues', 'lant', 'ainsi', 'que', 'la', 'recherche', 'en', 'haute', 'mer', 'est', 'pas', 'toujours', 'de', 'tout', 'repos']","[u'durant', 'sa', u'mission', u'dan', u'atlantiqu', 'en', u'2016', u'dan', 'le', u'cadr', 'de', 'la', u'clarat', 'de', u'galway', 'le', u'ngcc', u'loui', 'st', u'laurent', u'est', u'des', u'vagu', u'lant', u'ainsi', u'que', 'la', u'recherch', 'en', u'haut', u'mer', u'est', u'pas', u'toujour', 'de', u'tout', u'repo']","Durant sa mission dans l’océan Atlantique, effectuée en 2016 dans le cadre de la déclaration de Galway, le NGCC Louis S. St-Laurent s’est heurté à des vagues, révélant ainsi que la recherche en haute mer n’est pas toujours de tout repos.",Social
299048997203389_333704420404513,333704420404513_333815453726743,333704420404513_333814117060210,2017-08-17 16:16:46,0,0,0,0,0,0,0,0,Za3ma za3ma,[],[],Za3ma za3ma,"['Za3ma', 'za3ma']","[u'za3ma', u'za3ma']",Za3ma za3ma :p,0.75,Positive,,video,https://www.facebook.com/GardeCotiereCanadienne/videos/333704420404513/,2017-08-17 09:53:12,15,2,1,15,0,0,0,0,0,0,"Durant sa mission dans l’océan Atlantique, effectuée en dans le cadre de la déclaration de Galway, le NGCC Louis S. St-Laurent s’est heurté à des vagues, révélant ainsi que la recherche en haute mer n’est pas toujours de tout repos.",[],[],Durant sa mission dans Atlantique en 2016 dans le cadre de la claration de Galway le NGCC Louis St Laurent est des vagues lant ainsi que la recherche en haute mer est pas toujours de tout repos,"['Durant', 'sa', 'mission', 'dans', 'Atlantique', 'en', '2016', 'dans', 'le', 'cadre', 'de', 'la', 'claration', 'de', 'Galway', 'le', 'NGCC', 'Louis', 'St', 'Laurent', 'est', 'des', 'vagues', 'lant', 'ainsi', 'que', 'la', 'recherche', 'en', 'haute', 'mer', 'est', 'pas', 'toujours', 'de', 'tout', 'repos']","[u'durant', 'sa', u'mission', u'dan', u'atlantiqu', 'en', u'2016', u'dan', 'le', u'cadr', 'de', 'la', u'clarat', 'de', u'galway', 'le', u'ngcc', u'loui', 'st', u'laurent', u'est', u'des', u'vagu', u'lant', u'ainsi', u'que', 'la', u'recherch', 'en', u'haut', u'mer', u'est', u'pas', u'toujour', 'de', u'tout', u'repo']","Durant sa mission dans l’océan Atlantique, effectuée en 2016 dans le cadre de la déclaration de Galway, le NGCC Louis S. St-Laurent s’est heurté à des vagues, révélant ainsi que la recherche en haute mer n’est pas toujours de tout repos.",Social
299048997203389_336327280142227,336327280142227_336675220107433,,2017-08-25 05:37:53,1,1,0,0,0,0,0,0,Océanne Marquis pour oli,[],[],anne Marquis pour oli,"['anne', 'Marquis', 'pour', 'oli']","[u'ann', u'marqui', u'pour', u'oli']",Océanne Marquis pour oli 🙊,0.0,Neutral,Timeline Photos,photo,https://www.facebook.com/GardeCotiereCanadienne/photos/a.315762808865341.1073741828.299048997203389/336327280142227/?type=3,2017-08-24 08:01:03,9,1,5,8,1,0,0,0,0,0,Ceci pourrait être votre bureau! Découvrez une grande variété d'emplois en mer et à terre avec la Garde côtière canadienne. Intéressez? Nous embauchons!,[],['http://ow.ly/5EXn30dJNpb'],Ceci pourrait votre bureau couvrez une grande emplois en mer et terre avec la Garde canadienne ressez Nous embauchons http ow ly 5EXn30dJNpb,"['Ceci', 'pourrait', 'votre', 'bureau', 'couvrez', 'une', 'grande', 'emplois', 'en', 'mer', 'et', 'terre', 'avec', 'la', 'Garde', 'canadienne', 'ressez', 'Nous', 'embauchons', 'http', 'ow', 'ly', '5EXn30dJNpb']","[u'ceci', u'pourrait', u'votr', u'bureau', u'couvrez', u'une', u'grand', u'emploi', 'en', u'mer', 'et', u'terr', u'avec', 'la', u'gard', u'canadienn', u'ressez', u'nous', u'embauchon', u'http', 'ow', 'ly', u'5exn30djnpb']",Ceci pourrait être votre bureau! Découvrez une grande variété d'emplois en mer et à terre avec la Garde côtière canadienne. Intéressez? Nous embauchons! http://ow.ly/5EXn30dJNpb,Economical
