status_id,comment_id,parent_id,comment_published,num_reactions_comment,num_likes_comment,num_loves_comment,num_wows_comment,num_hahas_comment,num_sads_comment,num_angrys_comment,num_special_comment,comment_message_cleaned,hashtags_comment,urls_comment,text_filtered_comment,text_tokenized_comment,text_stemmed_comment,text_original_comment,text_sentiment_original_scores,text_sentiment_original_scores_type,link_name,status_type,status_link,status_published,num_reactions_post,num_comments,num_shares,num_likes_post,num_loves_post,num_wows_post,num_hahas_post,num_sads_post,num_angrys_post,num_special_post,status_message_cleaned,hashtags_post,urls_post,text_filtered_post,text_tokenized_post,text_stemmed_post,text_original_post,category
632493333805962_644353892619906,644353892619906_650127525375876,,2017-11-20 12:11:12,0,0,0,0,0,0,0,0,,[],[],,['nan'],[u'nan'],👍,0.0,Neutral,,video,https://www.facebook.com/EnvironmentandClimateChange/videos/644353892619906/,2017-11-10 15:15:32,2,1,0,2,0,0,0,0,0,0,,[],[],,['nan'],[u'nan'],,Social
632493333805962_647696102285685,647696102285685_647726098949352,,2017-11-16 06:43:42,0,0,0,0,0,0,0,0,"Apologies. Due to technical difficulties, we can no longer provide live streaming.",[],[],Apologies Due technical difficulties longer provide live streaming,"['Apologies', 'Due', 'technical', 'difficulties', 'longer', 'provide', 'live', 'streaming']","[u'apolog', u'due', u'technic', u'difficulti', u'longer', u'provid', u'live', u'stream']","Apologies. Due to technical difficulties, we can no longer provide live streaming.",0.003787878787878785,Neutral,Timeline Photos,photo,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/647696102285685/?type=3,2017-11-16 05:25:51,3,1,1,3,0,0,0,0,0,0,"Follow the Environment and Climate Change page to watch live at :45AM EST as Canada and UK welcome partners to the new Alliance, to transition away from traditional coal-fired electricity.",['#PoweringPastCoal'],['http://ow.ly/4a7g30gCdPh'],Follow Environment Climate Change page watch live 45AM EST Canada UK welcome partners new PoweringPastCoal Alliance transition away traditional coal fired electricity http ow ly 4a7g30gCdPh,"['Follow', 'Environment', 'Climate', 'Change', 'page', 'watch', 'live', '45AM', 'EST', 'Canada', 'UK', 'welcome', 'partners', 'new', 'PoweringPastCoal', 'Alliance', 'transition', 'away', 'traditional', 'coal', 'fired', 'electricity', 'http', 'ow', 'ly', '4a7g30gCdPh']","[u'follow', u'environ', u'climat', u'chang', u'page', u'watch', u'live', u'45am', u'est', u'canada', 'uk', u'welcom', u'partner', u'new', u'poweringpastco', u'allianc', u'transit', u'away', u'tradit', u'coal', u'fire', u'electr', u'http', 'ow', 'ly', u'4a7g30gcdph']","Follow the Environment and Climate Change page to watch live at 5:45AM EST as Canada and UK welcome partners to the new #PoweringPastCoal Alliance, to transition away from traditional coal-fired electricity. http://ow.ly/4a7g30gCdPh",Environmental
632493333805962_647726192282676,647726192282676_647726795615949,,2017-11-16 06:45:50,0,0,0,0,0,0,0,0,Sorry to hear that. I was tuning in from home. Good luck with the event!! 🇨🇦,[],[],Sorry hear tuning home Good luck event,"['Sorry', 'hear', 'tuning', 'home', 'Good', 'luck', 'event']","[u'sorri', u'hear', u'tune', u'home', u'good', u'luck', u'event']",Sorry to hear that. I was tuning in from home. Good luck with the event!! 🇨🇦🌎🌱,0.25,Neutral,,status,,2017-11-16 06:43:56,1,1,0,0,0,0,0,1,0,0,"Apologies. Due to technical difficulties, we can no longer provide live streaming of the Powering Past Coal event.",[],[],Apologies Due technical difficulties longer provide live streaming Powering Past Coal event,"['Apologies', 'Due', 'technical', 'difficulties', 'longer', 'provide', 'live', 'streaming', 'Powering', 'Past', 'Coal', 'event']","[u'apolog', u'due', u'technic', u'difficulti', u'longer', u'provid', u'live', u'stream', u'power', u'past', u'coal', u'event']","Apologies. Due to technical difficulties, we can no longer provide live streaming of the Powering Past Coal event.",Social
632493333805962_648707115517917,648707115517917_650109705377658,,2017-11-20 11:31:32,1,1,0,0,0,0,0,0,Ethan Henry....how amazing is Annie?!!! So proud!,[],[],Ethan Henry amazing Annie proud,"['Ethan', 'Henry', 'amazing', 'Annie', 'proud']","[u'ethan', u'henri', u'amaz', u'anni', u'proud']",Ethan Henry....how amazing is Annie?!!!  So proud!,1.0,Positive,International Students' Day,video,https://www.facebook.com/EnvironmentandClimateChange/videos/648707115517917/,2017-11-18 14:15:32,27,2,11,19,8,0,0,0,0,0,"Meet Anne Marie Arko, an Environment and Climate Change Canada student, who worked closely with Canada’s negotiation team to mobilize climate action on the ground at the United Nations Framework Convention on Climate Change (COP23) in Bonn, Germany. Canada supports young people taking climate action. Youth are essential in addressing climate change. We need their innovative ideas and solutions to help build a cleaner, more prosperous Canada for generations to come.",[],[],Meet Anne Marie Arko Environment Climate Change Canada student worked closely negotiation team mobilize climate action ground United Nations Framework Convention Climate Change COP23 Bonn Germany Canada supports young people taking climate action Youth essential addressing climate change need innovative ideas solutions help build cleaner prosperous Canada generations come,"['Meet', 'Anne', 'Marie', 'Arko', 'Environment', 'Climate', 'Change', 'Canada', 'student', 'worked', 'closely', 'negotiation', 'team', 'mobilize', 'climate', 'action', 'ground', 'United', 'Nations', 'Framework', 'Convention', 'Climate', 'Change', 'COP23', 'Bonn', 'Germany', 'Canada', 'supports', 'young', 'people', 'taking', 'climate', 'action', 'Youth', 'essential', 'addressing', 'climate_change', 'need', 'innovative', 'ideas', 'solutions', 'help', 'build', 'cleaner', 'prosperous', 'Canada', 'generations', 'come']","[u'meet', u'ann', u'mari', u'arko', u'environ', u'climat', u'chang', u'canada', u'student', u'work', u'close', u'negoti', u'team', u'mobil', u'climat', u'action', u'ground', u'unit', u'nation', u'framework', u'convent', u'climat', u'chang', u'cop23', u'bonn', u'germani', u'canada', u'support', u'young', u'peopl', u'take', u'climat', u'action', u'youth', u'essenti', u'address', u'climate_chang', u'need', u'innov', u'idea', u'solut', u'help', u'build', u'cleaner', u'prosper', u'canada', u'generat', u'come']","Meet Anne Marie Arko, an Environment and Climate Change Canada student, who worked closely with Canada’s negotiation team to mobilize climate action on the ground at the United Nations Framework Convention on Climate Change (COP23) in Bonn, Germany. Canada supports young people taking climate action. Youth are essential in addressing climate change. We need their innovative ideas and solutions to help build a cleaner, more prosperous Canada for generations to come.",Environmental
632493333805962_648707115517917,648707115517917_651889705199658,,2017-11-23 16:38:13,0,0,0,0,0,0,0,0,Good work .,[],[],Good work,"['Good', 'work']","[u'good', u'work']",Good work .😌😌,0.7,Positive,International Students' Day,video,https://www.facebook.com/EnvironmentandClimateChange/videos/648707115517917/,2017-11-18 14:15:32,27,2,11,19,8,0,0,0,0,0,"Meet Anne Marie Arko, an Environment and Climate Change Canada student, who worked closely with Canada’s negotiation team to mobilize climate action on the ground at the United Nations Framework Convention on Climate Change (COP23) in Bonn, Germany. Canada supports young people taking climate action. Youth are essential in addressing climate change. We need their innovative ideas and solutions to help build a cleaner, more prosperous Canada for generations to come.",[],[],Meet Anne Marie Arko Environment Climate Change Canada student worked closely negotiation team mobilize climate action ground United Nations Framework Convention Climate Change COP23 Bonn Germany Canada supports young people taking climate action Youth essential addressing climate change need innovative ideas solutions help build cleaner prosperous Canada generations come,"['Meet', 'Anne', 'Marie', 'Arko', 'Environment', 'Climate', 'Change', 'Canada', 'student', 'worked', 'closely', 'negotiation', 'team', 'mobilize', 'climate', 'action', 'ground', 'United', 'Nations', 'Framework', 'Convention', 'Climate', 'Change', 'COP23', 'Bonn', 'Germany', 'Canada', 'supports', 'young', 'people', 'taking', 'climate', 'action', 'Youth', 'essential', 'addressing', 'climate_change', 'need', 'innovative', 'ideas', 'solutions', 'help', 'build', 'cleaner', 'prosperous', 'Canada', 'generations', 'come']","[u'meet', u'ann', u'mari', u'arko', u'environ', u'climat', u'chang', u'canada', u'student', u'work', u'close', u'negoti', u'team', u'mobil', u'climat', u'action', u'ground', u'unit', u'nation', u'framework', u'convent', u'climat', u'chang', u'cop23', u'bonn', u'germani', u'canada', u'support', u'young', u'peopl', u'take', u'climat', u'action', u'youth', u'essenti', u'address', u'climate_chang', u'need', u'innov', u'idea', u'solut', u'help', u'build', u'cleaner', u'prosper', u'canada', u'generat', u'come']","Meet Anne Marie Arko, an Environment and Climate Change Canada student, who worked closely with Canada’s negotiation team to mobilize climate action on the ground at the United Nations Framework Convention on Climate Change (COP23) in Bonn, Germany. Canada supports young people taking climate action. Youth are essential in addressing climate change. We need their innovative ideas and solutions to help build a cleaner, more prosperous Canada for generations to come.",Environmental
632493333805962_650019872053308,650019872053308_650053492049946,,2017-11-20 10:16:32,0,0,0,0,0,0,0,0,"all peoples in Canada, native and newcomer nations descendants instruct the federal government to reign in power of CANADIAN NUCLEAR ASSESSEMENT AGENCY permitting liquid radioactive waste transfers to USA - the City of Montreal and Mohawk peoples and many municipalities in QC unanimously spoke against this with resolution s. See ""Rencontres Historiques Ville de Montréal et Conseil Traditionnel Mohawk - we.ismenetoussaint.com For English scroll down in French version",[],[],peoples Canada native newcomer nations descendants instruct federal government reign power CANADIAN NUCLEAR ASSESSEMENT AGENCY permitting liquid radioactive waste transfers USA City Montreal Mohawk peoples many municipalities QC unanimously spoke resolution See Rencontres Historiques Ville de al et Conseil Traditionnel Mohawk ismenetoussaint com English scroll French version,"['peoples', 'Canada', 'native', 'newcomer', 'nations', 'descendants', 'instruct', 'federal', 'government', 'reign', 'power', 'CANADIAN', 'NUCLEAR', 'ASSESSEMENT', 'AGENCY', 'permitting', 'liquid', 'radioactive', 'waste', 'transfers', 'USA', 'City', 'Montreal', 'Mohawk', 'peoples', 'many', 'municipalities', 'QC', 'unanimously', 'spoke', 'resolution', 'See', 'Rencontres', 'Historiques', 'Ville', 'de', 'al', 'et', 'Conseil', 'Traditionnel', 'Mohawk', 'ismenetoussaint', 'com', 'English', 'scroll', 'French', 'version']","[u'peopl', u'canada', u'nativ', u'newcom', u'nation', u'descend', u'instruct', u'feder', u'govern', u'reign', u'power', u'canadian', u'nuclear', u'assess', u'agenc', u'permit', u'liquid', u'radioact', u'wast', u'transfer', u'usa', u'citi', u'montreal', u'mohawk', u'peopl', u'mani', u'municip', 'qc', u'unanim', u'spoke', u'resolut', u'see', u'rencontr', u'historiqu', u'vill', 'de', 'al', 'et', u'conseil', u'traditionnel', u'mohawk', u'ismenetoussaint', u'com', u'english', u'scroll', u'french', u'version']","all peoples in Canada, native and newcomer nations descendants instruct the federal government to reign in power of CANADIAN NUCLEAR ASSESSEMENT AGENCY permitting liquid radioactive waste transfers to USA - the City of Montreal and Mohawk peoples and many municipalities in QC unanimously spoke against this with resolution s. See ""Rencontres Historiques Ville de Montréal et Conseil Traditionnel Mohawk - we.ismenetoussaint.com

For English scroll down in French  version",0.02888888888888888,Neutral,Timeline Photos,photo,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/650019872053308/?type=3,2017-11-20 09:15:00,2,2,2,2,0,0,0,0,0,0,"Tune in to see the Right Honourable Brian Mulroney and Minister of Environment and Climate Change, Catherine McKenna, deliver remarks at the opening of the international conference aimed at protecting the ozone layer and tackling climate change. See it LIVE in Montreal!",[],[],Tune see Right Honourable Brian Mulroney Minister Environment Climate Change Catherine McKenna deliver remarks opening international conference aimed protecting ozone layer tackling climate change See LIVE Montreal,"['Tune', 'see', 'Right', 'Honourable', 'Brian', 'Mulroney', 'Minister', 'Environment', 'Climate', 'Change', 'Catherine', 'McKenna', 'deliver', 'remarks', 'opening', 'international', 'conference', 'aimed', 'protecting', 'ozone', 'layer', 'tackling', 'climate_change', 'See', 'LIVE', 'Montreal']","[u'tune', u'see', u'right', u'honour', u'brian', u'mulroney', u'minist', u'environ', u'climat', u'chang', u'catherin', u'mckenna', u'deliv', u'remark', u'open', u'intern', u'confer', u'aim', u'protect', u'ozon', u'layer', u'tackl', u'climate_chang', u'see', u'live', u'montreal']","Tune in to see the Right Honourable Brian Mulroney and Minister of Environment and Climate Change, Catherine McKenna, deliver remarks at the opening of the international conference aimed at protecting the ozone layer and tackling climate change. See it LIVE in Montreal!",Environmental
632493333805962_650019872053308,650019872053308_650056005383028,,2017-11-20 10:20:54,0,0,0,0,0,0,0,0,"See what former Japanese PM who had to oversee Fukushima disaster says in French in Paris about urgent need to say no to nuclear energy - RAYMOND-STONE IWAASA, LIAISON SCIENTIFIQUE, CONSEIL TRADITIONNEL KAIENKÈHAKA, (KANADA) cell - -514-622-1443 PAROLES DE PAIX EN TERRE AUTOCHTONE, ÉDITIONS LE JOUR, , MONTRÉAL-PARIS Ouverture, MME. BALVET, ANCIEN PM N. KAN (JAPON) et myself doing borrowed Mohawk opening,",[],['https://www.youtube.com/watch?v=NYDCewnCL6k'],See former Japanese PM oversee Fukushima disaster says French Paris urgent need say nuclear energy RAYMOND STONE IWAASA LIAISON SCIENTIFIQUE CONSEIL TRADITIONNEL HAKA KANADA cell 514 622 1443 PAROLES DE PAIX EN TERRE AUTOCHTONE DITIONS LE JOUR AL PARIS Ouverture MME BALVET ANCIEN PM KAN JAPON et borrowed Mohawk opening,"['See', 'former', 'Japanese', 'PM', 'oversee', 'Fukushima', 'disaster', 'says', 'French', 'Paris', 'urgent', 'need', 'say', 'nuclear', 'energy', 'RAYMOND', 'STONE', 'IWAASA', 'LIAISON', 'SCIENTIFIQUE', 'CONSEIL', 'TRADITIONNEL', 'HAKA', 'KANADA', 'cell', '514', '622', '1443', 'PAROLES', 'DE', 'PAIX', 'EN', 'TERRE', 'AUTOCHTONE', 'DITIONS', 'LE', 'JOUR', 'AL', 'PARIS', 'Ouverture', 'MME', 'BALVET', 'ANCIEN', 'PM', 'KAN', 'JAPON', 'et', 'borrowed', 'Mohawk', 'opening']","[u'see', u'former', u'japanes', 'pm', u'overse', u'fukushima', u'disast', u'say', u'french', u'pari', u'urgent', u'need', u'say', u'nuclear', u'energi', u'raymond', u'stone', u'iwaasa', u'liaison', u'scientifiqu', u'conseil', u'traditionnel', u'haka', u'kanada', u'cell', u'514', u'622', u'1443', u'parol', 'de', u'paix', 'en', u'terr', u'autochton', u'dition', 'le', u'jour', 'al', u'pari', u'ouvertur', u'mme', u'balvet', u'ancien', 'pm', u'kan', u'japon', 'et', u'borrow', u'mohawk', u'open']","See what former Japanese PM who had to oversee Fukushima disaster says in French in Paris about urgent need to say no to nuclear energy - RAYMOND-STONE IWAASA, LIAISON SCIENTIFIQUE, CONSEIL TRADITIONNEL KAIENKÈHAKA, (KANADA) cell - 1-514-622-1443
PAROLES DE PAIX EN TERRE AUTOCHTONE, ÉDITIONS LE JOUR, 2016, MONTRÉAL-PARIS  

https://www.youtube.com/watch?v=NYDCewnCL6k    Ouverture, MME. BALVET, ANCIEN  PM N. KAN  (JAPON) et myself doing borrowed Mohawk opening,",0.0,Neutral,Timeline Photos,photo,https://www.facebook.com/EnvironmentandClimateChange/photos/a.642042859517676.1073741828.632493333805962/650019872053308/?type=3,2017-11-20 09:15:00,2,2,2,2,0,0,0,0,0,0,"Tune in to see the Right Honourable Brian Mulroney and Minister of Environment and Climate Change, Catherine McKenna, deliver remarks at the opening of the international conference aimed at protecting the ozone layer and tackling climate change. See it LIVE in Montreal!",[],[],Tune see Right Honourable Brian Mulroney Minister Environment Climate Change Catherine McKenna deliver remarks opening international conference aimed protecting ozone layer tackling climate change See LIVE Montreal,"['Tune', 'see', 'Right', 'Honourable', 'Brian', 'Mulroney', 'Minister', 'Environment', 'Climate', 'Change', 'Catherine', 'McKenna', 'deliver', 'remarks', 'opening', 'international', 'conference', 'aimed', 'protecting', 'ozone', 'layer', 'tackling', 'climate_change', 'See', 'LIVE', 'Montreal']","[u'tune', u'see', u'right', u'honour', u'brian', u'mulroney', u'minist', u'environ', u'climat', u'chang', u'catherin', u'mckenna', u'deliv', u'remark', u'open', u'intern', u'confer', u'aim', u'protect', u'ozon', u'layer', u'tackl', u'climate_chang', u'see', u'live', u'montreal']","Tune in to see the Right Honourable Brian Mulroney and Minister of Environment and Climate Change, Catherine McKenna, deliver remarks at the opening of the international conference aimed at protecting the ozone layer and tackling climate change. See it LIVE in Montreal!",Environmental
632493333805962_650044275384201,650044275384201_650054935383135,,2017-11-20 10:19:08,4,4,0,0,0,0,0,0,glad two people from opposite parties are working together!,[],[],glad two people opposite parties working together,"['glad', 'two', 'people', 'opposite', 'parties', 'working', 'together']","[u'glad', u'two', u'peopl', u'opposit', u'parti', u'work', u'togeth']",glad two people from opposite parties are working together!,0.25,Neutral,,video,https://www.facebook.com/EnvironmentandClimateChange/videos/650044275384201/,2017-11-20 10:12:23,17,15,16,15,2,0,0,0,0,0,"Tune in now to see the Right Honourable Brian Mulroney and Minister of Environment and Climate Change, Catherine McKenna, speak at the opening of the international conference aimed at protecting the ozone layer and tackling climate change. LIVE from Montreal:",[],[],Tune see Right Honourable Brian Mulroney Minister Environment Climate Change Catherine McKenna speak opening international conference aimed protecting ozone layer tackling climate change LIVE Montreal,"['Tune', 'see', 'Right', 'Honourable', 'Brian', 'Mulroney', 'Minister', 'Environment', 'Climate', 'Change', 'Catherine', 'McKenna', 'speak', 'opening', 'international', 'conference', 'aimed', 'protecting', 'ozone', 'layer', 'tackling', 'climate_change', 'LIVE', 'Montreal']","[u'tune', u'see', u'right', u'honour', u'brian', u'mulroney', u'minist', u'environ', u'climat', u'chang', u'catherin', u'mckenna', u'speak', u'open', u'intern', u'confer', u'aim', u'protect', u'ozon', u'layer', u'tackl', u'climate_chang', u'live', u'montreal']","Tune in now to see the Right Honourable Brian Mulroney and Minister of Environment and Climate Change, Catherine McKenna, speak at the opening of the international conference aimed at protecting the ozone layer and tackling climate change. 

LIVE from Montreal:",Environmental
632493333805962_650044275384201,650044275384201_650149055373723,,2017-11-20 12:52:00,1,1,0,0,0,0,0,0,"This has been inspiring - former PM Brian Mulroney's and Minister Catherine McKenna's words reminded me of the role that small town's and rural communities played and continue to play in a sustainable future for our planet. As the mayor of the Town of Prescott in the 's and past and present participant in the movement toward a balanced and vigorous approach to sustainability it was an honour in the Canada C3 eedition. With my colleagues, I look forward to hearing Minister MacKenna's address at the Scaling Up conference on the bioeconomy in Ottawa next week and being further inspired!!",[],[],inspiring former PM Brian Mulroney Minister Catherine McKenna words reminded role small town rural communities played continue play sustainable future planet mayor Town Prescott past present participant movement toward balanced vigorous approach sustainability honour Canada C3 eedition colleagues look forward hearing Minister MacKenna address Scaling conference bioeconomy Ottawa next week inspired,"['inspiring', 'former', 'PM', 'Brian', 'Mulroney', 'Minister', 'Catherine', 'McKenna', 'words', 'reminded', 'role', 'small', 'town', 'rural', 'communities', 'played', 'continue', 'play', 'sustainable', 'future', 'planet', 'mayor', 'Town', 'Prescott', 'past', 'present', 'participant', 'movement', 'toward', 'balanced', 'vigorous', 'approach', 'sustainability', 'honour', 'Canada', 'C3', 'eedition', 'colleagues', 'look', 'forward', 'hearing', 'Minister', 'MacKenna', 'address', 'Scaling', 'conference', 'bioeconomy', 'Ottawa', 'next', 'week', 'inspired']","[u'inspir', u'former', 'pm', u'brian', u'mulroney', u'minist', u'catherin', u'mckenna', u'word', u'remind', u'role', u'small', u'town', u'rural', u'communiti', u'play', u'continu', u'play', u'sustain', u'futur', u'planet', u'mayor', u'town', u'prescott', u'past', u'present', u'particip', u'movement', u'toward', u'balanc', u'vigor', u'approach', u'sustain', u'honour', u'canada', 'c3', u'eedit', u'colleagu', u'look', u'forward', u'hear', u'minist', u'mackenna', u'address', u'scale', u'confer', u'bioeconomi', u'ottawa', u'next', u'week', u'inspir']","This has been inspiring - former PM Brian Mulroney's and Minister Catherine McKenna's words reminded me  of the role that small town's and rural communities played and continue to play in a sustainable future for our planet.  As the mayor of the Town of Prescott in the 1980's and past and present participant in the movement toward a balanced and vigorous approach to sustainability it was an honour in the Canada C3 expedition. With my colleagues, I look forward to hearing Minister MacKenna's address at  the Scaling Up 2017 conference on the bioeconomy in Ottawa next week and being further inspired!!",0.0,Neutral,,video,https://www.facebook.com/EnvironmentandClimateChange/videos/650044275384201/,2017-11-20 10:12:23,17,15,16,15,2,0,0,0,0,0,"Tune in now to see the Right Honourable Brian Mulroney and Minister of Environment and Climate Change, Catherine McKenna, speak at the opening of the international conference aimed at protecting the ozone layer and tackling climate change. LIVE from Montreal:",[],[],Tune see Right Honourable Brian Mulroney Minister Environment Climate Change Catherine McKenna speak opening international conference aimed protecting ozone layer tackling climate change LIVE Montreal,"['Tune', 'see', 'Right', 'Honourable', 'Brian', 'Mulroney', 'Minister', 'Environment', 'Climate', 'Change', 'Catherine', 'McKenna', 'speak', 'opening', 'international', 'conference', 'aimed', 'protecting', 'ozone', 'layer', 'tackling', 'climate_change', 'LIVE', 'Montreal']","[u'tune', u'see', u'right', u'honour', u'brian', u'mulroney', u'minist', u'environ', u'climat', u'chang', u'catherin', u'mckenna', u'speak', u'open', u'intern', u'confer', u'aim', u'protect', u'ozon', u'layer', u'tackl', u'climate_chang', u'live', u'montreal']","Tune in now to see the Right Honourable Brian Mulroney and Minister of Environment and Climate Change, Catherine McKenna, speak at the opening of the international conference aimed at protecting the ozone layer and tackling climate change. 

LIVE from Montreal:",Environmental
632493333805962_650044275384201,650044275384201_650062152049080,,2017-11-20 10:30:35,2,2,0,0,0,0,0,0,"If Canada is ALL-IN on climate change then get rid of fossil-fuel subsidies, as promised by many countries in . Put the MONEY behind the talk. Be an example to the world. Zero fossil fuel subsidies. They are a GIFT to fossil-fuel companies. They make no sense now...am I missing something?????",[],[],Canada climate change get rid fossil fuel subsidies promised many countries Put MONEY behind talk example world Zero fossil fuel subsidies GIFT fossil fuel companies make sense missing something,"['Canada', 'climate_change', 'get', 'rid', 'fossil', 'fuel', 'subsidies', 'promised', 'many', 'countries', 'Put', 'MONEY', 'behind', 'talk', 'example', 'world', 'Zero', 'fossil', 'fuel', 'subsidies', 'GIFT', 'fossil', 'fuel', 'companies', 'make', 'sense', 'missing', 'something']","[u'canada', u'climate_chang', u'get', u'rid', u'fossil', u'fuel', u'subsidi', u'promis', u'mani', u'countri', u'put', u'money', u'behind', u'talk', u'exampl', u'world', u'zero', u'fossil', u'fuel', u'subsidi', u'gift', u'fossil', u'fuel', u'compani', u'make', u'sens', u'miss', u'someth']","If Canada is ALL-IN on climate change then get rid of fossil-fuel subsidies, as promised by many countries in 2009. Put the MONEY behind the talk. Be an example to the world. Zero fossil fuel subsidies. They are a GIFT to fossil-fuel companies. They make no sense now...am I missing something?????",-0.03333333333333335,Neutral,,video,https://www.facebook.com/EnvironmentandClimateChange/videos/650044275384201/,2017-11-20 10:12:23,17,15,16,15,2,0,0,0,0,0,"Tune in now to see the Right Honourable Brian Mulroney and Minister of Environment and Climate Change, Catherine McKenna, speak at the opening of the international conference aimed at protecting the ozone layer and tackling climate change. LIVE from Montreal:",[],[],Tune see Right Honourable Brian Mulroney Minister Environment Climate Change Catherine McKenna speak opening international conference aimed protecting ozone layer tackling climate change LIVE Montreal,"['Tune', 'see', 'Right', 'Honourable', 'Brian', 'Mulroney', 'Minister', 'Environment', 'Climate', 'Change', 'Catherine', 'McKenna', 'speak', 'opening', 'international', 'conference', 'aimed', 'protecting', 'ozone', 'layer', 'tackling', 'climate_change', 'LIVE', 'Montreal']","[u'tune', u'see', u'right', u'honour', u'brian', u'mulroney', u'minist', u'environ', u'climat', u'chang', u'catherin', u'mckenna', u'speak', u'open', u'intern', u'confer', u'aim', u'protect', u'ozon', u'layer', u'tackl', u'climate_chang', u'live', u'montreal']","Tune in now to see the Right Honourable Brian Mulroney and Minister of Environment and Climate Change, Catherine McKenna, speak at the opening of the international conference aimed at protecting the ozone layer and tackling climate change. 

LIVE from Montreal:",Environmental
