,comment_id,status_id,parent_id,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,comment_message_cleaned,hashtags,urls
0,1070571143084449_1070587396416157,485734081568161_1070571143084449,,2017-12-29 12:27:03,1,1,0,0,0,0,0,0,"Personnellement j'aime mieux mettre le mm montant à chaque semaine... alors dans cette situation faudrait que je mettre ,50$ par semaine..",[],[]
1,1070571143084449_1070673219740908,485734081568161_1070571143084449,1070571143084449_1070587396416157,2017-12-29 16:07:52,2,2,0,0,0,0,0,0,% d'accord avec vous. L'autre façon proposé est complétement ridicule.....dans les deux derniers mois on se retrouve à mettre $ par mois.......si qqn peut se permettre celà....il n'a pas besoin de faire tout ça pendant un an.,[],[]
2,1070571143084449_1070683386406558,485734081568161_1070571143084449,1070571143084449_1070587396416157,2017-12-29 16:46:03,0,0,0,0,0,0,0,0,pourquoi pas juste mettre $ par semaine et avoir plus en bout de ligne,[],[]
3,1070571143084449_1070686163072947,485734081568161_1070571143084449,1070571143084449_1070587396416157,2017-12-29 16:54:21,0,0,0,0,0,0,0,0,Lewis Durivage si le budget le permet je trouve aussi que c une bonne idée... tout dépend des besoin... mon conjoint et moi avons des projets et on ce fait des tites case dans notre fichier Excel...,[],[]
4,1070571143084449_1070590779749152,485734081568161_1070571143084449,,2017-12-29 12:35:20,0,0,0,0,0,0,0,0,Moi j'ai réussie et oui pour je le ferai,[],[]
5,1070571143084449_1070981029710127,485734081568161_1070571143084449,,2017-12-30 08:41:01,0,0,0,0,0,0,0,0,Bonjour,[],[]
6,1070571143084449_1071623379645892,485734081568161_1070571143084449,,2017-12-31 11:41:23,0,0,0,0,0,0,0,0,Valérie Rouette pour toi ça serait bien,[],[]
7,1070571143084449_1070753863066177,485734081568161_1070571143084449,,2017-12-29 20:48:15,1,0,0,1,0,0,0,0,Guillaume Joseph,[],[]
8,1070571143084449_1070604839747746,485734081568161_1070571143084449,,2017-12-29 13:02:40,0,0,0,0,0,0,0,0,Ely Rioux,[],[]
9,1070571143084449_1070572696417627,485734081568161_1070571143084449,,2017-12-29 11:49:44,1,1,0,0,0,0,0,0,Béatrice Cennes Habitudes,[],[]
10,1066485463493017_1066575930150637,485734081568161_1066485463493017,,2017-12-21 16:04:25,0,0,0,0,0,0,0,0,"on voit aucune différence sur notre facture ...... faites moi rire pour l,avoir testé a plusieurs occasions",[],[]
11,1066094556865441_1069660576508839,485734081568161_1066094556865441,,2017-12-27 17:59:17,0,0,0,0,0,0,0,0,es ce que trudeau fait des dons avec son argent personnel ou juste avec l'argent des canadiens et quebecois?,[],[]
12,1064931470315083_1065161060292124,485734081568161_1064931470315083,,2017-12-18 23:06:13,0,0,0,0,0,0,0,0,"Les gens qui ont rédigé ce texte n'ont, de toute évidence, ni fait du bois de chauffage, ni vendu! Le bois de chauffage se vend ""à la corde"" au Québec. En plus, d'exiger que le bois soit cordé avant le déchargement est un non sens et entraînerait des coûts supplémentaires puisqu'une opération de plus.",[],[]
13,1063407083800855_1063651167109780,485734081568161_1063407083800855,,2017-12-16 07:05:00,0,0,0,0,0,0,0,0,Mieux vos avoir les isines testils au pays que traverce pour achetes les materiel de la fête au canada nous a notre embassedeur de la RDC de savoire les soucis du peuples congo,[],[]
14,1063407083800855_1063977147077182,485734081568161_1063407083800855,1063407083800855_1063651167109780,2017-12-16 19:47:17,0,0,0,0,0,0,0,0,nan,[],[]
15,1062560653885498_1062595480548682,485734081568161_1062560653885498,,2017-12-14 13:08:46,0,0,0,0,0,0,0,0,Et l'électricité ?,[],[]
16,1058763834265180_1059390817535815,485734081568161_1058763834265180,,2017-12-08 10:35:59,0,0,0,0,0,0,0,0,Quel beau garçon sur cette photo!!!!,[],[]
17,1053546088120288_1053761311432099,485734081568161_1053546088120288,,2017-11-28 20:08:12,0,0,0,0,0,0,0,0,Aussi Agence Revenu du Canada et Dejardins qui va fermer vos comptes.Soyez vigilents!,[],[]
18,1053546088120288_1053577201450510,485734081568161_1053546088120288,,2017-11-28 13:03:55,1,1,0,0,0,0,0,0,Nicholas sois prudent,[],[]
19,1053546088120288_1053819624759601,485734081568161_1053546088120288,,2017-11-28 22:01:17,0,0,0,0,0,0,0,0,Samuel super important!!,[],[]
20,1053546088120288_1054280174713546,485734081568161_1053546088120288,,2017-11-29 17:38:50,0,0,0,0,0,0,0,0,Sarah Gosselin,[],[]
21,1053546088120288_1054110931397137,485734081568161_1053546088120288,,2017-11-29 10:38:51,0,0,0,0,0,0,0,0,Stéphanie A-Tremblay,[],[]
22,1053546088120288_1053796441428586,485734081568161_1053546088120288,,2017-11-28 21:06:18,0,0,0,0,0,0,0,0,Sabrina Beaulieu,[],[]
23,1053546088120288_1053802258094671,485734081568161_1053546088120288,1053546088120288_1053796441428586,2017-11-28 21:11:24,0,0,0,0,0,0,0,0,Check !,[],[]
24,1053546088120288_1054321901376040,485734081568161_1053546088120288,,2017-11-29 19:41:01,0,0,0,0,0,0,0,0,Cynthia Falardeau,[],[]
25,1053546088120288_1054583534683210,485734081568161_1053546088120288,,2017-11-30 07:48:10,0,0,0,0,0,0,0,0,Simon Grenier,[],[]
26,1053546088120288_1054590298015867,485734081568161_1053546088120288,1053546088120288_1054583534683210,2017-11-30 08:00:50,0,0,0,0,0,0,0,0,Merci,[],[]
27,1052659281542302_1052976944843869,485734081568161_1052659281542302,,2017-11-27 09:09:57,0,0,0,0,0,0,0,0,"We Macedonians still fight for elementary human rights in the st century in the middle of EU so called democracy. For us Macedonians is forbidden eress freely our entity . Our close family relatives who live in the occupied Macedonia by Greece and Bulgaria are living under the slavery without any human rights ! EU is doing nothing for MACEDONIANS , in contrary we Macedonians are discriminated and segregated in the states of EU Greece and Bulgaria and in Albania state of NATO ! Such a shame for so called democracy states!!",[],[]
28,1050427971765433_1050528871755343,485734081568161_1050427971765433,,2017-11-22 15:27:12,0,0,0,0,0,0,0,0,Je pense que tous ont %....j'ai fait erreurs et j'ai %! On se croirait au ministère de l'éducation avec des notes de passage bidon ! MDR,[],[]
29,1050427971765433_1052284664913097,485734081568161_1050427971765433,,2017-11-26 00:07:50,0,0,0,0,0,0,0,0,[[STICKER]],[],[]
30,1046773468797550_1049908751817355,485734081568161_1046773468797550,,2017-11-21 11:08:09,1,1,0,0,0,0,0,0,"remboursez-moi le montant supplémentaire de l'argent dilapidé dans le système de paie phénix que vous m'enlevez à chaque semaine sur mes paies, avec cet argent là je vais pouvoir investir dans un fond d'urgence.",[],[]
31,1046773468797550_1050024785139085,485734081568161_1046773468797550,1046773468797550_1049908751817355,2017-11-21 16:24:04,0,0,0,0,0,0,0,0,Why so much hate toward the great liberal party? The party that welcomed and saved thousand of syrian refugees.,[],[]
32,1046773468797550_1050077898467107,485734081568161_1046773468797550,1046773468797550_1049908751817355,2017-11-21 19:11:33,0,0,0,0,0,0,0,0,**Sponsorised by the liberal party**,[],[]
33,1046773468797550_1047330615408502,485734081568161_1046773468797550,,2017-11-16 10:24:27,0,0,0,0,0,0,0,0,bin oui toué... ont travaille pas tous au fédéral!!,[],[]
