,comment_id,status_id,parent_id,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,comment_message_cleaned,hashtags,urls
0,1230073477125681_1230080520458310,798775163588850_1230073477125681,,2017-12-29 12:57:22,0,0,0,0,0,0,0,0,Je peux le contacter avec vous en message privé ?,[],[]
1,1229375903862105_1229412733858422,798775163588850_1229375903862105,,2017-12-28 13:00:38,0,0,0,0,0,0,0,0,Répond-moi quand-même !!??.,[],[]
2,1228728717260157_1228874240578938,798775163588850_1228728717260157,,2017-12-27 15:52:47,0,0,0,0,0,0,0,0,Jean-philippe Moreau,[],[]
3,1228690460597316_1228700117263017,798775163588850_1228690460597316,,2017-12-27 10:51:16,0,0,0,0,0,0,0,0,Bonne initiative.peux t'on se faire formé dans vôtre institution?,[],[]
4,1228690460597316_1228775267255502,798775163588850_1228690460597316,,2017-12-27 12:15:34,0,0,0,0,0,0,0,0,Beautiful potato....,[],[]
5,1228690460597316_1230511123748583,798775163588850_1228690460597316,1228690460597316_1228775267255502,2017-12-30 07:16:16,0,0,0,0,0,0,0,0,d'accord je veux vous dire la pomme de terre de bonne qualité...merci,[],[]
6,1228690460597316_1228789790587383,798775163588850_1228690460597316,,2017-12-27 12:53:14,0,0,0,0,0,0,0,0,[[STICKER]],[],[]
7,1225151747617854_1227745357358493,798775163588850_1225151747617854,,2017-12-25 21:30:50,0,0,0,0,0,0,0,0,Cood,[],[]
8,1225151747617854_1228161130650249,798775163588850_1225151747617854,,2017-12-26 15:27:24,0,0,0,0,0,0,0,0,"Ferme Bancourt Ferme L.c. Farm Ferme Floray Inc Andre Daigle Farms Ville de Saint-Quentin, NB New Brunswick / Nouveau-Brunswick Canada Connect2Canada / Lien Canada",[],[]
9,1225152257617803_1226162790850083,798775163588850_1225152257617803,,2017-12-23 10:09:55,0,0,0,0,0,0,0,0,Mustapha Qarchala ha krkaz aww hh,[],[]
10,1225152257617803_1226165360849826,798775163588850_1225152257617803,1225152257617803_1226162790850083,2017-12-23 10:15:47,1,1,0,0,0,0,0,0,karkazolla abla nta ayad hhha9 hya tasswa dah lo9t,[],[]
11,1225152257617803_1226168070849555,798775163588850_1225152257617803,1225152257617803_1226162790850083,2017-12-23 10:16:55,1,1,0,0,0,0,0,0,hhhhh krkazz h canada hhhh,[],[]
12,1225152257617803_1226169834182712,798775163588850_1225152257617803,1225152257617803_1226162790850083,2017-12-23 10:17:30,1,1,0,0,0,0,0,0,hhh hta ntyn illa darssn,[],[]
13,1225152257617803_1226170257516003,798775163588850_1225152257617803,1225152257617803_1226162790850083,2017-12-23 10:18:09,0,0,0,0,0,0,0,0,hhhh ors maygan wax na lit srss yiwinn,[],[]
14,1221479934651702_1221482994651396,798775163588850_1221479934651702,,2017-12-15 15:05:10,1,1,0,0,0,0,0,0,Garoots,[],[]
15,1220706624729033_1220748561391506,798775163588850_1220706624729033,,2017-12-14 14:44:32,0,0,0,0,0,0,0,0,[[PHOTO]],[],[]
16,1219409704858725_1220092564790439,798775163588850_1219409704858725,,2017-12-13 13:19:35,0,0,0,0,0,0,0,0,La réponse est moutarde! [[SHARE]],[],['ow.ly/P3dK30hcPis']
17,1216796685120027_1216938688439160,798775163588850_1216796685120027,,2017-12-08 18:05:11,0,0,0,0,0,0,0,0,Jean-Michel en hydroponie c'est mes préférées,[],[]
18,1214042418728787_1214057468727282,798775163588850_1214042418728787,,2017-12-04 10:27:17,2,2,0,0,0,0,0,0,"C'est le ""D"" soit le sablé",[],[]
19,1214042418728787_1214074092058953,798775163588850_1214042418728787,,2017-12-04 10:57:41,3,2,1,0,0,0,0,0,Justement je suis en train de faire de mes biscuits préféré soit ceux a la MÉLASSE... hummmm,[],[]
