,status_id,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,status_message_cleaned,hashtags,urls
0,377625007887_10155987397152888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155987397152888/?type=3,2017-12-30 08:00:51,2,1,1,2,0,0,0,0,0,0,Vous avez reçu en cadeau le drone qui vous faisait tant rêver? Apprenez à bien l’utiliser :,[],['https://goo.gl/83awQy']
1,377625007887_10155986409732888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155986409732888/?type=3,2017-12-29 20:00:34,3,0,0,3,0,0,0,0,0,0,Fait intéressant : Le premier vol d’avion au Canada s’est déroulé en février . John McCurdy a volé environ mètres à bord du Silver Dart,[],[]
2,377625007887_10155986224272888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155986224272888/?type=3,2017-12-29 18:00:48,5,0,21,3,0,1,0,1,0,0,Rappel : Pneus Cooper et Starfire. La bande de roulement pourrait se séparer et causer une défaillance des pneus,[],['http://ow.ly/CHAK30hubbs']
3,377625007887_10155986026757888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155986026757888/?type=3,2017-12-29 16:00:53,2,0,2,2,0,0,0,0,0,0,"Utilisez votre plus beau cadeau de façon sécuritaire et légale. En vol, restez loin des avions et des autres drones",[],['https://goo.gl/83awQy']
4,377625007887_10155985286837888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155985286837888/?type=3,2017-12-29 10:15:16,4,2,9,4,0,0,0,0,0,0,Rappel : VUS Mercedes-Benz GLC Class. L’orientation des feux de route DEL pourrait avoir été mal ajustée lors de la construction des véhicules,[],['http://ow.ly/MW5A30hsan6']
5,377625007887_10155985052652888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155985052652888/?type=3,2017-12-29 08:00:27,3,0,0,3,0,0,0,0,0,0,"En ce jour en , mise en service du chemin de fer de la compagnie Bytown and Prescott pour relier Ottawa au chemin de fer de la compagnie Grand Trunk",[],[]
6,377625007887_10155984063357888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155984063357888/?type=3,2017-12-28 20:00:39,2,0,9,1,1,0,0,0,0,0,Allumez vos phares et gardez les yeux sur la route! ÊtreVu,['#VoirEt'],['http://ow.ly/Z1KO30hs8hs']
7,377625007887_10155983692117888,Vous achetez un drone,video,https://www.facebook.com/TransportsetInfrastructureauCanada/videos/10155983692117888/,2017-12-28 16:11:09,1,0,1,1,0,0,0,0,0,0,Vous achetez un drone? Informez-vous sur les règles,[],['https://goo.gl/83awQy']
8,377625007887_10155983379747888,http://www.tc.gc.ca/media/documents/ac-publications/ASL_4_2017F.pdf,link,http://ow.ly/DbQn30ht3vJ,2017-12-28 14:01:03,0,0,0,0,0,0,0,0,0,0,"Avis à l’intention des pilotes! Le no /2017 de Sécurité aérienne — Nouvelles est accessible sur le Web! Dans ce numéro, renseignez-vous sur la gestion des ressources de l’équipage, la gestion de la fatigue, la santé mentale en aviation, et bien plus encore. Obtenez votre copie ici :",[],['http://ow.ly/DbQn30ht3vJ']
9,377625007887_10155982604707888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155982604707888/?type=3,2017-12-28 08:01:14,3,0,7,3,0,0,0,0,0,0,Vous avez un vieux véhicule? Consultez notre banque de données des rappels :,[],['http://ow.ly/Dtz030gQBPN']
10,377625007887_10155981550892888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155981550892888/?type=3,2017-12-27 20:00:36,0,0,4,0,0,0,0,0,0,0,Le saviez-vous? Environnement Canada émet des alertes météo spéciales pour vous aider à affronter l’hiver. En savoir plus :,[],['http://ow.ly/Ihza30hoVXo']
11,377625007887_10155980316522888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155980316522888/?type=3,2017-12-27 09:15:16,0,0,0,0,0,0,0,0,0,0,Prendre l’avion peut être stressant. Voyagez en toute tranquillité et apportez un siège d’auto pour votre enfant,[],['http://ow.ly/VFkC30f5NQ3']
12,377625007887_10155979129422888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155979129422888/?type=3,2017-12-26 20:00:37,17,4,53,14,1,0,1,0,1,0,"Vous achetez un drone? Gardez-le à mètres d’altitude et ,5 kilomètres des aéroports. C’est la loi",[],['https://goo.gl/83awQy']
13,377625007887_10155977755587888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155977755587888/?type=3,2017-12-26 08:01:01,5,1,2,5,0,0,0,0,0,0,"En hiver, planifiez votre trajet et vérifiez votre niveau de carburant. Gardez votre réservoir au moins à moitié plein",[],['http://ow.ly/BZoY305HIiw']
14,377625007887_10155976663307888,,status,,2017-12-25 20:00:27,8,0,0,7,1,0,0,0,0,0,"Nous vous souhaitons un très joyeux temps des Fêtes. Que vous voyagiez en avion, en auto ou en bateau, faites-le en toute sécurité!",[],[]
15,377625007887_10155973851452888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155973851452888/?type=3,2017-12-24 20:00:29,11,2,2,6,2,0,2,1,0,0,"Cette nuit, gardez votre drone à l’intérieur. Faites place au père Noël! Il ne faudrait surtout pas effrayer les rennes!",[],['https://goo.gl/83awQy']
16,377625007887_10155963065217888,le père Noël,video,https://www.facebook.com/TransportsetInfrastructureauCanada/videos/10155963065217888/,2017-12-24 10:00:00,32,1,13,22,6,0,4,0,0,0,En rappel : Mystère résolu! Voici pourquoi le père Noël ne répondait pas aux textos de notre premier ministre il y a quelques jours. Joyeuses Fêtes!,[],[]
17,377625007887_10155972231752888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155972231752888/?type=3,2017-12-24 08:00:47,2,2,0,2,0,0,0,0,0,0,Passeport? Oui! Bébé? Oui! Siège d’auto? Oui! Assurez-vous d’avoir tout ce dont vous avez besoin lorsque vous prenez l’avion avec un enfant,[],['http://ow.ly/VFkC30f5NQ3']
18,377625007887_10155970037967888,Le ministre Garneau autorise le père Noël à décoller! - Canada.ca,link,http://ow.ly/OBbD30hm4sR,2017-12-23 10:00:28,4,2,1,2,1,0,1,0,0,0,"Le saviez-vous? Cette année, le père Noël réduira sa vitesse en survolant les voies navigables du Canada. Ses rennes se déplaceront à une vitesse maximale de trots (équivalent à nœuds) au-dessus de l’Ouest du golfe du Saint-Laurent pour protéger les baleines qui pourraient se pointer le bout du nez 🦌",[],['http://ow.ly/OBbD30hm4sR']
19,377625007887_10155969755922888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155969755922888/?type=3,2017-12-23 08:00:52,0,0,4,0,0,0,0,0,0,0,Vous visitez votre famille pendant le temps des Fêtes? Il est important de voir clair et d’être vu. Connaissez bien les différents feux de votre véhicule,[],['http://ow.ly/X5cF30hm1WO']
20,377625007887_10155968658392888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155968658392888/?type=3,2017-12-22 20:00:34,1,1,0,0,1,0,0,0,0,0,Passez le contrôle de sûreté à l’aéroport sans tracas. Sachez à quoi vous attendre et soyez bien préparé,[],['http://ow.ly/o5dX30hm1on']
21,377625007887_10155968230047888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155968230047888/?type=3,2017-12-22 16:00:41,1,0,15,1,0,0,0,0,0,0,"Vous achetez un drone? Il y a des règles. Ne risquez pas une amende, faites-le voler de façon sécuritaire et légale",[],['https://goo.gl/83awQy']
22,377625007887_10155968072352888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155968072352888/?type=3,2017-12-22 14:36:32,1,0,0,0,1,0,0,0,0,0,"Prêts à rouler à Whistler! Rendre les collectivités plus saines et plus accessibles, et les doter de technologies plus écologiques était l’objectif d’un projet de BC Transit qui a mené à l’inauguration aujourd’hui à Whistler d’un poste de ravitaillement de gaz naturel comprimé et à la mise en service de autobus au gaz naturel comprimé. Le projet, troisième en son genre dans la province, permettra de réduire les émissions de gaz à effet de serre et les coûts de fonctionnement. Il a été rendu possible grâce à un financement provenant du Fonds pour l’infrastructure de transport en commun. Renseignez-vous davantage au sujet des améliorations:",[],['http://ow.ly/2BzF30hoTDR']
23,377625007887_10155968027577888,Parlons Plan de protection des océans,link,http://ow.ly/CngM30hoRPE,2017-12-22 14:05:34,1,0,1,0,1,0,0,0,0,0,Erimez-vous! Transports Canada lance des consultations publiques pour mieux comprendre les écosystèmes côtiers et les effets potentiels des activités régionales de transport maritime sur ôtes,['#NosC'],['http://ow.ly/CngM30hoRPE']
24,377625007887_10155967648637888,Phase 3 – Sièges d’appoint - Transports Canada,link,http://ow.ly/mxIw30hoH1Z,2017-12-22 11:37:41,0,0,1,0,0,0,0,0,0,0,Vous achetez un siège d’appoint comme cadeau de Noël? Consultez notre page Web pour des renseignements à jour sur le choix d’un siège d’appoint qui convient à votre enfant dans votre véhicule,[],['http://ow.ly/mxIw30hoH1Z']
25,377625007887_10155967228352888,,status,,2017-12-22 08:01:25,9,0,1,2,0,0,7,0,0,0,Blague du vendredi : Le temps s’envole lorsqu’on porte une montre dans un avion!,[],[]
26,377625007887_10155966077457888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155966077457888/?type=3,2017-12-21 20:00:38,9,0,0,8,1,0,0,0,0,0,L’équipe du Programme national de surveillance aérienne de Transports Canada observe les glaces et produit des cartes pour aider les navires à se déplacer sur les eaux canadiennes en hiver,[],['https://www.tc.gc.ca/fra/medias/video-pnsa-6599.htm']
27,377625007887_10155965912767888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155965912767888/?type=3,2017-12-21 18:01:04,19,57,780,18,0,0,1,0,0,0,Rappel : VTT Bombardier avec direction assistée dynamique. L’arbre de direction pourrait se briser et provoquer une perte de contrôle. Les propriétaires ne devraient pas conduire leur VTT à moins que la réparation provisoire ait été effectuée.,[],['http://ow.ly/AqDW30hn5t4']
28,377625007887_10155965701967888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155965701967888/?type=3,2017-12-21 16:00:45,1,0,0,0,1,0,0,0,0,0,Vous voulez offrir un drone en cadeau? Assurez-vous que l’utilisateur saura s’en servir de façon sécuritaire pour éviter des amendes,[],['https://goo.gl/83awQy']
29,377625007887_10155965538957888,Votre gouvernement à l'œuvre,photo,https://www.facebook.com/Votregouvernementaloeuvre/photos/a.526807134156182.1073741828.525934210910141/602486966588198/?type=3,2017-12-21 14:37:09,0,0,0,0,0,0,0,0,0,0,nan,[],[]
30,377625007887_10155964706757888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155964706757888/?type=3,2017-12-21 08:00:42,1,0,0,0,1,0,0,0,0,0,Téléchargez l’appli du pont de la Confédération pour voir les avis aux voyageurs et rester informé des conditions changeantes :,[],['http://www.confederationbridge.com/fr/']
31,377625007887_10155963657972888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155963657972888/?type=3,2017-12-20 20:00:44,2,0,0,2,0,0,0,0,0,0,Pointer un laser vers un pilote représente un risque pour la sécurité,[],['http://ow.ly/17bJ30hiUxF']
32,377625007887_10155963255757888,The opening of the Inuvik Tuktoyaktuk Highway,video,https://www.youtube.com/watch?v=BtNHrzryvz0,2017-12-20 16:00:49,0,0,0,0,0,0,0,0,0,0,"Le ministre Sohi s’est récemment joint à la gouverneure générale Julie Payette et à d’autres dignitaires pour participer à l’inauguration de la route entre Inuvik et Tuktoyaktuk, dans les Territoires du Nord-Ouest. Regardez cette incroyable vidéo sur la célébration de cette étape importante pour le Canada (ANGLAIS) 0",[],['https://www.youtube.com/watch?v=BtNHrzryvz']
33,377625007887_10155962674397888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155962674397888/?type=3,2017-12-20 12:01:24,0,0,3,0,0,0,0,0,0,0,Un bateau abandonné doit être enlevé d’une voie navigable près de chez vous? Faites une demande de financement ôtes 1,['#NosC'],['http://ow.ly/aqp330gV3L']
34,377625007887_10155962396192888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155962396192888/?type=3,2017-12-20 09:35:10,1,0,0,1,0,0,0,0,0,0,En voiture! La gare Centrale de Montréal à l’occasion des festivités de Canada . Quel a été votre moment préféré?,[],[]
35,377625007887_10155961089092888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155961089092888/?type=3,2017-12-19 20:00:39,3,0,1,2,1,0,0,0,0,0,Le saviez-vous? Le est le plus grand port au Canada et le troisième en Amérique du Nord,[],['http://bit.ly/2fRRn9W']
